,id,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour
15093,15093,45.0,2010-11-07 20:17:00,-73.78238,40.648773,-73.782375,40.648767,1,20
15094,15094,3.7,2011-04-04 17:21:34,-73.98214399999998,40.777989,-73.974891,40.787645,1,17
15095,15095,4.1,2011-12-11 17:52:00,-73.97229,40.759687,-73.96598,40.765268,6,17
15096,15096,11.7,2009-07-08 19:40:00,-73.980355,40.742622,-73.98989499999998,40.772672,1,19
15097,15097,8.5,2010-06-25 07:25:04,-73.998426,40.735311,-74.013715,40.705451,1,7
15098,15098,11.0,2013-12-18 19:21:00,-73.995577,40.759452,-73.988792,40.748597,6,19
15099,15099,25.0,2014-06-12 20:57:06,-73.991926,40.725699,-73.942035,40.806428,1,20
15100,15100,23.3,2010-11-20 12:46:50,-73.963515,40.774485,-74.001112,40.718938,1,12
15101,15101,8.0,2013-01-10 11:32:00,-73.985282,40.735897,-73.984725,40.744375,1,11
15102,15102,8.1,2011-06-14 19:24:31,-73.982049,40.770595,-73.96755999999998,40.79873900000001,1,19
15103,15103,10.1,2012-03-11 20:12:00,-73.974425,40.755082,-74.004487,40.742182,1,20
15104,15104,8.0,2014-03-14 08:24:22,-74.004944,40.723397,-74.007537,40.740874,1,8
15105,15105,9.0,2015-01-02 02:02:09,-73.84432983398438,40.72143173217773,-73.81460571289062,40.731971740722656,1,2
15106,15106,4.9,2011-07-12 13:55:54,-73.987628,40.7414,-73.990403,40.75096,3,13
15107,15107,19.0,2012-12-01 19:54:52,-73.981385,40.764967,-73.906701,40.744095,2,19
15108,15108,11.5,2012-12-08 00:47:00,-73.981092,40.73773,-73.994517,40.713687,5,0
15109,15109,8.5,2012-12-18 06:38:55,-73.98469,40.768088,-73.970525,40.752422,1,6
15110,15110,5.5,2014-08-11 07:46:14,-73.95200200000002,40.778121,-73.954578,40.767296,1,7
15111,15111,4.5,2014-10-09 12:04:24,-73.99655,40.725583,-73.98864,40.731363,1,12
15112,15112,4.9,2009-09-19 02:09:10,-73.96421099999998,40.807342,-73.952432,40.8186,1,2
15113,15113,8.0,2012-11-12 09:01:00,-74.002835,40.739835,-73.977988,40.737652,1,9
15114,15114,13.5,2013-01-17 12:06:01,-73.978196,40.729541,-73.980805,40.751351,1,12
15115,15115,5.5,2013-07-01 21:45:00,-73.98779,40.765137,-73.98516500000002,40.757037,5,21
15116,15116,7.5,2014-02-24 14:39:33,-73.980388,40.759503,-73.990202,40.767058,1,14
15117,15117,16.1,2009-04-23 19:48:00,-73.954042,40.788235,-74.007277,40.743737,1,19
15118,15118,8.1,2011-01-08 13:09:00,-74.004275,40.718492,-73.98535,40.727663,1,13
15119,15119,9.7,2012-02-10 10:34:56,-73.955639,40.78290300000001,-73.959498,40.76025300000001,1,10
15120,15120,6.5,2012-03-28 11:00:00,-73.97241700000002,40.791135,-73.953272,40.7885,1,11
15121,15121,4.5,2014-01-18 10:57:00,-73.952815,40.772397,-73.946263,40.781187,1,10
15122,15122,9.5,2014-07-07 17:04:07,-73.973871,40.764324,-73.98611899999999,40.757657,1,17
15123,15123,5.5,2014-12-05 19:05:00,-73.915452,40.760467,-73.92068499999998,40.754497,5,19
15124,15124,5.3,2010-09-19 09:50:13,-73.96006,40.770504,-73.961607,40.780137,4,9
15125,15125,8.9,2011-05-30 10:40:38,-73.991232,40.734913,-73.992246,40.758826,1,10
15126,15126,12.9,2011-10-17 11:49:00,-73.99767299999998,40.741123,-73.958792,40.760507,2,11
15127,15127,3.7,2012-08-14 18:39:00,-73.98836,40.77919,-73.984047,40.777907,1,18
15128,15128,40.8,2012-10-09 13:17:58,-73.988011,40.758432,-73.87071999999998,40.774031,2,13
15129,15129,16.0,2013-01-22 22:51:39,-74.005015,40.740897,-73.959152,40.780615,2,22
15130,15130,5.5,2013-06-15 03:27:52,-73.986086,40.757483,-73.993599,40.74325,1,3
15131,15131,8.1,2010-06-11 18:53:00,-73.981365,40.737107,-74.00228800000002,40.733148,5,18
15132,15132,13.0,2012-10-02 13:45:00,-73.954782,40.76564000000001,-73.97305300000002,40.75137700000001,2,13
15133,15133,6.0,2013-12-13 02:30:00,-74.002217,40.725552,-73.990555,40.7192,1,2
15134,15134,7.7,2011-01-10 07:37:19,-73.981195,40.781499,-73.97869399999998,40.762437,1,7
15135,15135,5.0,2012-09-25 06:00:00,-73.98938299999998,40.773405,-73.981297,40.781957,1,6
15136,15136,7.5,2013-01-17 07:47:44,-73.990245,40.73301,-73.97776800000003,40.751927,1,7
15137,15137,6.5,2009-07-21 21:52:00,-73.99753199999998,40.72127800000001,-73.984477,40.726487,2,21
15138,15138,10.5,2012-04-25 21:45:00,-73.9864,40.73205,-73.979083,40.761977,1,21
15139,15139,4.5,2013-03-28 15:45:00,-73.985637,40.762882,-73.98938000000003,40.76785,1,15
15140,15140,7.5,2013-01-09 23:17:24,-73.994132,40.690753,-73.97166899999998,40.691925,2,23
15141,15141,9.4,2009-01-31 00:47:37,-73.98196300000002,40.757677,-73.952267,40.779188,4,0
15142,15142,15.3,2010-01-07 02:47:00,-73.960238,40.71558,-73.883377,40.755238,1,2
15143,15143,8.1,2011-11-11 21:57:26,-73.949505,40.78155200000001,-73.971738,40.763776,3,21
15144,15144,10.5,2012-06-02 19:10:32,-73.98738399999998,40.75085,-73.98060100000002,40.765028,1,19
15145,15145,5.5,2013-07-09 15:07:57,-73.965801,40.765319,-73.954776,40.769107,1,15
15146,15146,11.0,2014-11-12 23:29:00,-73.98241,40.75272,-73.9518,40.7755,1,23
15147,15147,7.0,2013-01-04 06:56:25,-74.00884,40.706483,-74.013172,40.71507,1,6
15148,15148,9.3,2009-03-05 21:06:00,-73.97694200000002,40.757765,-73.982842,40.731458,5,21
15149,15149,6.9,2010-09-24 09:43:18,-74.010438,40.720253,-74.01349499999998,40.703409,1,9
15150,15150,7.7,2011-11-08 18:10:06,-73.985908,40.759103,-73.985371,40.768619,3,18
15151,15151,4.5,2012-12-10 12:15:00,-73.986735,40.742452,-73.982105,40.74974,1,12
15152,15152,7.5,2013-01-13 04:00:11,-73.996427,40.75992,-73.991892,40.743838,1,4
15153,15153,5.3,2011-01-26 10:37:37,-73.992623,40.764248,-74.005133,40.751367,1,10
15154,15154,7.7,2011-07-01 18:53:21,-73.972,40.7944,-73.9568,40.8,1,18
15155,15155,9.5,2012-10-23 16:13:58,-73.971549,40.764823,-73.989457,40.742154,2,16
15156,15156,10.2,2009-02-05 21:05:55,-73.97603199999998,40.750749,-73.943878,40.747455,1,21
15157,15157,10.9,2009-11-05 08:39:04,-73.97119,40.75155,-73.991228,40.739035,1,8
15158,15158,6.5,2013-03-01 13:38:26,-73.973228,40.757725,-73.98101199999998,40.75873,1,13
15159,15159,18.0,2013-11-14 07:24:18,-73.98235,40.773954,-74.01510400000002,40.71400300000001,1,7
15160,15160,6.5,2010-03-19 20:10:57,-73.994624,40.74016,-73.985827,40.733644,1,20
15161,15161,36.83,2013-04-28 04:28:00,-73.97527,40.735427,-73.817114,40.711693,1,4
15162,15162,12.0,2014-03-03 15:54:13,-73.98944200000003,40.762717,-73.993675,40.729835,1,15
15163,15163,5.7,2010-02-02 00:09:33,-73.96793000000002,40.755314,-73.985871,40.762222,1,0
15164,15164,4.5,2013-12-09 03:57:02,-73.988483,40.76075,-73.988223,40.756513,1,3
15165,15165,4.5,2014-05-19 14:33:00,-73.98132199999998,40.781175,-73.987748,40.775487,1,14
15166,15166,7.3,2010-10-18 21:04:00,-73.954086,40.77894600000001,-73.966798,40.78895900000001,1,21
15167,15167,12.1,2011-07-04 18:24:25,-73.994508,40.748776,-73.978464,40.786678,1,18
15168,15168,10.9,2012-02-06 18:56:17,-73.981573,40.760527,-73.973465,40.795427,1,18
15169,15169,8.9,2012-08-30 12:17:48,-73.974393,40.791393,-73.98344399999998,40.767535,1,12
15170,15170,7.0,2014-08-07 18:44:00,-73.99934499999998,40.749767,-74.008262,40.736837,1,18
15171,15171,6.9,2009-08-13 12:04:00,-73.998677,40.726653000000006,-73.991333,40.745077,1,12
15172,15172,10.5,2010-03-19 20:41:52,-74.00842800000002,40.711375,-73.986042,40.719459,1,20
15173,15173,5.3,2011-04-09 03:07:00,-74.00795699999998,40.725783,-73.9957,40.730868,2,3
15174,15174,7.5,2014-05-10 12:40:09,-73.977704,40.753855,-73.99544,40.759067,1,12
15175,15175,4.1,2010-06-16 10:24:20,-73.973867,40.751443,-73.969432,40.76106400000001,1,10
15176,15176,6.1,2012-06-26 13:17:00,-74.001357,40.719998,-74.004802,40.715125,1,13
15177,15177,7.3,2010-09-01 22:32:00,-73.98360500000003,40.744013,-74.00509,40.740755,2,22
15178,15178,49.57,2010-11-03 18:06:00,-73.783893,40.64863,-73.948913,40.822512,1,18
15179,15179,8.1,2012-03-08 09:58:00,-73.980467,40.742442,-73.990092,40.74841,1,9
15180,15180,12.1,2011-09-05 19:54:00,-73.988353,40.74881,-73.96773,40.79289,3,19
15181,15181,6.9,2012-04-14 15:00:58,-73.95468199999998,40.77803,-73.973405,40.791101,1,15
15182,15182,7.4,2009-02-02 23:53:29,-73.98801,40.743467,-73.965822,40.758973,1,23
15183,15183,14.9,2009-07-11 09:45:00,-73.94919,40.776767,-73.992542,40.741723,5,9
15184,15184,6.1,2012-06-15 21:14:00,-73.98224499999998,40.764515,-73.99131700000002,40.751415,1,21
15185,15185,5.5,2013-08-11 11:03:00,-74.001388,40.741182,-73.99342,40.75223,1,11
15186,15186,4.0,2014-12-20 13:20:00,-73.9772,40.74214,-73.97105,40.74604,2,13
15187,15187,7.0,2014-01-01 16:18:10,-73.982478,40.751692,-73.99519699999998,40.731588,1,16
15188,15188,10.5,2009-08-02 15:05:47,-73.984199,40.780164,-73.947633,40.804746,1,15
15189,15189,22.5,2013-07-10 09:02:24,-74.016789,40.709294,-73.977999,40.751185,1,9
15190,15190,13.0,2015-04-05 20:13:41,-73.97627258300781,40.7859001159668,-73.96344757080078,40.75943374633789,2,20
15191,15191,8.5,2010-05-13 07:01:24,-73.959458,40.798858,-73.971526,40.76570200000001,1,7
15192,15192,8.5,2014-12-20 19:35:00,-73.96769,40.75592,-73.98748,40.73259,1,19
15193,15193,8.9,2010-07-28 13:17:26,-73.99326500000002,40.724261,-74.01283199999997,40.707435,1,13
15194,15194,5.7,2010-11-14 23:24:41,-73.997222,40.719311,-73.987125,40.711497,1,23
15195,15195,12.9,2011-10-09 14:09:25,-73.9512,40.785685,-73.983025,40.754772,1,14
15196,15196,4.5,2009-11-03 14:11:04,-74.001875,40.728475,-73.99882099999998,40.734565,1,14
15197,15197,29.7,2011-02-14 14:08:49,-73.993284,40.747387,-73.861449,40.768186,1,14
15198,15198,7.3,2011-03-10 13:12:00,-73.97747,40.74219,-73.97834499999998,40.713482,1,13
15199,15199,57.33,2013-09-05 23:49:37,-73.789879,40.643956,-73.992121,40.735529,1,23
15200,15200,30.5,2010-08-15 05:56:25,-73.990815,40.736393,-73.812455,40.725135,1,5
15201,15201,6.1,2011-03-09 09:52:00,-74.001665,40.750953,-73.990117,40.757235,1,9
15202,15202,7.5,2014-01-05 03:42:11,-73.982924,40.756324,-73.993175,40.752879,1,3
15203,15203,3.5,2014-04-09 21:27:16,0.0,0.0,0.0,0.0,1,21
15204,15204,4.9,2011-02-08 22:31:03,-73.979485,40.776429,-73.974643,40.787539,1,22
15205,15205,17.7,2012-05-19 15:39:00,-73.97135,40.764058,-74.01151,40.719662,5,15
15206,15206,3.7,2009-10-20 00:34:00,-73.986403,40.741137,-73.979998,40.748762,1,0
15207,15207,34.44,2014-05-14 20:02:15,-73.990215,40.756446,-73.907818,40.90459,1,20
15208,15208,7.5,2014-11-09 18:01:21,-73.985663,40.74151,-73.979025,40.75876,2,18
15209,15209,10.5,2015-01-23 13:49:00,-73.98989868164062,40.72566223144531,-73.98043823242188,40.751140594482415,2,13
15210,15210,9.7,2010-05-25 00:19:00,-73.98745500000003,40.754925,-74.000777,40.71851,1,0
15211,15211,13.0,2015-05-07 19:29:32,-73.97107696533203,40.75520706176758,-73.9876251220703,40.738861083984375,1,19
15212,15212,4.9,2009-01-26 19:45:00,-73.953455,40.778528,-73.969513,40.785157,3,19
15213,15213,3.7,2010-07-24 07:05:23,-73.97681700000003,40.752321,-73.98275500000003,40.756817,1,7
15214,15214,18.9,2010-08-08 04:05:00,-73.99940500000002,40.747778,-73.94569200000002,40.807752,1,4
15215,15215,11.7,2012-05-19 23:03:00,-73.984927,40.768492,-73.987387,40.733342,2,23
15216,15216,10.0,2013-04-08 09:00:42,-73.98245,40.759842,-73.956251,40.77949,1,9
15217,15217,7.3,2009-12-31 15:43:00,-73.978875,40.764193,-73.956462,40.783875,4,15
15218,15218,3.7,2010-02-13 22:40:00,-73.97699,40.787608,-73.98290300000002,40.782065,1,22
15219,15219,10.1,2010-12-19 12:53:42,-73.989174,40.778009,-73.954626,40.765691,1,12
15220,15220,6.5,2011-10-06 08:01:11,-73.947627,40.771195,-73.96321999999998,40.773405,1,8
15221,15221,6.5,2012-03-04 22:00:00,-73.984677,40.736782,-74.001437,40.751385,5,22
15222,15222,10.0,2013-10-23 16:44:48,-73.97855,40.777473,-73.962982,40.767598,1,16
15223,15223,15.0,2014-06-17 15:28:00,-73.96425699999998,40.776312,-73.985415,40.747232,2,15
15224,15224,7.7,2009-07-21 13:58:00,-74.00295799999998,40.749213,-73.995138,40.734227,2,13
15225,15225,6.1,2010-01-16 14:05:48,-73.96665899999998,40.764242,-73.974575,40.752253,1,14
15226,15226,19.7,2010-04-28 20:51:00,-73.981868,40.765373,-73.95555,40.70846,2,20
15227,15227,5.5,2013-10-24 08:18:03,-73.984115,40.775095,-73.98043299999998,40.78586,1,8
15228,15228,6.5,2014-04-23 07:25:00,-73.978452,40.752765,-73.995855,40.759847,1,7
15229,15229,6.1,2009-12-12 03:35:42,-73.97936899999998,40.723405,-73.988843,40.734817,1,3
15230,15230,4.5,2011-06-10 07:11:05,-74.002935,40.73879,-74.002935,40.73879,1,7
15231,15231,11.0,2013-10-09 14:39:00,-73.96736700000002,40.803455,-73.98410799999998,40.770297,1,14
15232,15232,10.0,2014-01-25 16:44:00,-73.97137,40.76300000000001,-73.94648000000002,40.77661,1,16
15233,15233,8.0,2014-07-01 23:41:51,-74.001414,40.739155,-73.986086,40.726497,1,23
15234,15234,20.5,2009-09-23 19:35:00,-73.98454,40.728862,-73.903113,40.701587,5,19
15235,15235,16.9,2012-09-01 02:56:00,-73.97792,40.783772,-73.926165,40.827685,5,2
15236,15236,20.5,2012-11-25 00:49:00,-74.01185799999998,40.703817,-73.956457,40.770772,1,0
15237,15237,32.5,2014-12-17 16:02:23,-73.874512,40.774062,-73.74625,40.775767,1,16
15238,15238,6.0,2015-03-31 09:57:46,-73.95440673828125,40.77842330932617,-73.94679260253906,40.784576416015625,1,9
15239,15239,4.5,2011-06-23 16:33:00,-73.997545,40.756512,-73.988047,40.769652,1,16
15240,15240,9.3,2012-05-03 00:29:44,-74.00299100000002,40.733406,-73.976934,40.759257,2,0
15241,15241,9.3,2009-06-23 08:59:48,-73.98060500000003,40.750537,-74.00818199999998,40.737916,1,8
15242,15242,5.7,2010-08-01 13:36:44,-73.99091899999998,40.75574500000001,-73.980411,40.74576,2,13
15243,15243,10.9,2011-08-19 01:15:00,-73.94738000000002,40.711307,-73.999987,40.728507,1,1
15244,15244,9.5,2013-07-30 08:26:00,-73.969897,40.755962,-73.969367,40.764475,1,8
15245,15245,4.5,2013-09-11 10:28:33,-73.960931,40.77225,-73.965743,40.76920300000001,1,10
15246,15246,9.0,2014-08-07 18:59:07,-74.007438,40.743404,-73.99540400000002,40.759745,1,18
15247,15247,8.1,2011-10-30 09:27:08,-73.96504,40.755247,-73.981269,40.768212,1,9
15248,15248,4.1,2012-01-08 14:11:55,-73.98805300000002,40.764633,-73.992729,40.758238,1,14
15249,15249,10.5,2012-08-08 22:57:00,-73.986078,40.761282,-74.005332,40.740447,1,22
15250,15250,5.5,2014-09-07 07:23:18,-73.97729,40.75213400000001,-73.977552,40.742437,1,7
15251,15251,4.9,2009-07-31 19:23:15,-74.006803,40.729823,-74.004389,40.740569,1,19
15252,15252,11.3,2011-10-08 19:18:00,0.0,0.0,0.0,0.0,3,19
15253,15253,4.5,2013-01-11 18:14:00,-73.977897,40.754695,-73.97115699999998,40.75605,1,18
15254,15254,6.0,2014-10-26 04:57:00,-73.92508199999997,40.762282,-73.911835,40.776977,1,4
15255,15255,5.5,2015-02-09 11:14:02,-73.95482635498048,40.77751159667969,-73.94844818115234,40.77138137817383,1,11
15256,15256,8.5,2010-01-07 11:41:00,-74.00843,40.721063,-74.004267,40.710097,1,11
15257,15257,2.5,2013-12-29 10:31:50,-73.972531,40.793902,-73.941171,40.851416,1,10
15258,15258,11.0,2014-04-22 14:39:39,-73.781933,40.644779,-73.980696,40.750796,1,14
15259,15259,11.3,2009-07-20 07:26:00,-73.958938,40.768037,-73.99388499999998,40.750022,1,7
15260,15260,5.7,2010-10-27 08:11:00,-73.975488,40.751347,-73.987868,40.74922,1,8
15261,15261,5.3,2010-11-18 20:03:00,-73.949773,40.784482,-73.956808,40.774787,1,20
15262,15262,12.5,2012-08-30 15:07:31,-74.002196,40.724342,-73.973997,40.759448,1,15
15263,15263,16.0,2013-09-07 02:57:00,-73.985525,40.728535,-73.974958,40.675272,1,2
15264,15264,19.0,2014-07-02 21:49:00,-74.016355,40.709902,-73.973642,40.747095,1,21
15265,15265,20.9,2009-11-16 13:17:58,-73.98877399999998,40.736485,-73.944716,40.669334,1,13
15266,15266,48.67,2010-05-26 09:15:00,-73.862788,40.7689,-73.982857,40.75618,5,9
15267,15267,20.5,2010-12-07 13:31:00,-73.971455,40.75490300000001,-74.01003299999998,40.720882,1,13
15268,15268,6.5,2012-08-30 01:18:49,-73.981143,40.737668,-73.971463,40.758459,1,1
15269,15269,6.0,2014-02-21 14:56:00,-74.006422,40.73692,-74.00314300000002,40.749115,4,14
15270,15270,5.7,2009-12-04 09:09:00,-74.002217,40.740158,-74.007475,40.751528,5,9
15271,15271,10.1,2010-01-11 09:11:34,-74.000751,40.760745,-73.98581800000002,40.748304,1,9
15272,15272,9.7,2010-06-30 08:13:00,-73.924125,40.74399,-73.966075,40.758208,2,8
15273,15273,10.5,2015-01-19 12:38:38,-73.97834014892578,40.76238632202149,-73.97669219970702,40.78516387939453,1,12
15274,15274,9.3,2012-06-10 00:53:58,-73.987154,40.755541,-73.95813299999998,40.760423,1,0
15275,15275,3.5,2014-10-04 09:08:17,-73.964203,40.760585,-73.958904,40.763837,1,9
15276,15276,6.1,2011-06-24 20:24:16,-73.980692,40.753125,-74.003772,40.753189,1,20
15277,15277,12.1,2009-07-15 09:15:00,-73.985555,40.744358,-74.010475,40.709963,1,9
15278,15278,10.5,2010-09-23 23:17:43,-73.973163,40.785066,-73.98259300000002,40.747784,2,23
15279,15279,8.5,2011-02-03 08:09:09,-73.993662,40.735982,-73.978451,40.765003,1,8
15280,15280,4.1,2012-01-28 09:53:48,-73.960409,40.769719,-73.969583,40.762497,1,9
15281,15281,5.7,2009-01-25 13:47:29,-73.985968,40.730953,-73.99291099999998,40.733929,1,13
15282,15282,8.5,2009-12-09 16:23:00,-73.979203,40.762275,-73.988722,40.778335,1,16
15283,15283,8.5,2012-04-22 13:33:00,-73.967945,40.771185,-73.990985,40.75052700000001,1,13
15284,15284,12.1,2012-07-24 16:21:14,-73.947295,40.790782,-73.964097,40.807827,1,16
15285,15285,14.5,2013-12-21 22:56:27,-74.00049,40.73232,-73.98135500000002,40.781225,2,22
15286,15286,4.9,2012-03-20 22:23:34,-73.971808,40.760143,-73.962027,40.767677,0,22
15287,15287,9.0,2013-06-06 01:03:00,-73.991585,40.727127,-74.01205,40.702282,1,1
15288,15288,8.1,2011-07-19 15:26:00,-73.97869,40.753532,-73.97861800000003,40.762328,1,15
15289,15289,10.1,2011-07-25 21:15:11,-73.98841800000002,40.778718,-74.004678,40.742186,1,21
15290,15290,6.5,2011-11-03 00:46:15,-73.9761,40.7598,-73.9947,40.7345,1,0
15291,15291,7.7,2012-06-01 14:36:00,-73.964117,40.757247,-73.980277,40.750842,6,14
15292,15292,6.5,2012-08-07 23:06:00,-73.965435,40.759497,-73.98054499999998,40.73837,1,23
15293,15293,12.0,2013-06-10 14:02:00,-73.968075,40.762542,-73.9816,40.7342,1,14
15294,15294,14.5,2013-11-22 19:39:00,-73.99978,40.76156,-74.000617,40.722317,1,19
15295,15295,41.33,2014-12-10 16:05:00,-73.874702,40.774102,-73.98115,40.782602,1,16
15296,15296,24.5,2015-01-18 04:01:23,-73.98007202148438,40.76130294799805,-73.98066711425781,40.67621994018555,1,4
15297,15297,8.1,2009-10-27 22:18:44,-73.97986,40.749565,-73.98406,40.766698,1,22
15298,15298,4.9,2012-01-17 16:52:09,-73.987594,40.749872,-73.992925,40.755181,1,16
15299,15299,6.9,2012-03-17 02:20:37,-73.97182600000002,40.755417,-73.975101,40.757433,1,2
15300,15300,8.9,2012-06-09 14:55:07,-73.983508,40.695783,-73.97179100000002,40.673161,1,14
15301,15301,14.5,2014-07-27 03:06:36,-73.980971,40.782231,-73.955589,40.82196500000001,1,3
15302,15302,14.9,2010-04-27 21:22:00,-74.012235,40.706848,-73.975542,40.751458,5,21
15303,15303,49.57,2010-12-09 13:23:00,-73.984672,40.759027,-73.789927,40.64696,2,13
15304,15304,26.9,2011-11-12 01:01:00,-73.974373,40.737373,-73.967587,40.802823,1,1
15305,15305,7.3,2012-04-02 23:09:38,-73.98273,40.750779,-74.00220999999998,40.738285,1,23
15306,15306,11.0,2013-09-10 19:25:05,-73.98602199999998,40.740099,-73.99505400000002,40.760356,1,19
15307,15307,14.0,2014-06-21 14:15:00,-73.98047,40.748492,-74.007677,40.75172,6,14
15308,15308,4.9,2009-02-24 18:44:00,-73.983977,40.761627,-73.996128,40.760627,3,18
15309,15309,6.5,2009-06-15 19:23:17,-73.976078,40.787703,-73.9578,40.781849,1,19
15310,15310,6.1,2009-06-22 18:43:00,-73.988327,40.758497,-73.991837,40.74322700000001,5,18
15311,15311,6.5,2015-04-12 20:38:32,-73.9815902709961,40.75825119018555,-73.97264099121094,40.76536178588867,1,20
15312,15312,8.5,2010-06-01 07:36:32,-73.97239,40.743375,-73.954487,40.771376,1,7
15313,15313,5.3,2011-11-06 14:23:14,-73.96719300000002,40.76371,-73.978036,40.748603,3,14
15314,15314,8.5,2012-05-04 21:10:01,-73.99006,40.73402100000001,-73.995056,40.723185,2,21
15315,15315,14.0,2014-09-21 14:50:27,-73.982281,40.778155,-73.990031,40.761951,3,14
15316,15316,4.1,2012-08-24 20:12:34,-73.988918,40.742087,-73.988159,40.735018,1,20
15317,15317,7.7,2009-06-12 10:15:27,-74.005635,40.745651,-73.988867,40.749351,1,10
15318,15318,13.3,2010-04-18 17:17:00,-73.997452,40.721392,-73.9842,40.76931,5,17
15319,15319,9.0,2014-05-10 10:33:00,-73.996162,40.733732,-74.011198,40.715482,6,10
15320,15320,9.0,2014-06-08 02:13:00,-73.982383,40.739917,-74.00563199999998,40.742002,3,2
15321,15321,6.1,2009-03-13 11:58:46,-73.979015,40.771824,-73.97336999999997,40.787806,2,11
15322,15322,7.3,2009-07-30 09:38:23,-73.982566,40.756281,-73.99438599999998,40.750263,1,9
15323,15323,4.5,2011-03-16 11:49:00,-74.00473000000002,40.741783,-74.00797800000002,40.751383,1,11
15324,15324,8.5,2012-01-21 11:59:53,-74.00913299999998,40.717132,-73.984735,40.739787,1,11
15325,15325,5.7,2009-12-27 14:35:31,-73.986825,40.729832,-73.986583,40.740629,3,14
15326,15326,4.9,2012-03-13 09:24:00,-73.998597,40.750405,-74.00500500000003,40.741375,6,9
15327,15327,8.5,2010-04-10 19:55:00,-73.99235,40.749805,-74.002877,40.72352,1,19
15328,15328,5.7,2011-04-15 17:27:29,-73.9927,40.72362,-73.990099,40.737076,1,17
15329,15329,4.5,2012-09-08 19:04:19,-73.982959,40.771904,-73.989793,40.762386,1,19
15330,15330,3.5,2014-03-07 14:43:00,-73.996815,40.744672,-73.99215699999998,40.742767,1,14
15331,15331,8.1,2009-09-13 11:41:00,-73.98982,40.729617,-73.973248,40.757475,2,11
15332,15332,20.1,2009-09-16 18:42:39,-73.966254,40.758091,-73.970343,40.690635,1,18
15333,15333,7.7,2011-05-12 15:47:15,-73.985682,40.751818,-73.983725,40.763348,1,15
15334,15334,5.3,2011-06-05 22:19:15,-73.95642099999998,40.775449,-73.968111,40.76537800000001,2,22
15335,15335,11.3,2011-11-25 14:26:25,-73.997985,40.722766,-73.97584599999998,40.757438,1,14
15336,15336,7.0,2012-11-26 07:54:00,-73.98995699999998,40.767077,-73.971675,40.758437,1,7
15337,15337,8.5,2013-04-21 00:43:00,-73.97744,40.784462,-73.951132,40.805022,2,0
15338,15338,15.5,2013-10-14 06:35:00,-73.988652,40.770987,-74.011635,40.714965,1,6
15339,15339,22.0,2015-05-16 16:48:37,-73.95732879638672,40.71820068359375,-73.97860717773438,40.72436141967773,6,16
15340,15340,32.27,2009-10-14 22:02:08,-73.991688,40.761432,-74.031993,40.635662,1,22
15341,15341,6.5,2011-06-16 10:16:26,-73.963471,40.766025,-73.975448,40.752674,1,10
15342,15342,5.3,2012-06-23 03:52:00,-74.004313,40.742485,-73.991363,40.747205,1,3
15343,15343,7.0,2015-05-18 15:37:26,-73.9917984008789,40.72684860229492,-73.99729919433594,40.740081787109375,2,15
15344,15344,10.1,2010-05-11 06:30:00,-73.955632,40.767287,-73.99287199999998,40.756138,1,6
15345,15345,4.9,2011-05-10 09:44:00,-73.98055699999998,40.748362,-73.993298,40.744935,1,9
15346,15346,6.5,2015-01-16 18:15:42,-73.9859619140625,40.75618743896485,-73.98544311523438,40.75552368164063,2,18
15347,15347,11.7,2009-08-20 19:42:00,-73.994067,40.750815,-73.955908,40.774167,1,19
15348,15348,7.3,2010-02-28 08:27:00,-73.949095,40.781575,-73.96974300000002,40.763422,1,8
15349,15349,3.3,2010-12-12 11:34:00,-73.97953000000003,40.766012,-73.98416,40.76648,3,11
15350,15350,19.5,2013-05-26 23:13:00,-73.97338,40.795327,-73.998132,40.741182,1,23
15351,15351,4.1,2009-01-04 11:22:00,-73.997803,40.736132,-73.986897,40.733798,5,11
15352,15352,17.3,2010-05-06 08:57:00,-73.95405799999997,40.821483,-73.98898,40.756983,1,8
15353,15353,8.9,2012-05-23 10:29:00,-73.99205500000002,40.749085,-73.988753,40.760173,5,10
15354,15354,7.0,2012-12-28 09:21:00,-73.959312,40.767502,-73.97188299999998,40.750125,1,9
15355,15355,10.9,2012-07-13 12:32:00,-73.97916,40.71996,-73.984258,40.754052,1,12
15356,15356,9.5,2013-06-30 15:56:00,-74.006575,40.705425,-73.98449699999998,40.728702,1,15
15357,15357,6.9,2012-06-10 23:04:26,-73.991885,40.735624,-73.969826,40.750734,1,23
15358,15358,19.5,2013-03-15 09:21:00,-74.003125,40.72783,-73.96207700000002,40.765437,1,9
15359,15359,7.3,2010-11-15 14:12:36,-73.983877,40.770633,-73.965011,40.768241,1,14
15360,15360,3.7,2011-12-07 06:59:55,-73.967724,40.756066,-73.975158,40.752228,1,6
15361,15361,5.5,2013-03-28 18:20:35,-73.995726,40.743271,-74.00648000000002,40.742336,1,18
15362,15362,23.0,2013-05-04 22:14:41,-73.976162,40.781702,-73.98602,40.722345,1,22
15363,15363,9.5,2014-10-23 20:49:00,-73.99658199999998,40.731757,-74.015547,40.714937,6,20
15364,15364,12.0,2014-12-07 00:36:00,-73.998317,40.71768,-73.994475,40.749392,1,0
15365,15365,8.1,2010-02-13 00:03:41,-73.977711,40.74529,-73.952421,40.76860300000001,1,0
