,switch,arsenic,distance,assoc,education,distance100,education4
1371,0,1.0,149.29299926757798,1,8,1.4929299926757795,1
1372,0,1.96,130.20100402832,1,10,1.3020100402832,2
1373,0,1.24,114.26300048828101,1,8,1.1426300048828102,1
1374,0,0.77,110.458999633789,1,8,1.1045899963378898,1
1375,0,0.67,112.75499725341801,1,7,1.1275499725341802,1
1376,0,1.24,84.6060028076172,0,5,0.846060028076172,1
1377,0,1.48,90.4459991455078,0,5,0.904459991455078,1
1378,1,1.02,3.69700002670288,0,0,0.0369700002670288,0
1379,1,1.56,22.565000534057607,0,5,0.22565000534057605,1
1380,0,1.52,8.17800045013428,0,5,0.08178000450134279,1
1381,1,1.25,20.563999176025398,0,5,0.205639991760254,1
1382,1,0.56,20.9260005950928,0,0,0.209260005950928,0
1383,1,1.24,17.867000579834002,0,0,0.17867000579834005,0
1384,1,0.6,8.715000152587889,0,0,0.08715000152587889,0
1385,1,1.05,16.6650009155273,0,0,0.166650009155273,0
1386,1,0.93,30.92799949646,0,6,0.30927999496459996,1
1387,1,0.57,49.45199966430661,0,0,0.4945199966430661,0
1388,1,3.72,25.8159999847412,0,8,0.258159999847412,1
1389,1,0.7,30.645999908447298,0,0,0.30645999908447297,0
1390,1,0.81,29.8229999542236,0,0,0.29822999954223606,0
1391,1,0.57,21.4300003051758,1,9,0.214300003051758,2
1392,1,1.46,12.0030002593994,0,8,0.120030002593994,1
1393,0,0.94,7.236999988555911,0,6,0.0723699998855591,1
1394,0,1.19,15.4069995880127,0,9,0.154069995880127,2
1395,0,1.26,7.480999946594241,1,10,0.07480999946594241,2
1396,1,1.31,29.926000595092802,0,0,0.299260005950928,0
1397,1,1.03,25.8390007019043,0,0,0.258390007019043,0
1398,1,1.07,16.090999603271502,0,0,0.16090999603271502,0
1399,0,0.58,22.9300003051758,1,12,0.229300003051758,2
1400,1,0.7,19.011999130249,0,0,0.19011999130248997,0
1401,1,0.61,26.527999877929698,0,0,0.265279998779297,0
1402,0,0.66,9.4980001449585,0,0,0.094980001449585,0
1403,0,0.63,16.9200000762939,1,4,0.16920000076293898,1
1404,0,0.86,22.7329998016357,1,4,0.227329998016357,1
1405,0,0.63,11.3439998626709,0,0,0.113439998626709,0
1406,0,0.61,4.651000022888179,0,10,0.046510000228881784,2
1407,1,0.85,3.56900000572205,0,10,0.0356900000572205,2
1408,1,0.61,15.491999626159696,0,5,0.15491999626159694,1
1409,0,0.51,14.562999725341802,0,10,0.14562999725341802,2
1410,1,2.52,28.1609992980957,0,5,0.28160999298095696,1
1411,0,0.53,7.9889998435974094,0,9,0.0798899984359741,2
1412,1,1.15,3.61199998855591,0,0,0.0361199998855591,0
1413,1,1.02,26.374000549316396,1,8,0.26374000549316395,1
1414,1,0.85,10.7209997177124,1,6,0.107209997177124,1
1415,0,1.1,23.246000289917003,0,0,0.23246000289917,0
1416,0,3.43,27.7649993896484,1,0,0.277649993896484,0
1417,1,0.56,32.146999359130895,1,10,0.32146999359130896,2
1418,1,1.58,39.3409996032715,0,7,0.393409996032715,1
1419,0,1.83,10.125,0,10,0.10125,2
1420,1,0.83,29.3290004730225,1,5,0.293290004730225,1
1421,1,1.08,20.6110000610352,1,10,0.206110000610352,2
1422,1,1.28,19.8850002288818,1,2,0.198850002288818,1
1423,1,0.9,4.11899995803833,1,11,0.0411899995803833,2
1424,1,1.23,12.713000297546401,1,0,0.127130002975464,0
1425,1,0.52,13.5930004119873,0,12,0.13593000411987302,2
1426,1,0.96,19.5429992675781,1,5,0.19542999267578098,1
1427,1,1.26,16.8500003814697,1,0,0.168500003814697,0
1428,0,1.19,20.3889999389648,1,7,0.203889999389648,1
1429,1,0.55,16.9360008239746,1,10,0.16936000823974598,2
1430,1,0.63,7.19199991226196,1,6,0.07191999912261961,1
1431,1,0.97,8.060000419616701,0,10,0.08060000419616703,2
1432,0,1.25,7.01200008392334,1,0,0.07012000083923339,0
1433,1,0.97,63.1500015258789,0,5,0.631500015258789,1
1434,1,1.46,57.36100006103521,0,0,0.573610000610352,0
1435,1,0.72,34.4389991760254,0,10,0.344389991760254,2
1436,0,3.74,2.4539999961853,1,0,0.024539999961853,0
1437,0,5.24,36.4090003967285,0,10,0.364090003967285,2
1438,1,1.21,9.21300029754639,0,9,0.0921300029754639,2
1439,0,0.56,14.3780002593994,0,0,0.143780002593994,0
1440,0,0.53,10.4490003585815,1,2,0.104490003585815,1
1441,0,1.64,50.4910011291504,0,3,0.5049100112915039,1
1442,0,0.73,7.5029997825622585,0,0,0.0750299978256226,0
1443,0,1.09,15.661999702453599,0,0,0.156619997024536,0
1444,1,1.44,12.3929996490479,1,0,0.123929996490479,0
1445,0,0.9,17.159000396728498,0,5,0.17159000396728494,1
1446,1,1.49,12.519000053405799,0,8,0.12519000053405802,1
1447,0,1.28,0.925999999046326,1,5,0.00925999999046326,1
1448,1,0.52,2.79099988937378,0,0,0.0279099988937378,0
1449,1,0.77,24.6889991760254,1,9,0.24688999176025397,2
1450,1,0.82,27.1569995880127,0,10,0.271569995880127,2
1451,1,0.74,12.015000343322802,0,14,0.120150003433228,3
1452,1,1.55,30.0170001983643,0,10,0.30017000198364296,2
1453,1,2.18,15.940999984741199,0,10,0.15940999984741197,2
1454,1,1.07,20.2029991149902,0,10,0.20202999114990197,2
1455,1,1.07,8.58399963378906,1,0,0.0858399963378906,0
1456,0,1.44,26.5359992980957,1,8,0.26535999298095697,1
1457,1,1.37,41.0,1,0,0.41,0
1458,1,0.98,46.4389991760254,1,8,0.464389991760254,1
1459,1,0.62,3.03200006484985,0,3,0.0303200006484985,1
1460,1,0.63,36.7729988098145,0,5,0.36772998809814506,1
1461,1,2.17,41.709999084472706,0,5,0.41709999084472704,1
1462,1,0.9,34.6539993286133,1,0,0.34653999328613305,0
1463,1,1.85,43.425998687744105,1,0,0.43425998687744105,0
1464,1,1.44,28.4769992828369,1,10,0.28476999282836896,2
1465,1,1.03,9.64000034332275,0,10,0.09640000343322752,2
1466,1,0.63,11.9739999771118,1,0,0.11973999977111802,0
1467,1,1.46,7.27699995040894,0,10,0.0727699995040894,2
1468,0,2.21,19.320999145507802,0,5,0.19320999145507806,1
1469,1,1.01,6.506999969482419,0,0,0.06506999969482419,0
1470,1,0.77,25.9519996643066,0,0,0.259519996643066,0
1471,1,0.64,16.8579998016357,0,9,0.168579998016357,2
1472,1,0.66,19.2649993896484,0,7,0.19264999389648396,1
1473,0,0.6,72.8330001831055,0,0,0.728330001831055,0
1474,1,0.86,63.3250007629395,0,9,0.6332500076293951,2
1475,0,1.0,22.181999206543,1,5,0.22181999206543,1
1476,1,1.75,24.1830005645752,1,10,0.241830005645752,2
1477,0,1.76,24.6909999847412,1,2,0.246909999847412,1
1478,0,1.02,26.7950000762939,0,5,0.267950000762939,1
1479,1,1.8,5.28499984741211,0,10,0.05284999847412111,2
1480,0,2.99,31.4389991760254,0,6,0.314389991760254,1
1481,1,0.87,66.9580001831055,1,0,0.6695800018310549,0
1482,1,1.19,13.229999542236301,0,10,0.132299995422363,2
1483,1,3.26,23.030000686645497,1,3,0.23030000686645494,1
1484,1,6.53,36.4140014648438,1,12,0.36414001464843804,2
1485,1,4.22,30.6189994812012,0,12,0.306189994812012,2
1486,0,3.67,12.479999542236301,1,6,0.12479999542236303,1
1487,1,3.58,5.388000011444089,0,10,0.053880000114440885,2
1488,1,3.21,7.7589998245239284,0,3,0.0775899982452393,1
1489,1,3.52,42.0870018005371,0,12,0.4208700180053711,2
1490,1,3.32,6.389999866485598,0,12,0.06389999866485599,2
1491,1,2.0,14.623999595642099,0,0,0.14623999595642098,0
1492,1,2.89,11.2829999923706,0,8,0.112829999923706,1
1493,1,3.12,11.5670003890991,0,8,0.11567000389099101,1
1494,1,2.13,86.0179977416992,0,6,0.860179977416992,1
1495,1,1.68,9.560999870300302,0,5,0.09560999870300302,1
1496,0,0.88,28.6539993286133,1,7,0.286539993286133,1
1497,1,2.69,41.0750007629395,0,5,0.41075000762939506,1
1498,1,3.36,41.8540000915527,0,0,0.41854000091552707,0
1499,1,2.18,27.5849990844727,0,8,0.275849990844727,1
1500,0,1.36,10.4709997177124,0,0,0.104709997177124,0
1501,1,3.46,34.2690010070801,0,9,0.342690010070801,2
1502,1,2.88,24.097999572753896,0,0,0.2409799957275389,0
1503,1,2.1,10.9650001525879,0,0,0.109650001525879,0
1504,1,2.45,5.013999938964839,0,0,0.0501399993896484,0
1505,1,2.98,32.1100006103516,0,5,0.321100006103516,1
1506,1,2.27,27.538999557495107,0,0,0.27538999557495103,0
1507,1,2.37,32.4620018005371,0,5,0.32462001800537105,1
1508,1,1.67,14.0430002212524,1,9,0.14043000221252402,2
1509,1,2.08,11.095000267028801,0,0,0.110950002670288,0
1510,1,2.17,8.18200016021729,1,5,0.0818200016021729,1
1511,1,2.18,3.67499995231628,1,8,0.0367499995231628,1
1512,1,1.92,16.3530006408691,1,0,0.163530006408691,0
1513,1,2.61,22.6860008239746,0,0,0.226860008239746,0
1514,1,2.03,32.1199989318848,0,5,0.321199989318848,1
1515,1,5.06,15.0799999237061,0,0,0.150799999237061,0
1516,1,2.38,5.25600004196167,0,5,0.0525600004196167,1
1517,1,2.96,19.841999053955103,1,9,0.19841999053955106,2
1518,1,3.12,22.2900009155273,0,10,0.22290000915527303,2
1519,0,1.67,46.0349998474121,0,7,0.460349998474121,1
1520,1,2.39,23.837999343872102,0,0,0.23837999343872104,0
1521,1,2.66,28.5790004730225,0,0,0.285790004730225,0
1522,1,3.31,20.132999420165998,0,6,0.20132999420166,1
1523,1,5.41,11.692999839782699,0,6,0.116929998397827,1
1524,0,2.41,25.0289993286133,1,3,0.250289993286133,1
1525,0,0.62,20.1679992675781,0,0,0.201679992675781,0
1526,1,1.28,15.5640001296997,0,2,0.15564000129699698,1
1527,1,2.04,19.0699996948242,1,4,0.190699996948242,1
1528,1,2.31,31.527000427246104,0,0,0.31527000427246105,0
1529,1,2.46,17.618000030517603,1,0,0.17618000030517605,0
1530,0,1.92,33.6310005187988,0,0,0.33631000518798804,0
1531,1,3.26,37.9790000915527,1,7,0.37979000091552706,1
1532,1,1.85,28.7910003662109,1,0,0.287910003662109,0
1533,1,2.05,19.2810001373291,1,0,0.19281000137329105,0
1534,1,1.65,30.767999649047894,1,0,0.307679996490479,0
1535,1,0.61,63.654998779296896,1,0,0.636549987792969,0
1536,1,1.99,57.2859992980957,0,0,0.572859992980957,0
1537,1,3.56,55.409000396728494,0,0,0.5540900039672849,0
1538,1,1.98,45.25199890136721,0,0,0.4525199890136721,0
1539,1,2.06,32.879001617431605,1,0,0.328790016174316,0
1540,1,1.7,27.0580005645752,1,5,0.270580005645752,1
1541,1,2.02,23.820999145507802,0,0,0.238209991455078,0
1542,1,2.13,48.773998260498,1,3,0.48773998260498,1
1543,0,0.67,5.22900009155273,0,8,0.052290000915527296,1
1544,1,3.34,23.8490009307861,0,6,0.23849000930786105,1
1545,1,2.32,13.451000213622999,0,4,0.13451000213623002,1
1546,1,1.88,31.2360000610352,0,5,0.312360000610352,1
1547,0,2.82,62.3400001525879,0,0,0.6234000015258789,0
1548,0,2.47,32.2649993896484,0,5,0.322649993896484,1
1549,0,2.86,41.3019981384277,0,0,0.41301998138427704,0
1550,1,3.26,42.298999786377,0,5,0.42298999786377006,1
1551,0,0.92,54.2309989929199,1,0,0.542309989929199,0
1552,0,1.46,45.22200012207029,0,5,0.4522200012207029,1
1553,0,2.86,60.25500106811521,1,5,0.6025500106811521,1
1554,0,3.27,66.32399749755861,0,5,0.6632399749755861,1
1555,0,3.45,64.7939987182617,1,5,0.647939987182617,1
1556,0,4.46,37.8730010986328,0,8,0.378730010986328,1
1557,0,3.32,28.8899993896484,1,5,0.288899993896484,1
1558,0,4.78,46.6119995117188,0,5,0.46611999511718805,1
1559,0,3.86,52.72900009155271,0,0,0.527290000915527,0
1560,0,2.97,58.0110015869141,0,10,0.580110015869141,2
1561,0,2.72,48.076000213623,0,5,0.48076000213622994,1
1562,1,3.01,40.09299850463871,0,0,0.4009299850463871,0
1563,0,1.29,71.3870010375977,1,12,0.713870010375977,2
1564,0,1.95,74.2730026245117,0,0,0.7427300262451171,0
1565,1,5.28,50.1150016784668,0,5,0.501150016784668,1
1566,1,6.0,70.6179962158203,0,0,0.706179962158203,0
1567,1,3.36,75.3219985961914,1,5,0.7532199859619141,1
1568,1,2.61,59.58000183105471,0,5,0.5958000183105471,1
1569,1,2.39,80.6650009155273,0,0,0.806650009155273,0
1570,1,1.09,44.37699890136721,0,12,0.4437699890136721,2
1571,1,3.75,33.9939994812012,0,6,0.3399399948120119,1
1572,1,1.24,46.5460014343262,0,0,0.465460014343262,0
1573,0,4.74,47.7309989929199,0,5,0.477309989929199,1
1574,0,4.25,37.4459991455078,0,0,0.374459991455078,0
1575,1,1.36,20.3939990997314,0,5,0.203939990997314,1
1576,1,3.41,30.1599998474121,1,5,0.301599998474121,1
1577,1,2.72,18.0100002288818,0,8,0.18010000228881798,1
1578,1,2.6,35.4249992370605,1,7,0.3542499923706049,1
1579,0,2.64,57.67200088500979,0,0,0.5767200088500979,0
1580,0,3.34,82.6340026855469,0,6,0.826340026855469,1
1581,1,3.28,68.5989990234375,0,10,0.685989990234375,2
1582,0,3.62,113.28399658203101,1,8,1.13283996582031,1
1583,0,3.12,72.6760025024414,0,7,0.7267600250244141,1
1584,1,1.83,74.7490005493164,1,7,0.747490005493164,1
1585,0,2.98,70.4219970703125,1,5,0.704219970703125,1
1586,0,2.79,60.279998779296896,1,5,0.602799987792969,1
1587,0,2.24,22.097999572753896,0,0,0.22097999572753896,0
1588,1,1.56,54.984001159668,1,9,0.5498400115966801,2
1589,1,1.35,28.625,0,10,0.28625,2
1590,1,1.95,2.84899997711182,0,10,0.0284899997711182,2
1591,1,1.7,3.38000011444092,0,8,0.0338000011444092,1
1592,1,1.15,29.7810001373291,0,5,0.297810001373291,1
1593,0,1.98,17.8020000457764,1,5,0.17802000045776398,1
1594,1,0.96,20.201000213623,0,6,0.20201000213623002,1
1595,1,1.48,22.399000167846694,0,0,0.22399000167846694,0
1596,0,0.87,12.5249996185303,0,0,0.12524999618530303,0
1597,1,0.63,140.11799621582,0,0,1.4011799621582,0
1598,0,1.21,158.485000610352,0,0,1.5848500061035198,0
1599,1,2.05,150.768997192383,0,0,1.50768997192383,0
1600,0,2.96,172.522003173828,0,0,1.7252200317382802,0
1601,1,1.4,152.029006958008,0,0,1.5202900695800803,0
1602,1,2.64,151.039001464844,0,0,1.51039001464844,0
1603,1,1.95,165.416000366211,0,0,1.65416000366211,0
1604,0,5.54,167.083999633789,0,0,1.6708399963378902,0
1605,1,1.12,25.577999114990202,0,0,0.25577999114990196,0
1606,1,2.18,33.2999992370605,0,6,0.33299999237060496,1
1607,1,3.02,32.205001831054695,0,5,0.32205001831054697,1
1608,0,1.77,18.0480003356934,1,0,0.180480003356934,0
1609,1,1.46,25.3059997558594,0,5,0.253059997558594,1
1610,1,1.38,10.303999900817901,1,0,0.103039999008179,0
1611,1,1.63,18.1849994659424,1,0,0.18184999465942397,0
1612,1,1.33,10.1040000915527,1,0,0.10104000091552699,0
1613,0,3.48,37.521999359130895,1,5,0.375219993591309,1
1614,1,1.95,15.416999816894501,0,5,0.15416999816894503,1
1615,1,0.84,4.34100008010864,0,7,0.0434100008010864,1
1616,1,2.65,20.5669994354248,0,5,0.205669994354248,1
1617,1,1.56,33.679000854492195,0,6,0.336790008544922,1
1618,1,0.69,5.73400020599365,0,7,0.0573400020599365,1
1619,1,2.31,27.5189990997314,1,0,0.27518999099731395,0
1620,1,1.14,35.1580009460449,1,0,0.351580009460449,0
1621,1,1.98,13.5670003890991,0,5,0.13567000389099101,1
1622,1,1.82,6.30900001525879,0,10,0.0630900001525879,2
1623,0,1.09,43.5289993286133,0,6,0.43528999328613305,1
1624,1,0.56,62.4000015258789,0,7,0.6240000152587889,1
1625,0,2.18,20.9370002746582,0,0,0.209370002746582,0
1626,0,1.31,20.4829998016357,1,0,0.20482999801635696,0
1627,0,1.06,29.875999450683604,1,0,0.29875999450683605,0
1628,0,1.25,23.1030006408691,1,0,0.231030006408691,0
1629,0,0.87,39.8230018615723,0,0,0.39823001861572294,0
1630,1,1.32,52.356998443603494,1,0,0.523569984436035,0
1631,1,1.84,48.529998779296896,1,0,0.485299987792969,0
1632,1,0.95,23.986999511718803,1,0,0.23986999511718804,0
1633,1,1.12,44.640998840332,1,5,0.44640998840332,1
1634,1,1.32,25.4200000762939,1,5,0.25420000076293897,1
1635,1,0.81,63.994998931884794,1,0,0.6399499893188481,0
1636,0,0.57,86.291000366211,1,0,0.8629100036621099,0
1637,1,2.0,88.7519989013672,0,4,0.887519989013672,1
1638,1,1.22,65.63600158691399,0,0,0.6563600158691401,0
1639,0,1.91,95.302001953125,0,6,0.95302001953125,1
1640,1,1.41,67.4919967651367,0,6,0.6749199676513671,1
1641,0,1.57,58.6339988708496,0,6,0.5863399887084959,1
1642,0,1.11,58.2109985351563,0,6,0.582109985351563,1
1643,0,1.3,77.8820037841797,0,0,0.778820037841797,0
1644,0,1.05,106.01699829101601,0,6,1.06016998291016,1
1645,0,0.95,118.44100189209,0,7,1.1844100189209,1
1646,1,1.68,119.599998474121,1,0,1.19599998474121,0
1647,1,1.26,118.35900115966801,0,0,1.1835900115966802,0
1648,0,1.34,81.0120010375977,0,5,0.810120010375977,1
1649,1,0.83,19.6350002288818,0,5,0.196350002288818,1
1650,1,1.07,64.3570022583008,1,10,0.643570022583008,2
1651,1,1.0,46.8660011291504,0,5,0.468660011291504,1
1652,1,0.81,33.779998779296896,0,4,0.3377999877929689,1
1653,0,1.02,39.646999359130895,0,5,0.39646999359130897,1
1654,0,0.79,23.1450004577637,1,5,0.23145000457763698,1
1655,0,0.8,11.366999626159696,1,8,0.11366999626159698,1
1656,1,0.91,16.6860008239746,0,7,0.16686000823974598,1
1657,0,0.83,16.4389991760254,0,7,0.164389991760254,1
1658,0,0.98,8.02999973297119,0,0,0.0802999973297119,0
1659,1,1.24,35.918998718261705,0,8,0.359189987182617,1
1660,0,1.13,46.069000244140604,0,0,0.460690002441406,0
1661,0,0.68,222.705993652344,0,5,2.2270599365234403,1
1662,0,1.56,184.078994750977,0,10,1.84078994750977,2
1663,0,1.57,131.104995727539,0,5,1.31104995727539,1
1664,1,4.42,36.201000213623,1,6,0.36201000213623,1
1665,1,1.48,42.91799926757809,1,0,0.42917999267578105,0
1666,0,1.49,185.389999389648,0,8,1.85389999389648,1
1667,0,1.37,41.7029991149902,1,0,0.417029991149902,0
1668,0,1.13,63.9010009765625,1,0,0.639010009765625,0
1669,0,1.21,33.266998291015604,1,0,0.33266998291015604,0
1670,0,1.13,21.7689990997314,1,0,0.217689990997314,0
1671,0,0.86,16.320999145507802,1,0,0.16320999145507806,0
1672,0,1.06,19.9869995117188,1,10,0.19986999511718803,2
1673,0,0.89,53.47900009155271,1,0,0.5347900009155271,0
1674,0,0.95,58.5130004882813,0,0,0.585130004882813,0
1675,1,1.46,10.241999626159698,1,0,0.10241999626159698,0
1676,1,1.27,47.4710006713867,0,0,0.47471000671386704,0
1677,1,1.36,73.4250030517578,0,5,0.734250030517578,1
1678,1,1.14,61.3520011901855,1,0,0.6135200119018549,0
1679,0,1.37,46.5309982299805,1,0,0.465309982299805,0
1680,1,1.27,64.0210037231445,1,5,0.640210037231445,1
1681,1,0.8,33.5839996337891,1,5,0.33583999633789097,1
1682,1,0.94,39.146999359130895,0,10,0.39146999359130896,2
1683,0,0.82,42.8390007019043,1,0,0.42839000701904295,0
1684,1,2.42,26.7689990997314,0,16,0.267689990997314,3
1685,1,2.81,18.7000007629395,0,16,0.18700000762939498,3
1686,1,3.48,22.2590007781982,0,16,0.222590007781982,3
1687,1,2.32,24.301000595092802,0,16,0.24301000595092806,3
1688,1,1.85,29.372999191284197,0,16,0.293729991912842,3
1689,0,3.83,18.7600002288818,1,5,0.18760000228881799,1
1690,0,1.17,22.193000793457,1,5,0.22193000793457002,1
1691,1,1.41,17.003999710083,0,0,0.17003999710083,0
1692,0,0.57,7.80399990081787,0,0,0.0780399990081787,0
1693,1,1.93,15.0100002288818,0,0,0.15010000228881798,0
1694,1,1.19,79.9440002441406,0,4,0.799440002441406,1
1695,0,0.74,43.569000244140604,0,8,0.4356900024414061,1
1696,1,0.71,24.2119998931885,0,0,0.24211999893188504,0
1697,1,0.94,11.519000053405799,0,3,0.115190000534058,1
1698,1,1.52,40.63100051879879,1,7,0.4063100051879879,1
1699,1,2.67,40.6360015869141,0,12,0.406360015869141,2
1700,1,1.56,29.0359992980957,0,9,0.29035999298095694,2
1701,1,2.35,19.2649993896484,1,8,0.19264999389648396,1
1702,1,2.61,32.786998748779304,1,0,0.32786998748779306,0
1703,0,1.23,33.0519981384277,1,0,0.33051998138427696,0
1704,1,1.82,44.2150001525879,0,5,0.44215000152587897,1
1705,0,1.42,67.2480010986328,0,0,0.6724800109863279,0
1706,1,0.66,17.350999832153303,1,0,0.17350999832153302,0
1707,1,1.97,48.3689994812012,0,12,0.483689994812012,2
1708,1,0.92,147.863998413086,0,0,1.47863998413086,0
1709,0,2.0,130.87399291992202,1,0,1.3087399291992199,0
1710,0,0.94,9.78699970245361,0,0,0.0978699970245361,0
1711,0,1.9,177.330993652344,1,10,1.7733099365234402,2
1712,1,2.26,218.54200744628898,0,10,2.1854200744628898,2
1713,0,1.79,307.790985107422,1,0,3.07790985107422,0
1714,1,3.11,272.380004882813,0,10,2.7238000488281298,2
1715,1,4.48,29.006999969482397,0,0,0.29006999969482394,0
1716,0,0.68,26.2150001525879,0,7,0.26215000152587903,1
1717,0,2.21,35.2239990234375,0,10,0.352239990234375,2
1718,1,2.41,37.4609985351563,0,4,0.37460998535156304,1
1719,1,2.25,9.57400035858154,1,7,0.0957400035858154,1
1720,0,1.32,50.245998382568395,0,0,0.5024599838256839,0
1721,0,0.53,15.288999557495101,0,0,0.15288999557495098,0
1722,0,0.61,19.1609992980957,0,0,0.191609992980957,0
1723,0,0.64,31.1219997406006,0,5,0.31121999740600603,1
1724,0,2.5,32.963001251220696,0,5,0.32963001251220697,1
1725,0,0.99,30.422000885009798,0,0,0.30422000885009803,0
1726,1,3.23,40.22100067138671,0,0,0.40221000671386703,0
1727,1,0.78,47.1319999694824,1,12,0.471319999694824,2
1728,1,0.72,59.2760009765625,1,12,0.592760009765625,2
1729,1,0.89,31.261999130249,0,12,0.31261999130249,2
1730,1,2.94,28.190000534057607,0,5,0.28190000534057597,1
1731,0,1.64,20.544000625610398,1,0,0.205440006256104,0
1732,1,1.18,20.5820007324219,1,0,0.205820007324219,0
1733,0,0.68,38.2610015869141,1,0,0.382610015869141,0
1734,0,1.42,48.273998260498,0,8,0.48273998260498,1
1735,0,0.69,56.5579986572266,1,5,0.5655799865722659,1
1736,0,1.97,34.7109985351563,1,12,0.347109985351563,2
1737,1,2.92,44.4329986572266,1,5,0.444329986572266,1
1738,0,0.97,90.8109970092773,0,0,0.9081099700927732,0
1739,0,2.42,83.0550003051758,1,0,0.830550003051758,0
1740,1,7.48,127.387001037598,1,0,1.27387001037598,0
1741,0,7.28,114.69000244140601,1,0,1.14690002441406,0
1742,0,2.04,97.5329971313477,1,0,0.975329971313477,0
1743,1,1.34,79.58799743652341,1,7,0.795879974365234,1
1744,0,1.84,94.7559967041016,0,8,0.947559967041016,1
1745,0,1.94,73.3629989624023,0,5,0.733629989624023,1
1746,0,1.72,95.3030014038086,1,5,0.953030014038086,1
1747,0,3.49,149.992004394531,0,10,1.4999200439453102,2
1748,0,2.25,148.714996337891,0,10,1.4871499633789098,2
1749,1,3.89,163.041000366211,1,7,1.63041000366211,1
1750,1,1.65,79.556999206543,1,8,0.79556999206543,1
1751,1,3.21,69.8079986572266,1,6,0.6980799865722659,1
1752,1,2.81,102.332000732422,1,12,1.02332000732422,2
1753,0,2.12,79.4800033569336,1,8,0.7948000335693359,1
1754,1,1.06,91.4410018920898,1,12,0.914410018920898,2
1755,0,1.3,92.48999786376949,0,3,0.9248999786376948,1
1756,1,2.23,81.9759979248047,0,8,0.819759979248047,1
1757,0,2.2,74.51100158691399,1,9,0.7451100158691399,2
1758,1,0.73,14.7119998931885,1,0,0.14711999893188502,0
1759,1,1.78,29.198999404907198,0,5,0.291989994049072,1
1760,0,7.79,16.9300003051758,0,0,0.169300003051758,0
1761,1,4.84,14.644000053405799,1,0,0.14644000053405798,0
1762,0,3.9,30.2140007019043,1,0,0.30214000701904303,0
1763,0,3.21,34.8199996948242,1,0,0.34819999694824205,0
1764,0,2.33,42.97200012207029,1,0,0.4297200012207029,0
1765,0,0.89,34.7569999694824,1,0,0.347569999694824,0
1766,1,2.37,17.3819999694824,0,0,0.173819999694824,0
1767,1,2.54,21.888000488281303,0,15,0.21888000488281306,3
1768,1,3.37,72.8450012207031,0,15,0.728450012207031,3
1769,1,2.56,48.909000396728494,1,7,0.489090003967285,1
1770,1,4.92,45.7610015869141,0,0,0.457610015869141,0
1771,1,4.96,53.765998840332,0,0,0.5376599884033201,0
1772,0,6.89,54.391998291015604,1,0,0.5439199829101561,0
1773,1,2.38,41.9000015258789,0,0,0.419000015258789,0
1774,1,6.32,55.2529983520508,1,0,0.552529983520508,0
1775,1,2.9,19.408000946044897,0,9,0.19408000946044895,2
1776,1,5.2,23.2950000762939,0,0,0.23295000076293895,0
1777,1,1.05,16.4650001525879,1,0,0.16465000152587905,0
1778,1,1.09,17.570999145507802,1,10,0.175709991455078,2
1779,1,1.61,9.656999588012699,0,6,0.096569995880127,1
1780,1,2.03,9.23499965667725,0,12,0.0923499965667725,2
1781,1,0.82,17.2859992980957,0,0,0.172859992980957,0
1782,1,0.67,5.32800006866455,0,13,0.0532800006866455,3
1783,0,1.91,4.55299997329712,1,3,0.0455299997329712,1
1784,1,1.49,35.601001739502,0,14,0.35601001739502003,3
1785,0,2.08,13.4079999923706,1,0,0.134079999923706,0
1786,0,1.99,22.2840003967285,0,10,0.222840003967285,2
1787,0,2.38,38.8370018005371,0,4,0.388370018005371,1
1788,1,1.87,50.632999420165994,0,0,0.5063299942016599,0
1789,1,0.98,23.472999572753896,0,0,0.2347299957275389,0
1790,0,2.32,25.181999206543,0,0,0.25181999206543,0
1791,1,2.74,34.830001831054695,1,0,0.34830001831054697,0
1792,1,3.21,30.375,0,9,0.30375,2
1793,1,1.4,32.0060005187988,1,9,0.320060005187988,2
1794,0,0.79,13.9289999008179,0,0,0.13928999900817898,0
1795,1,1.09,20.033000946044897,1,0,0.20033000946044896,0
1796,1,1.1,24.0419998168945,1,7,0.24041999816894502,1
1797,1,0.64,12.873000144958501,0,0,0.12873000144958502,0
1798,1,1.36,6.993000030517581,0,0,0.06993000030517581,0
1799,1,1.84,16.2609996795654,0,0,0.16260999679565402,0
1800,0,2.32,16.3430004119873,0,9,0.16343000411987302,2
1801,1,3.35,13.6569995880127,0,12,0.136569995880127,2
1802,0,1.72,20.0259990692139,0,5,0.20025999069213896,1
1803,0,1.72,15.0410003662109,0,10,0.150410003662109,2
1804,1,1.97,27.6480007171631,0,8,0.27648000717163107,1
1805,0,0.72,55.1259994506836,0,5,0.551259994506836,1
1806,1,1.15,40.8470001220703,1,10,0.408470001220703,2
1807,0,1.76,19.5849990844727,1,4,0.19584999084472696,1
1808,1,2.64,56.22800064086911,1,0,0.562280006408691,0
1809,0,1.71,43.279998779296896,1,0,0.43279998779296897,0
1810,1,2.98,42.0099983215332,0,5,0.420099983215332,1
1811,1,0.55,21.4160003662109,1,0,0.21416000366210897,0
1812,1,2.13,21.594999313354503,0,0,0.21594999313354504,0
1813,1,3.96,12.352999687194801,1,0,0.12352999687194803,0
1814,1,2.3,12.420999526977502,1,5,0.124209995269775,1
1815,1,4.79,8.1569995880127,0,0,0.081569995880127,0
