,ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,scaled_def,scaled_phy
186,159147,L. Perrin,Loïc Perrin,AS Saint-Étienne,https://cdn.sofifa.org/18/teams/1819.png,2046,31,French Ligue 1,1985-08-07,181.0,80.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/159147.png,17500000.0,46000.0,33300000.0,83,83,68,65,69,67,86,80,2,2,3,Medium,Medium,Right,69,64,80,74,44,62,59,51,77,74,67,69,64,76,72,73,84,79,79,67,81,82,58,63,68,80,88,88,84,6,7,12,11,14,69.0,67.0,68.0,68.0,72.0,69.0,79.0,82.0,79.0,77.0,69.0,67.0,68.0,68.0,72.0,69.0,79.0,82.0,79.0,77.0,69.0,68.0,68.0,72.0,79.0,82.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.016847328795264,8.922186497396376
187,158963,L. Biglia,Lucas Biglia,Milan,https://cdn.sofifa.org/18/teams/47.png,2129,31,Italian Serie A,1986-01-30,178.0,63.0,Normal,False,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/158963.png,17500000.0,105000.0,29800000.0,83,83,69,63,81,80,75,75,3,3,4,Medium,High,Right,74,50,54,86,78,77,71,76,84,85,70,68,76,82,78,77,62,82,70,75,83,84,55,80,72,80,70,80,78,14,12,7,12,7,68.0,73.0,73.0,76.0,80.0,75.0,81.0,75.0,78.0,79.0,68.0,73.0,73.0,76.0,80.0,75.0,81.0,75.0,78.0,79.0,68.0,73.0,76.0,80.0,81.0,75.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.503064530926103,8.364549841309103
188,146748,Diego López,Diego López Rodríguez,RCD Espanyol,https://cdn.sofifa.org/18/teams/452.png,1200,35,Spanish Primera División,1981-11-03,196.0,89.0,Lean,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/146748.png,6000000.0,19000.0,12600000.0,83,83,77,84,76,80,44,83,3,1,3,Medium,Medium,Right,11,12,10,28,14,11,10,11,23,23,34,52,48,79,47,22,68,42,66,11,36,16,11,53,21,62,14,13,14,77,84,76,83,80,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.055131191476647,9.25676849104874
189,146562,Santi Cazorla,Santiago Cazorla González,Arsenal,https://cdn.sofifa.org/18/teams/1.png,2120,32,English Premier League,1984-12-13,168.0,66.0,Stocky,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/146562.png,19500000.0,130000.0,36100000.0,83,83,65,76,85,85,61,63,3,4,5,High,Low,Right,85,75,58,86,72,85,86,78,83,87,68,63,79,82,91,77,70,68,59,78,64,65,79,86,80,88,58,64,52,6,9,5,7,15,75.0,81.0,80.0,82.0,81.0,81.0,72.0,64.0,69.0,72.0,75.0,81.0,80.0,82.0,81.0,81.0,72.0,64.0,69.0,72.0,75.0,80.0,82.0,81.0,72.0,64.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2.849159151819897,7.026221866699647
190,142754,J. Mascherano,Javier Mascherano,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png,1984,33,Spanish Primera División,1984-06-08,174.0,73.0,Normal,True,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/142754.png,10500000.0,155000.0,21500000.0,83,83,65,53,71,68,82,77,4,2,3,Medium,High,Right,63,42,68,79,51,58,63,50,75,80,67,64,72,83,78,76,75,76,74,55,88,88,51,68,60,86,81,83,82,6,10,8,5,5,63.0,65.0,65.0,68.0,73.0,67.0,81.0,80.0,78.0,77.0,63.0,65.0,65.0,68.0,73.0,67.0,81.0,80.0,78.0,77.0,63.0,65.0,68.0,73.0,81.0,80.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3.830017220479206,8.587604503744013
191,139869,W. Sneijder,Wesley Sneijder,OGC Nice,https://cdn.sofifa.org/18/teams/72.png,1976,33,French Ligue 1,1984-06-09,170.0,72.0,Normal,True,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.sofifa.org/18/players/139869.png,15500000.0,47000.0,29500000.0,83,83,69,78,86,82,38,57,3,3,5,Medium,Low,Right,86,72,32,84,80,82,88,86,86,85,70,69,77,77,85,86,30,62,57,84,55,45,74,88,76,83,32,41,37,9,5,13,11,12,72.0,80.0,79.0,81.0,78.0,79.0,62.0,47.0,58.0,63.0,72.0,80.0,79.0,81.0,78.0,79.0,62.0,47.0,58.0,63.0,72.0,79.0,81.0,78.0,62.0,47.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7748860290025588,6.357057879394918
192,139068,Nani,Luís Carlos Almeida da Cunha,Lazio,https://cdn.sofifa.org/18/teams/46.png,1949,30,Italian Serie A,1986-11-17,177.0,68.0,Lean,True,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/139068.png,24500000.0,47000.0,,83,83,81,79,81,86,24,64,3,5,5,High,Medium,Right,82,75,46,81,75,87,86,79,79,86,84,78,92,80,77,85,39,74,62,83,62,31,77,80,72,79,15,22,20,5,10,13,6,6,76.0,82.0,81.0,82.0,76.0,81.0,56.0,41.0,53.0,59.0,76.0,82.0,81.0,82.0,76.0,81.0,56.0,41.0,53.0,59.0,76.0,81.0,82.0,76.0,56.0,41.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1.1209806498963528,7.137749197917101
193,53302,D. De Rossi,Daniele De Rossi,Roma,https://cdn.sofifa.org/18/teams/52.png,2115,33,Italian Serie A,1983-07-24,184.0,83.0,Normal,True,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/53302.png,10500000.0,73000.0,17900000.0,83,83,68,64,73,70,81,82,3,2,4,Medium,High,Right,57,50,81,82,74,64,62,71,82,78,69,68,68,80,72,81,78,78,83,74,84,87,55,72,75,84,75,84,82,10,7,13,10,9,69.0,67.0,69.0,71.0,76.0,69.0,81.0,81.0,78.0,76.0,69.0,67.0,69.0,71.0,76.0,69.0,81.0,81.0,78.0,76.0,69.0,69.0,71.0,76.0,81.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.783309693400191,9.145241159831286
194,24630,José Reina,José Manuel Reina Páez,Napoli,https://cdn.sofifa.org/18/teams/48.png,1291,34,Italian Serie A,1982-08-31,188.0,92.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/24630.png,10500000.0,59000.0,17900000.0,83,83,80,83,82,82,57,82,3,1,3,Medium,Medium,Right,11,14,13,19,11,10,11,11,22,23,50,63,50,82,60,24,73,34,72,15,32,22,13,65,24,60,12,22,24,80,83,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.662329043503838,9.145241159831286
195,20775,Quaresma,Ricardo Andrade Quaresma Bernardo,Beşiktaş JK,https://cdn.sofifa.org/18/teams/327.png,1962,33,Turkish Süper Lig,1983-09-26,175.0,67.0,Normal,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/20775.png,15500000.0,67000.0,29500000.0,83,83,83,76,81,88,18,60,3,5,4,High,Medium,Right,88,70,41,79,80,89,92,78,75,87,85,82,91,78,84,83,63,69,54,83,62,24,75,80,74,79,10,17,13,12,14,10,5,15,74.0,82.0,80.0,81.0,74.0,81.0,52.0,37.0,50.0,57.0,74.0,82.0,80.0,81.0,74.0,81.0,52.0,37.0,50.0,57.0,74.0,80.0,81.0,74.0,52.0,37.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8407354874222647,6.691639873047282
196,20289,Y. Touré,Yaya Touré,Manchester City,https://cdn.sofifa.org/18/teams/10.png,2161,34,English Premier League,1983-05-13,189.0,90.0,Lean,True,https://cdn.sofifa.org/flags/108@3x.png,Ivory Coast,https://cdn.sofifa.org/18/players/20289.png,12500000.0,145000.0,23100000.0,83,83,63,82,80,76,70,83,4,3,4,Medium,Medium,Right,67,82,72,84,68,78,82,86,81,82,61,64,58,82,56,86,63,73,92,80,78,60,80,85,89,83,68,77,74,13,14,6,12,8,79.0,77.0,80.0,80.0,80.0,77.0,77.0,74.0,72.0,73.0,79.0,77.0,80.0,80.0,80.0,77.0,77.0,74.0,72.0,73.0,79.0,80.0,80.0,80.0,77.0,74.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.2695268955310293,9.25676849104874
197,5479,Casillas,Iker Casillas Fernández,FC Porto,https://cdn.sofifa.org/18/teams/236.png,1293,36,Portuguese Primeira Liga,1981-05-20,185.0,84.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/5479.png,3500000.0,10000.0,7000000.0,83,83,86,74,58,85,58,80,4,1,2,Medium,Medium,Left,13,12,25,21,14,25,25,13,22,23,59,57,62,77,46,28,77,43,70,13,23,22,16,65,24,70,11,11,13,86,74,58,80,85,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.7090365705828527,8.922186497396376
198,230621,G. Donnarumma,Gianluigi Donnarumma,Milan,https://cdn.sofifa.org/18/teams/47.png,1266,18,Italian Serie A,1999-02-25,196.0,90.0,Normal,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/230621.png,28500000.0,35000.0,54200000.0,82,94,88,78,72,88,50,78,3,1,3,Medium,Medium,Right,12,12,12,34,8,24,12,14,24,28,46,54,64,74,38,24,72,34,72,18,30,26,14,50,24,68,12,14,16,88,78,72,78,88,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.335376353950735,8.699131834961467
199,222492,L. Sané,Leroy Sané,Manchester City,https://cdn.sofifa.org/18/teams/10.png,2001,21,English Premier League,1996-01-11,183.0,75.0,Lean,True,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/222492.png,34500000.0,125000.0,70700000.0,82,91,94,77,72,86,35,70,2,3,3,High,Medium,Left,76,78,72,75,64,87,82,62,64,84,93,94,89,79,82,78,66,80,70,77,58,32,82,69,63,76,26,32,35,8,12,9,9,14,80.0,82.0,81.0,80.0,72.0,81.0,57.0,50.0,59.0,63.0,80.0,82.0,81.0,80.0,72.0,81.0,57.0,50.0,59.0,63.0,80.0,81.0,80.0,72.0,57.0,50.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.6347634477655146,7.80691318522183
200,219809,T. Bakayoko,Tiémoué Bakayoko,Chelsea,https://cdn.sofifa.org/18/teams/5.png,1978,22,English Premier League,1994-08-17,189.0,85.0,Lean,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/219809.png,26000000.0,105000.0,53300000.0,82,88,73,49,70,77,81,83,2,2,3,Medium,Medium,Right,54,39,72,80,36,78,49,37,78,80,75,72,66,78,62,72,78,86,82,51,85,81,60,75,45,74,80,84,82,11,15,11,14,10,66.0,69.0,70.0,72.0,76.0,72.0,81.0,80.0,78.0,77.0,66.0,69.0,70.0,72.0,76.0,72.0,81.0,80.0,78.0,77.0,66.0,70.0,72.0,76.0,81.0,80.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.783309693400191,9.25676849104874
201,219683,C. Tolisso,Corentin Tolisso,FC Bayern Munich,https://cdn.sofifa.org/18/teams/21.png,2205,22,German Bundesliga,1994-08-03,181.0,78.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/219683.png,30500000.0,98000.0,56400000.0,82,89,74,76,78,78,76,83,2,3,3,High,Medium,Right,67,75,82,85,62,77,66,73,82,80,79,69,77,82,73,82,89,86,81,78,81,76,79,79,70,74,72,78,71,7,10,14,9,14,79.0,77.0,79.0,79.0,81.0,78.0,79.0,78.0,76.0,77.0,79.0,77.0,79.0,79.0,81.0,78.0,79.0,78.0,76.0,77.0,79.0,79.0,79.0,81.0,79.0,78.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.5497720580051175,9.25676849104874
202,216594,N. Fekir,Nabil Fekir,Olympique Lyonnais,https://cdn.sofifa.org/18/teams/66.png,2026,23,French Ligue 1,1993-07-18,173.0,78.0,Stocky,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/216594.png,29000000.0,70000.0,57300000.0,82,86,80,78,77,87,31,75,3,4,3,Medium,Medium,Left,76,78,49,80,75,88,80,73,72,88,79,80,84,76,91,84,69,74,78,76,71,28,79,78,72,85,24,33,30,15,9,8,14,15,77.0,81.0,81.0,81.0,74.0,80.0,58.0,48.0,55.0,60.0,77.0,81.0,81.0,81.0,74.0,80.0,58.0,48.0,55.0,60.0,77.0,81.0,81.0,74.0,58.0,48.0,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4479333394494558,8.364549841309103
203,216451,J. Seri,Jean Michaël Seri,OGC Nice,https://cdn.sofifa.org/18/teams/72.png,2178,25,French Ligue 1,1991-07-19,168.0,65.0,Normal,False,https://cdn.sofifa.org/flags/108@3x.png,Ivory Coast,https://cdn.sofifa.org/18/players/216451.png,26000000.0,45000.0,51400000.0,82,83,80,71,82,81,72,74,2,2,4,High,High,Right,72,69,60,87,47,79,77,81,84,84,84,77,83,77,86,78,76,79,72,76,73,74,77,84,67,83,73,75,69,14,13,9,10,12,75.0,79.0,79.0,81.0,81.0,80.0,78.0,73.0,76.0,77.0,75.0,79.0,79.0,81.0,81.0,80.0,78.0,73.0,76.0,77.0,75.0,79.0,81.0,81.0,78.0,73.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.3629419496890587,8.253022510091649
204,215785,K. Baldé Diao,Keita Baldé Diao,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,1929,22,French Ligue 1,1995-03-08,181.0,80.0,Normal,False,https://cdn.sofifa.org/flags/136@3x.png,Senegal,https://cdn.sofifa.org/18/players/215785.png,32500000.0,46000.0,68300000.0,82,90,92,76,72,86,29,70,2,4,4,High,Low,Right,75,79,58,76,68,87,70,52,64,89,93,92,82,76,77,78,66,73,76,74,54,31,78,73,58,79,17,29,28,12,8,13,8,15,79.0,82.0,81.0,80.0,72.0,81.0,55.0,46.0,56.0,60.0,79.0,82.0,81.0,80.0,72.0,81.0,55.0,46.0,56.0,60.0,79.0,81.0,80.0,72.0,55.0,46.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3545182852914264,7.80691318522183
205,213331,J. Tah,Jonathan Tah,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png,1652,21,German Bundesliga,1996-02-11,192.0,92.0,Stocky,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/213331.png,26000000.0,47000.0,49400000.0,82,88,72,27,58,58,82,78,2,2,4,Medium,Medium,Right,35,20,80,74,24,55,30,27,69,64,64,78,48,81,39,44,71,60,91,25,70,80,27,61,38,70,82,86,80,11,8,7,9,14,52.0,53.0,54.0,57.0,64.0,57.0,75.0,81.0,73.0,70.0,52.0,53.0,54.0,57.0,64.0,57.0,75.0,81.0,73.0,70.0,52.0,54.0,57.0,64.0,75.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.830017220479206,8.699131834961467
206,212404,F. Bernardeschi,Federico Bernardeschi,Juventus,https://cdn.sofifa.org/18/teams/45.png,1995,23,Italian Serie A,1994-02-16,183.0,75.0,Lean,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/212404.png,30500000.0,110000.0,56400000.0,82,88,84,76,77,86,34,65,2,4,3,High,Medium,Left,77,73,48,80,70,86,79,80,70,87,84,84,85,80,79,80,49,83,63,82,52,34,80,78,72,83,28,36,32,14,15,10,13,12,76.0,82.0,81.0,81.0,75.0,81.0,59.0,47.0,58.0,63.0,76.0,82.0,81.0,81.0,75.0,81.0,59.0,47.0,58.0,63.0,76.0,81.0,81.0,75.0,59.0,47.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.5880559206865,7.249276529134556
207,212188,T. Werner,Timo Werner,RB Leipzig,https://cdn.sofifa.org/18/teams/112172.png,1903,21,German Bundesliga,1996-03-06,180.0,75.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/212188.png,30500000.0,68000.0,54100000.0,82,87,92,79,65,81,28,65,3,3,4,High,Medium,Right,69,86,74,76,81,81,62,42,55,82,93,92,79,84,76,74,77,78,59,67,63,37,85,57,68,70,17,20,19,9,9,8,15,9,81.0,80.0,80.0,77.0,68.0,79.0,53.0,46.0,55.0,59.0,81.0,80.0,80.0,77.0,68.0,79.0,53.0,46.0,55.0,59.0,81.0,80.0,77.0,68.0,53.0,46.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3078107582124117,7.249276529134556
208,211575,André Gomes,André Filipe Tavares Gomes,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png,2087,23,Spanish Primera División,1993-07-30,188.0,84.0,Lean,True,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/211575.png,30000000.0,150000.0,67500000.0,82,88,68,71,78,78,71,81,3,3,4,Medium,Medium,Right,61,68,69,84,63,81,82,68,83,80,71,66,67,79,64,80,58,78,85,73,81,76,77,83,55,78,65,77,64,12,9,6,14,8,75.0,75.0,77.0,79.0,80.0,76.0,78.0,74.0,72.0,73.0,75.0,75.0,77.0,79.0,80.0,76.0,78.0,74.0,72.0,73.0,75.0,77.0,79.0,80.0,78.0,74.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3.316234422610044,9.03371382861383
