,id,budget,revenue
2709,92591,5000000,9206470.0
2710,57612,6000000,7518876.0
2711,15256,6000000,6852450.0
2712,83686,6000000,13231461.0
2713,28053,6000000,6670712.0
2714,67913,6000000,19560274.0
2715,13991,7000000,6230276.0
2716,1443,6000000,10409377.0
2717,231576,5500000,5483299.0
2718,16172,6000000,4398989.0
2719,15797,6000000,3283371.0
2720,13537,6000000,2944752.0
2721,20794,6000000,2025238.0
2722,576,6244087,638641.0
2723,13990,6000000,2899975.0
2724,27549,6000000,869325.0
2725,59728,6000000,399611.0
2726,58882,134005,1332231.0
2727,13827,6000000,69497.0
2728,97614,12000000,66351.0
2729,837,5952000,2120439.0
2730,1555,5300000,3897799.0
2731,244783,6000000,32251.0
2732,16564,4000000,530048.0
2733,3482,5800000,6800000.0
2734,8982,6000000,27165581.0
2735,455,3500159,76578641.0
2736,14351,5800000,7000000.0
2737,10664,5600000,18469680.0
2738,9277,5500000,159616327.0
2739,9443,5500000,58972904.0
2740,11901,5500000,15700000.0
2741,33155,5500000,4865000.0
2742,321,4361898,3031801.0
2743,4997,5000000,2466444.0
2744,925,6500000,37295445.0
2745,7913,2200000,11502151.0
2746,230266,5500000,5000000.0
2747,215,4000000,152925093.0
2748,333371,15000000,108286421.0
2749,9012,5000000,64282312.0
2750,345911,4900000,44107032.0
2751,72571,5000000,205703818.0
2752,242512,5000000,103590271.0
2753,10072,5000000,44793222.0
2754,211954,5500000,99067206.0
2755,82990,5000000,142817992.0
2756,29912,4100000,36000000.0
2757,11843,5000000,41833347.0
2758,11284,11000000,34872033.0
2759,504,8000000,60378584.0
2760,173,5000000,28200000.0
2761,227348,5000000,86362372.0
2762,1955,5000000,26010864.0
2763,152532,5000000,55198285.0
2764,243940,3300000,64110728.0
2765,77,9000000,39723096.0
2766,157547,5000000,44030246.0
2767,2295,5000000,26888376.0
2768,71,5000000,110000000.0
2769,147773,4600000,23198652.0
2770,24266,3500000,20659423.0
2771,59968,10000000,17273593.0
2772,323677,5000000,24804129.0
2773,256274,5000000,40100000.0
2774,284293,5000000,43884652.0
2775,24973,5000000,15000000.0
2776,21610,5000000,19905359.0
2777,10283,5000000,14000000.0
2778,8346,5000000,368744044.0
2779,122081,5000000,31724284.0
2780,10987,5000000,15116634.0
2781,1391,5000000,33616692.0
2782,747,4000000,30039392.0
2783,26748,5000000,13269963.0
2784,11357,5000000,17768757.0
2785,14854,5000000,12232628.0
2786,50357,5000000,25562924.0
2787,13090,5000000,16174377.0
2788,192141,5000000,54418872.0
2789,29996,5000000,12200000.0
2790,351819,20000000,21164799.0
2791,22649,4,25.0
2792,11042,8000000,3432342.0
2793,17339,5000000,7230000.0
2794,335,5000000,5321508.0
2795,15745,5000000,5476060.0
2796,17431,5000000,9760104.0
2797,78394,5000000,4074023.0
2798,10217,5000000,3263585.0
2799,46332,4000000,41424067.0
2800,13996,5000000,4040588.0
2801,1024,5000000,3049135.0
2802,343795,5000000,4842699.0
2803,45658,5000000,2614773.0
2804,16148,5000000,1980338.0
2805,4553,5000000,8203235.0
2806,245916,5000000,2450846.0
2807,27585,5000000,5129058.0
2808,1415,5000000,742898.0
2809,313922,5000000,3220371.0
2810,199933,5000000,846704.0
2811,13685,7000000,560069.0
2812,46838,5000000,5476793.0
2813,298312,5000000,98450062.0
2814,11600,5000000,782102.0
2815,31175,5000000,17872796.0
2816,12498,1000000,24475416.0
2817,77949,4798235,209696.0
2818,1690,4800000,80578934.0
2819,64720,5000000,3099314.0
2820,16337,4700000,8025872.0
2821,11577,4638783,11000000.0
2822,77987,4800000,10337387.0
2823,9336,4500000,146198896.0
2824,5689,4500000,58853106.0
2825,712,6000000,254700832.0
2826,13342,4500000,27092880.0
2827,10339,4500000,10400000.0
2828,1429,15000000,13060843.0
2829,9303,4500000,7011317.0
2830,641,4500000,7390108.0
2831,252680,5000000,10429707.0
2832,141,6000000,1270522.0
2833,39800,4500000,744816.0
2834,36419,4500000,3606395.0
2835,510,3000000,108981275.0
2836,375290,4500000,32000000.0
2837,116613,3730500,6294161.0
2838,1088,8000000,41400000.0
2839,3040,4200000,32000000.0
2840,11386,3705538,62548947.0
2841,10246,4000000,125728258.0
2842,10331,114000,30000000.0
2843,153,4000000,119723856.0
2844,703,4000000,38251425.0
2845,27191,4000000,36000000.0
2846,1365,4000000,44909486.0
2847,287424,4000000,187112.0
2848,451,3600000,49800000.0
2849,241251,4000000,52425855.0
2850,40494,4000000,14400000.0
2851,39781,3500000,34705850.0
2852,8337,4000000,13008928.0
2853,5925,4000000,11744471.0
2854,146203,5000000,15179302.0
2855,85350,4000000,44349000.0
2856,512,4000000,31584901.0
2857,13408,7000000,10229331.0
2858,47816,6000000,9000000.0
2859,11536,4000000,8200000.0
2860,2370,4000000,6000000.0
2861,9809,4000000,4630045.0
2862,5,4000000,4300000.0
2863,11013,4000000,9304609.0
2864,10132,4000000,3468572.0
2865,8141,4000000,2426851.0
2866,48572,4000000,1104682.0
2867,14517,4000000,866999.0
2868,157847,4000000,2365467.0
2869,25719,3000000,302204.0
2870,48309,1300000,354704.0
2871,44945,9500000,120000.0
2872,111190,16000000,318982.0
2873,54580,4000000,146402.0
2874,52015,650000,33245.0
2875,60422,4000000,355688.0
2876,81390,4000000,25345000.0
2877,22301,3950000,8000000.0
2878,874,3900000,28350000.0
2879,10774,3800000,23689877.0
2880,770,4000000,400176459.0
2881,29715,3800000,14873.0
2882,25209,3768785,8000000.0
2883,37495,967686,4270000.0
2884,34769,3500000,44462.0
2885,35032,3700000,2956000.0
2886,8618,4000000,13401952.0
2887,3116,3600000,44785053.0
2888,9427,3500000,257850122.0
2889,813,3500000,83453539.0
2890,10634,3500000,28215918.0
2891,9516,3500000,27900000.0
2892,16288,3500000,14000000.0
2893,23330,3716946,5000000.0
2894,18900,3500000,13007551.0
2895,27029,3500000,12800000.0
2896,26268,3500000,12000000.0
2897,573,3500000,12600000.0
2898,310131,3500000,40423945.0
2899,11363,3500000,9482579.0
2900,3033,10000000,6451628.0
2901,25376,2000000,33965843.0
2902,765,3600000,5923044.0
2903,46146,3500000,4159678.0
2904,14256,3500000,113783.0
2905,12535,3400000,31063038.0
2906,1667,8000000,127392239.0
2907,50839,3500000,19504039.0
2908,13973,3000000,3830137.0
2909,244786,3300000,13092000.0
2910,598,3300000,30641770.0
2911,11129,600000,4000000.0
2912,103663,3800000,16800000.0
2913,301748,3300000,45000.0
2914,108346,2000000,7.0
2915,805,3200000,33395426.0
2916,11697,3200000,8000000.0
2917,55347,3200000,5332926.0
2918,8469,2700000,141000000.0
2919,658,2500000,124881062.0
2920,1585,3180000,9644124.0
2921,627,4000000,16491080.0
2922,41436,3000000,177512032.0
2923,1430,4000000,35564473.0
2924,10014,3000000,29999213.0
2925,11257,3000000,20966644.0
2926,158015,3000000,89328627.0
2927,82507,3000000,77712439.0
2928,20337,3000000,19184015.0
2929,261,3000000,17570324.0
2930,1685,3000000,18999718.0
2931,20737,3000000,23144499.0
2932,10991,16000000,68411275.0
2933,10225,3000000,19472057.0
2934,826,3000000,33300000.0
2935,34086,3000000,15369573.0
2936,5854,2000000,7900000.0
2937,284,3000000,25000000.0
2938,10285,3000000,15938065.0
2939,5780,3000000,13000000.0
2940,292,3000000,11718595.0
2941,22013,3000000,10400000.0
2942,821,3000000,10000000.0
2943,3089,3000000,9012000.0
2944,132344,3000000,11176469.0
2945,15158,3000000,7282851.0
2946,44634,3000000,6804016.0
2947,10557,3800000,28200000.0
2948,28005,3000000,4109095.0
2949,252,3000000,4000000.0
2950,18892,3000000,3076820.0
2951,549,2962051,3011195.0
2952,868,3000000,9879971.0
2953,10683,3000000,2807390.0
2954,246403,2800000,1826705.0
2955,670,3000000,14980005.0
2956,49010,3000000,748453.0
2957,24469,3000000,2357852.0
2958,84174,3000000,11947954.0
2959,38541,3000000,22000.0
2960,234212,3000000,3387000.0
2961,26039,2500000,3200000.0
2962,666,2900000,5596708.0
2963,248,2900000,5000000.0
2964,43942,3000000,103735.0
2965,10476,8000000,23563727.0
2966,239,2883848,25000000.0
2967,10281,2800000,19170001.0
2968,630,2777000,33754967.0
2969,3034,2800000,86273333.0
2970,13025,2000000,5364858.0
2971,17264,2700000,37799643.0
2972,15875,2686000,6600000.0
2973,43306,2627000,5363000.0
2974,11072,2600000,119500000.0
2975,9730,2600000,32980880.0
2976,209274,2159280,10700000.0
2977,291,2600000,3166000.0
2978,14139,2600000,553198.0
2979,872,2540800,7200000.0
2980,139038,2500000,60141683.0
2981,126509,2500000,33400000.0
2982,10676,2500000,14400000.0
2983,1687,2500000,12348905.0
2984,24748,2500000,10000000.0
2985,401,2500000,26781723.0
2986,76,2500000,5535405.0
2987,84329,2500000,3325038.0
2988,157386,2500000,6854611.0
2989,46849,2500000,71904.0
2990,20764,2500000,107559.0
2991,45132,2500000,324138.0
2992,49471,2400000,5731103.0
2993,7512,30000000,495303.0
2994,11798,2380000,8176544.0
2995,43546,2361000,6892000.0
2996,17820,2300000,11000000.0
2997,756,2280000,83320000.0
2998,9728,4000000,36690067.0
2999,9731,2200000,21930418.0
3000,43610,2160000,9132000.0
3001,887,2100000,23650000.0
3002,364083,2100000,3330.0
3003,8329,1500000,30448000.0
3004,657,2000000,78898765.0
3005,11561,2000000,18344729.0
3006,270303,2000000,14674076.0
3007,11624,2000000,18016290.0
3008,595,2000000,13129846.0
3009,8810,2000000,24600832.0
3010,226,2000000,11540607.0
3011,92182,2000000,13101672.0
3012,582,2000000,70000000.0
3013,72213,1000000,34522221.0
3014,990,2000000,7600000.0
3015,55604,2000000,9172000.0
3016,9662,8000000,1477676.0
3017,80,2700000,15992615.0
3018,55,2000000,20908467.0
3019,11023,2000000,4601043.0
3020,33667,2000000,7800000.0
3021,39013,2000000,13831503.0
3022,43839,2000000,4000000.0
3023,44639,2000000,7871522.0
3024,301351,6000000,11122090.0
3025,7873,2000000,5967038.0
3026,331190,2000000,2801508.0
3027,15186,2000000,2506446.0
3028,1378,2000000,5179037.0
3029,8885,2000000,11125849.0
3030,48382,2000000,1672730.0
3031,12901,2000000,1431623.0
3032,250124,2000000,1477002.0
3033,12228,2000000,653621.0
3034,42889,2000000,563706.0
3035,10656,2000000,390659.0
3036,24746,2000000,124494.0
3037,12109,2000000,120620.0
3038,27023,3800000,111731.0
3039,273899,13500000,187674.0
3040,20653,7000000,1100000.0
3041,28260,2000000,54207.0
3042,13075,2000000,622806.0
3043,115210,100000,95000.0
3044,11302,2000000,11833696.0
3045,26388,1987650,19152480.0
3046,38358,1800000,67738090.0
3047,702,1800000,8000000.0
3048,935,1800000,9440272.0
3049,84175,1800000,21107746.0
3050,1705,1700000,8844595.0
3051,50875,2000000,841733.0
3052,4929,1800000,6800000.0
3053,104,1530000,7267585.0
3054,10894,500000,150277.0
3055,1688,1700000,9700000.0
3056,43947,2000000,572809.0
3057,24066,1700000,1943649.0
3058,191714,1000000,4235151.0
3059,34106,1644736,7433101.0
3060,11426,1650000,30500000.0
3061,13909,1600000,5400000.0
3062,592,1600000,4420000.0
3063,10758,2000000,22179430.0
3064,11690,1500000,11806119.0
3065,3083,1500000,9600000.0
3066,9344,1500000,7412216.0
3067,10707,1500000,11098131.0
3068,15647,1000000,10013424.0
3069,4174,1500000,7000000.0
3070,9464,1500000,2375097.0
3071,49018,1500000,97009150.0
3072,13820,1500000,2300000.0
3073,17113,1500000,712294.0
3074,129139,1500000,3566225.0
3075,507,1500000,418961.0
3076,4012,1500000,416925.0
3077,10972,1500000,373967.0
3078,3082,1,8500000.0
3079,1961,1500000,173066.0
3080,23963,1500000,32000.0
3081,104755,1500000,1165882.0
3082,408,1488423,184925486.0
3083,39209,1455000,2620000.0
3084,100,1350000,3897569.0
3085,25784,1300000,639000.0
3086,223,1288000,6000000.0
3087,9725,1250000,21722776.0
3088,28580,1250000,11000000.0
3089,23730,1250000,3412497.0
3090,19997,1250000,8500000.0
3091,43266,1250000,6000000.0
3092,176,1200000,103911669.0
3093,39939,3000000,18492362.0
3094,11219,1200000,7000000.0
3095,176124,1200000,2861020.0
3096,500,1200000,14661007.0
3097,429,1200000,6000000.0
3098,89750,900000,25000.0
3099,43884,1200000,2736000.0
3100,13064,2600000,2850263.0
3101,7553,3000000,18637690.0
3102,39895,1100000,1400000.0
3103,94329,1100000,4105187.0
3104,289,878000,10462500.0
3105,1366,1000000,117235147.0
3106,5769,1000000,37600000.0
3107,277685,1000000,62882090.0
3108,103,1300000,28262574.0
3109,11298,1000000,17985893.0
3110,646,950000,59600000.0
3111,9003,1000000,14564027.0
3112,347126,5000000,23507567.0
3113,10092,1000000,10047674.0
3114,10643,1000000,10037390.0
3115,46705,3500000,16566240.0
3116,546,1000000,13350369.0
3117,76487,1000000,101758490.0
3118,5722,2090000,40000000.0
3119,39833,1000000,9000000.0
3120,1781,1000000,46243000.0
3121,18712,1000000,7800000.0
3122,171424,5000000,6833445.0
3123,113947,1000000,9138338.0
3124,32456,1000000,2057193.0
3125,13508,1000000,1678874.0
3126,22597,1000000,1744858.0
3127,26791,1000000,852206.0
3128,56666,1000000,623791.0
3129,46989,1000000,464000.0
3130,123678,1000000,444575.0
3131,13362,1000000,274661.0
3132,18206,1000000,10018.0
3133,13856,1000000,7202.0
3134,29146,950000,814666.0
3135,654,910000,9600000.0
3136,91070,930000,30905.0
3137,2009,852510,1185783.0
3138,2652,950000,7022209.0
3139,9813,900000,381420.0
3140,3170,858000,267447150.0
3141,15708,850000,819939.0
3142,84200,850000,1243961.0
3143,47889,800000,1001437.0
3144,25461,800000,2816116.0
3145,26899,800000,62852.0
3146,14451,800000,1984662.0
3147,838,777000,140000000.0
3148,84332,750000,4007792.0
3149,74725,500000,171760.0
3150,58428,750000,78396.0
3151,288,730000,8000000.0
3152,14275,700000,7830611.0
3153,18734,700000,1667192.0
3154,7859,700000,4911725.0
3155,302579,700000,10508.0
3156,3080,609000,3202000.0
3157,2667,60000,248000000.0
3158,9459,600000,34505110.0
3159,704,560000,12299668.0
3160,14438,500000,33456317.0
3161,83,130000,54667954.0
3162,30315,500000,17000000.0
3163,2056,500000,8679814.0
3164,14271,2053648,500000.0
3165,84401,500000,845188.0
3166,12281,500000,603943.0
3167,346,2000000,271841.0
3168,45649,500000,98017.0
3169,43933,500000,4242978.0
3170,15624,450000,973525.0
3171,3062,439000,2281000.0
3172,8193,400000,46118097.0
3173,23827,15000,193355800.0
3174,762,400000,5028948.0
3175,1435,218,1162014.0
3176,9029,35000000,170000000.0
3177,11240,860000,2451545.0
3178,3059,385907,8394751.0
3179,65203,379000,4358000.0
3180,764,350000,29400000.0
3181,103620,6000000,31081.0
3182,14278,300000,1750211.0
3183,389,350000,1000000.0
3184,3078,325000,4500000.0
3185,21525,300000,7808524.0
3186,55123,312000,1281176.0
3187,11980,8,16.0
3188,73981,300000,2074000.0
3189,118452,300000,40542.0
3190,13282,300000,8000000.0
3191,2255,250000,12021272.0
3192,50035,250000,4186931.0
3193,431,250000,501818.0
3194,51942,250,203.0
3195,60420,250000,3542353.0
3196,109729,250000,56825.0
3197,3060,245000,22000000.0
3198,18533,230000,2260712.0
3199,139948,225000,111300.0
3200,70478,100000,27000000.0
3201,35073,210000,5000000.0
3202,9659,400000,100000000.0
3203,10218,200000,4505922.0
3204,391,200000,14500000.0
3205,43595,200000,2200000.0
3206,54897,200000,2295733.0
3207,21334,180000,900000.0
3208,79120,8000,469947.0
3209,55420,100000,1776935.0
3210,5822,150000,15200000.0
3211,39141,150000,2891288.0
3212,5723,160000,20710513.0
3213,1779,160000,6706368.0
3214,84355,125000,3200000.0
3215,339408,8500000,15861566.0
3216,18925,100000,10178331.0
3217,299245,100000,42664410.0
3218,985,10000,7000000.0
3219,473,60000,3221152.0
3220,9372,65000,28575078.0
3221,47607,65000,416498.0
3222,242095,4000000,600896.0
3223,42151,31192,10000.0
3224,2292,27000,3151130.0
3225,692,12000,6000000.0
3226,36095,20000,99000.0
3227,14337,7000,424760.0
3228,9367,220000,2040920.0
