id,title,popularity,release_date
182873,Green Street Hooligans: Underground,5.0005,2013-01-01
10637,Remember the Titans,25.996219,2000-09-29
68722,The Master,25.682509,2012-09-07
687,Dead Man Walking,15.864927999999999,1995-12-29
94352,Cirque du Soleil: Worlds Away,5.987486,2012-11-09
49013,Cars 2,49.98659,2011-06-11
280391,Why I Did (Not) Eat My Father,5.794466000000001,2015-04-08
1924,Superman,48.507081,1978-12-13
9531,Superman III,22.164202,1983-06-17
10477,Driven,8.468586,2001-04-27
109729,The Canyons,6.978907,2013-07-29
9969,Deck the Halls,5.952527,2006-11-22
2655,What Lies Beneath,15.835672,2000-07-21
859,Dangerous Liaisons,14.480628,1988-12-16
41436,Paranormal Activity 2,22.789649,2010-10-20
11529,Sweet Home Alabama,18.256028,2002-09-26
608,Men in Black II,91.332849,2002-07-03
9691,Assassins,23.073933,1995-10-06
11583,The First Great Train Robbery,12.434688000000001,1979-01-25
13805,Disaster Movie,16.238961,2008-08-29
1950,Lucky You,6.162872,2007-05-01
9315,Flightplan,32.05145,2005-09-22
1725,West Side Story,23.431117,1961-10-18
27404,My Big Fat Independent Movie,0.6882199999999999,2005-03-04
39437,Beloved,1.453765,1998-10-16
257091,Get Hard,36.301202,2015-03-26
115210,Stitches,7.4477139999999995,2012-05-19
292539,Food Chains,0.7956979999999999,2014-04-26
639,When Harry Met Sally...,18.430419,1989-07-21
11876,The Horseman on the Roof,2.877488,1995-09-20
8358,Cast Away,57.739713,2000-12-22
10073,Date Movie,10.098722,2006-02-17
12771,Serving Sara,8.93941,2002-08-20
10192,Shrek Forever After,44.041185999999996,2010-05-16
52790,The Basket,0.430758,2000-05-05
62116,Mozart's Sister,0.774442,2010-06-09
8688,Snake Eyes,20.790703,1998-08-07
7278,Meet the Spartans,10.608998,2008-01-24
152601,Her,53.682367000000006,2013-12-18
11219,The Trouble with Harry,6.920872999999999,1955-10-03
12153,White Chicks,28.703007,2004-06-23
76726,Chronicle,64.504747,2012-02-01
13156,Secondhand Lions,15.011624,2003-09-19
21338,Stone Cold,3.6230019999999996,1991-05-17
60304,Hansel & Gretel: Witch Hunters,53.02786999999999,2013-01-17
4244,The Kid,18.281798000000002,2000-07-07
13700,Home on the Range,19.625972,2004-04-02
13898,The Circle,1.1937790000000001,2000-09-08
8619,Master and Commander: The Far Side of the World,36.973031,2003-11-14
290595,The Huntsman: Winter's War,60.467983999999994,2016-04-06
616,The Last Samurai,52.341226,2003-12-05
44835,Hesher,13.635828,2010-01-22
243,High Fidelity,23.982956,2000-03-17
11457,Life as a House,5.706767,2001-10-25
1428,Once Upon a Time in Mexico,27.555646000000003,2003-09-11
171759,The Lost Medallion: The Adventures of Billy Stone,2.952932,2013-03-01
508,Love Actually,37.073127,2003-09-07
80215,Indie Game: The Movie,7.676677000000001,2012-05-18
8669,Charlie Bartlett,9.779444,2008-02-22
201,Star Trek: Nemesis,21.605532999999998,2002-12-13
23759,Centurion,22.708647,2010-02-15
308639,Dope,29.761163,2015-06-19
225886,Sex Tape,72.641296,2014-07-17
44594,Barry Munday,1.975941,2010-03-13
23330,The Ballad of Cable Hogue,2.676535,1970-05-13
18191,Edmond,2.803642,2005-08-31
18828,Double Take,1.903405,2001-01-12
810,Shrek the Third,42.986467,2007-05-17
8780,Baby Mama,11.409124,2008-04-23
14359,Doubt,20.975165,2008-11-27
10762,Without a Paddle,8.584398,2004-08-20
924,Dawn of the Dead,44.529429,2004-03-19
15992,Abandon,3.888776,2002-10-14
74643,The Artist,29.943315999999996,2011-05-15
11086,The Majestic,11.215702,2001-12-21
62402,Guiana 1838,0.030253,2004-09-24
11162,The Merchant of Venice,12.467267,2004-09-03
11336,The Dead Zone,16.785120000000003,1983-10-21
81836,To Rome with Love,15.013385999999999,2012-04-20
54580,Mondays in the Sun,3.6631080000000003,2002-09-27
68412,3 Backyards,0.17817,2010-01-01
117251,White House Down,39.004588,2013-06-27
10067,The Shaggy Dog,4.280619000000001,2006-03-09
48620,The Mighty Macs,2.932784,2009-10-21
10748,St. Trinian's,7.377586999999999,2007-12-21
1547,The Lost Boys,24.750909,1987-07-31
46138,Made in Dagenham,6.138802,2010-09-11
215211,Grace of Monaco,10.958697,2014-05-14
10316,The Ides of March,20.317469,2011-09-24
9894,The Cable Guy,19.525659,1996-06-10
198184,Chappie,116.700319,2015-03-04
17139,Character,0.011696999999999999,1997-04-17
25166,Drowning Mona,3.021835,2000-03-03
23570,The Pallbearer,2.149469,1996-05-03
17709,Dudley Do-Right,8.792053999999998,1999-08-27
11908,Hatchet,12.677016,2006-04-27
10153,Sphere,18.659879999999998,1998-02-13
11284,Freddy's Dead: The Final Nightmare,16.856231,1991-09-05
9656,Black Christmas,4.134327,2006-12-25
9813,The Quiet,4.0971,2005-09-12
4232,Scream,45.996109999999994,1996-12-20
667,You Only Live Twice,28.675890999999996,1967-06-12
13342,Fast Times at Ridgemont High,20.403344,1982-08-13
10184,He's Just Not That Into You,26.253357,2009-02-06
504,Monster,19.683187,2003-11-16
77875,Playing for Keeps,17.932561,2012-11-29
115872,The Chambermaid on the Titanic,1.031142,1997-10-10
58574,Sherlock Holmes: A Game of Shadows,81.49962099999999,2011-11-22
1621,Trading Places,34.022209000000004,1983-06-07
29064,The Omega Code,1.288173,1999-10-15
34086,Spaced Invaders,1.586598,1990-04-27
547,The Horse Whisperer,12.867352,1998-05-14
12158,Vampire in Brooklyn,6.772614999999999,1995-10-27
11253,Hellboy II: The Golden Army,58.57976,2008-07-11
605,The Matrix Revolutions,73.313918,2003-11-05
11798,This Is England,8.395624,2006-09-12
105,Back to the Future,76.60323299999999,1985-07-03
526,Ladyhawke,14.370110999999998,1985-03-27
195589,Neighbors,36.471231,2014-05-08
692,Pink Flamingos,4.553644,1972-03-12
23730,C.H.U.D.,4.45544,1984-08-31
4107,Bloody Sunday,7.330691000000001,2002-01-16
22971,Dear John,19.402816,2010-02-04
16888,The Ladies Man,2.259537,2000-10-13
12637,"New York, New York",3.876242,1977-06-21
128,Princess Mononoke,60.732738,1997-07-12
7735,The Wave,25.281197,2008-03-11
20653,Roadside Romeo,0.25359499999999996,2008-10-24
11598,The Kentucky Fried Movie,10.861167,1977-08-10
597,Titanic,100.025899,1997-11-18
188161,A Million Ways to Die in the West,32.808675,2014-05-22
681,Diamonds Are Forever,34.634181,1971-12-13
280,Terminator 2: Judgment Day,101.74155,1991-07-01
75900,My Week with Marilyn,21.006078,2011-10-17
18074,Duets,2.25453,2000-09-09
36046,The Work and the Glory,0.571663,2004-11-24
568,Apollo 13,68.140214,1995-06-30
9297,Monster House,36.368839,2006-07-21
72213,Courageous,5.961119,2011-09-30
2207,16 Blocks,32.31022,2006-03-01
54897,The Grace Card,0.616283,2011-02-25
71547,Fascination,0.21979899999999997,2004-10-13
4551,Be Cool,18.614720000000002,2005-03-04
10719,Elf,16.901954,2003-10-09
6950,Outbreak,30.397496000000004,1995-03-10
17127,The Object of My Affection,5.164281,1998-04-17
244772,The Skeleton Twins,15.699363,2014-01-18
37964,Brown Sugar,3.501158,2002-10-05
9821,The Mighty,5.497682,1998-10-23
11130,The Princess Diaries 2: Royal Engagement,30.002907,2004-08-06
20156,Exotica,5.446832,1994-09-24
1833,Rent,10.433667,2005-11-23
862,Toy Story,73.640445,1995-10-30
67373,This Thing of Ours,0.046868,2005-01-01
9900,Grandma's Boy,9.974681,2006-01-06
15373,Role Models,24.917665,2008-02-03
17979,A Christmas Carol,39.744242,2009-11-04
109443,Anchorman 2: The Legend Continues,38.125008,2013-12-18
9880,The Princess Diaries,40.176265,2001-08-03
14047,The Great Debaters,10.84158,2007-12-27
10238,Cries and Whispers,11.347855000000001,1972-12-21
8879,Pale Rider,14.574995000000001,1985-06-28
1951,Manderlay,7.05145,2005-05-16
162396,The Big Swap,0.627763,1998-06-11
682,The Man with the Golden Gun,30.214715999999996,1974-12-01
43347,Love & Other Drugs,20.236951,2010-11-22
14033,Soul Survivors,3.231848,2001-09-06
91070,L!fe Happens,5.974156,2011-06-18
176077,Enter the Dangerous Mind,1.9988259999999998,2013-03-11
10069,Stay Alive,4.34503,2006-03-24
9772,Air Force One,36.38795,1997-07-25
109451,Cloudy with a Chance of Meatballs 2,41.247402,2013-09-26
1366,Rocky,72.19808,1976-11-21
306745,Freeheld,8.184588,2015-10-02
123678,The Act of Killing,8.887411,2012-08-31
4347,Atonement,33.369305,2007-08-29
4553,The Machinist,35.252056,2004-02-09
11128,Ladder 49,10.99991,2004-10-01
82703,Mr. Peabody & Sherman,38.73494,2014-02-07
56601,The Perfect Game,0.9035290000000001,2010-04-01
38033,Chain Letter,2.504156,2010-10-01
285923,Grindhouse,16.637642,2007-04-06
48217,The Widow of Saint-Pierre,1.7800650000000002,2000-01-01
601,E.T. the Extra-Terrestrial,56.105798,1982-04-03
9007,Just Like Heaven,13.43573,2005-09-16
54138,Star Trek Into Darkness,78.29101800000001,2013-05-05
3594,The Number 23,23.197408,2007-02-23
2687,Memoirs of an Invisible Man,7.222985,1992-02-28
313922,Green Room,30.001023999999997,2016-04-15
133931,Zambezia,14.182301,2012-06-05
6073,The Mexican,21.021809,2001-03-01
20504,The Book of Eli,32.363538,2010-01-14
10307,Stigmata,14.993169,1999-09-10
20309,Say It Isn't So,2.9093459999999998,2001-03-12
5125,Rendition,12.741073,2007-09-07
285,Pirates of the Caribbean: At World's End,139.082615,2007-05-19
9035,Slither,17.327279,2006-03-31
231,Syriana,16.871194,2005-11-23
30309,Real Women Have Curves,1.026243,2002-01-01
60243,A Separation,12.049373,2011-03-15
12144,The Land Before Time,28.670192999999998,1988-11-18
11004,Wonder Boys,9.011728999999999,2000-02-22
1878,Fear and Loathing in Las Vegas,44.511363,1998-05-22
8390,"Definitely, Maybe",29.173265999999998,2008-02-08
6957,The 40 Year Old Virgin,38.473732,2005-08-11
9008,The Insider,26.153669,1999-10-28
905,Pandora's Box,1.824184,1929-01-30
23618,The Original Kings of Comedy,1.918959,2000-08-18
45153,Eve's Bayou,1.126941,1997-09-07
8987,The River Wild,12.362876,1994-09-30
22256,Without Limits,3.849873,1998-09-11
12207,The Legend of Drunken Master,15.046612,1994-02-03
293863,The Age of Adaline,82.05205600000001,2015-04-16
10317,Our Brand Is Crisis,12.921594,2015-09-11
10858,Nixon,3.770161,1995-12-22
9032,Big Daddy,34.868590000000005,1999-06-25
13960,ATL,5.422285,2006-03-31
29015,The Specials,9.055447000000001,2000-09-22
26710,My Baby's Daddy,4.480167,2004-01-09
355629,The Blade of Don Juan,0.021678,2013-10-27
84175,Beasts of the Southern Wild,12.471239,2012-06-29
70074,Bullet to the Head,22.503935000000002,2013-01-31
468,My Own Private Idaho,10.363642,1991-10-17
407887,Operation Chromite,6.116436,2016-07-27
29963,Bright Star,9.230072999999999,2009-11-05
10395,Wolf,13.758526000000002,1994-06-17
549,Basquiat,3.6366339999999995,1996-08-09
320146,Creative Control,1.50211,2016-03-11
10029,Very Bad Things,5.671691,1998-09-11
415,Batman & Robin,50.073575,1997-06-20
242,The Godfather: Part III,59.194915,1990-12-24
782,Gattaca,70.398356,1997-09-07
87,Indiana Jones and the Temple of Doom,66.976776,1984-05-23
306,Beverly Hills Cop III,20.333953,1994-05-24
18533,Bronson,18.450613,2008-10-09
10758,Waitress,9.672989999999999,2007-05-25
10710,Envy,9.842771,2004-04-30
14629,Woman on Top,3.535789,2000-09-22
76996,Love and Other Catastrophes,0.619348,1996-08-01
1417,Pan's Labyrinth,90.80940799999999,2006-05-27
16337,The Texas Chainsaw Massacre 2,9.617777,1986-08-22
14652,Bon voyage,0.49446,2003-04-16
24940,Head Over Heels,4.66723,2001-02-02
9470,Kung Fu Hustle,13.658985000000001,2004-02-10
175528,Baggage Claim,11.436405,2013-09-27
14425,PCU,8.738737,1994-04-29
255266,Dry Spell,0.048948,2013-02-14
58680,Woo,1.750054,1998-05-08
9798,Enemy of the State,41.207568,1998-11-20
5178,The Good Heart,2.201678,2009-09-11
13150,Pride and Glory,10.703602,2008-09-09
6963,The Weather Man,14.031376999999999,2005-10-20
425,Ice Age,99.561972,2002-03-10
1691,Hostel: Part II,20.745051999999998,2007-06-08
435,The Day After Tomorrow,41.380094,2004-05-26
48572,Red State,12.062371,2011-08-19
98549,The Legend of Hell's Gate: An American Conspiracy,1.002585,2011-03-03
101267,Katy Perry: Part of Me,8.410688,2012-06-28
7191,Cloverfield,46.942396,2008-01-15
10066,House of Wax,17.157738000000002,2005-04-30
22314,In Too Deep,2.772178,1999-08-25
205588,Our Kind of Traitor,10.547959,2016-05-05
22327,Youth in Revolt,13.462544,2009-09-11
378237,Amidst the Devil's Wings,0.018087,2014-12-01
68724,Elysium,67.33766999999999,2013-08-07
308529,Kickboxer: Vengeance,6.526587999999999,2016-07-14
50725,Take Me Home Tonight,11.766564,2011-03-04
9893,Sleepover,5.842299,2004-07-09
2268,The Golden Compass,42.990906,2007-12-04
66468,N-Secure,0.13455999999999999,2010-10-15
857,Saving Private Ryan,76.04186700000001,1998-07-24
215881,Plush,5.099368,2013-09-13
68684,Detention,10.424596000000001,2011-03-16
16162,The Best Man,3.9510410000000005,1999-10-22
21413,The Battle of Shaker Heights,5.20209,2003-08-22
299145,Stranded,3.230779,2015-06-05
39013,Winter's Bone,20.834882999999998,2010-06-11
9837,The Prince of Egypt,29.464852,1998-12-15
8617,Prom Night,9.642041,2008-04-10
10696,Glitter,3.809131,2001-09-21
36334,Deadline - U.S.A.,0.225627,1952-03-14
113406,Should've Been Romeo,0.40703,2012-04-28
65754,The Girl with the Dragon Tattoo,47.651083,2011-12-14
38757,Tangled,48.681969,2010-11-24
7304,Running Scared,19.311572,2006-01-06
595,To Kill a Mockingbird,22.139842,1962-12-25
157841,The Young and Prodigious T.S. Spivet,10.651202,2013-10-16
10557,East Is East,3.6673720000000003,1999-05-14
2637,The Mothman Prophecies,14.733513,2002-01-25
30139,Phat Girlz,0.9826239999999999,2006-01-01
188927,Star Trek Beyond,65.352913,2016-07-07
8854,Steel,2.8487270000000002,1997-08-15
12312,Joe Somebody,5.257009,2001-12-21
324352,Anderson's Cross,0.006323,2010-05-20
1495,Kingdom of Heaven,44.490453,2005-05-03
13510,Eden Lake,20.362373,2008-09-12
29146,Charly,0.17868900000000001,1968-09-23
16351,Ararat,1.3262639999999999,2002-05-20
102362,Dead Man Down,29.647844,2013-03-08
65203,The Broadway Melody,0.968865,1929-02-08
1587,What's Eating Gilbert Grape,33.282794,1993-12-17
186935,Heli,3.629777,2013-08-09
214756,Ted 2,68.734513,2015-06-25
8883,Flame & Citron,7.028946,2008-03-25
864,Cool Runnings,22.409117000000002,1993-09-30
841,Dune,25.876582,1984-12-14
38579,Marmaduke,12.256219999999999,2010-06-04
65749,Tango,0.425551,1998-02-12
49730,Red Riding Hood,45.151657,2011-03-11
35019,Nanny McPhee and the Big Bang,23.835055,2010-03-26
12107,Nutty Professor II: The Klumps,17.783361,2000-07-27
329440,The Forest,19.865989000000003,2016-01-07
14585,In the Company of Men,2.634007,1997-01-19
1412,"Sex, Lies, and Videotape",10.869492,1989-08-18
7863,Shine,10.396305,1996-01-21
10358,Zack and Miri Make a Porno,27.326465999999996,2008-09-18
8461,Funny Games,15.175289000000001,2007-10-20
10013,Peggy Sue Got Married,12.243886999999999,1986-10-05
29406,Trucker,1.20173,2008-04-24
16363,The Best Little Whorehouse in Texas,4.189378,1982-07-23
8967,The Tree of Life,43.862456,2011-05-18
26320,Taking Woodstock,11.870161,2009-09-03
48035,Ordet,3.225189,1955-01-09
116584,Valley of the Heart's Delight,0.142255,2006-04-24
192141,No Escape,38.006982,2015-08-26
272693,The DUFF,40.28709,2015-02-20
71,Billy Elliot,20.428237,2000-05-18
10022,The Pacifier,35.4763,2005-03-04
13751,Akeelah and the Bee,4.932893,2006-04-28
10330,Freaky Friday,24.345651,2003-08-03
395,AVP: Alien vs. Predator,42.957215999999995,2004-08-12
62215,Melancholia,36.173598,2011-05-26
84355,Your Sister's Sister,12.833247,2011-09-11
1961,My Name Is Bruce,7.5591,2007-10-01
259693,The Conjuring 2,68.794673,2016-05-13
7326,Juno,19.782725,2007-12-05
9313,The Man in the Iron Mask,28.98027,1998-03-12
55465,A Very Harold & Kumar Christmas,17.971883,2011-11-04
14202,The Painted Veil,20.746932,2006-12-09
283708,Far from Men,3.363973,2014-08-30
41830,The Party's Over,0.118324,1965-04-22
9012,Jackass: The Movie,14.752587,2002-10-21
202604,The Vatican Exorcisms,0.447166,2013-05-29
84892,The Perks of Being a Wallflower,43.444134999999996,2012-09-20
14536,New in Town,13.987772,2009-01-30
4688,Across the Universe,11.872841000000001,2007-09-14
10061,Escape from L.A.,21.637234,1996-08-09
211557,Vessel,0.32255300000000003,2012-10-28
144336,Sabotage,27.903999,2014-03-28
866,Finding Neverland,34.160447999999995,2004-10-17
764,The Evil Dead,35.037625,1981-10-15
193613,Metallica: Through the Never,7.871686,2013-09-25
2789,The Chronicles of Riddick,27.835435999999998,2004-06-11
10523,W.,10.445391,2008-10-17
10163,The Lawnmower Man,10.125029,1992-03-05
274758,Give Me Shelter,0.278981,2014-06-24
206296,The Last Five Years,5.563068,2014-11-03
8645,The Happening,20.501582,2008-06-11
874,A Man for All Seasons,9.541688,1966-12-12
48289,The Debt,14.857884,2010-04-11
264999,Magic Mike XXL,29.660992999999998,2015-07-01
22267,Ride with the Devil,5.516207,1999-11-24
209403,Bad Words,14.105392000000002,2013-09-06
18206,Alone With Her,2.175696,2006-04-28
15394,Owning Mahowny,8.045488,2003-05-02
11596,New Nightmare,14.730796,1994-10-13
10215,Sliding Doors,15.639016,1998-04-23
2013,The Diving Bell and the Butterfly,13.65494,2007-05-22
55,Amores perros,23.281616,2000-06-16
13066,I Want Someone to Eat Cheese With,1.7423830000000002,2006-01-01
12404,Me and Orson Welles,3.593165,2009-11-25
3597,I Know What You Did Last Summer,27.654472,1997-10-17
29122,An Everlasting Piece,0.068246,2000-12-22
1548,Ghost World,14.072941,2001-07-20
87421,Riddick,46.630062,2013-09-02
42807,The Newton Boys,3.123583,1998-03-26
9016,Treasure Planet,38.924136,2002-11-26
525,The Blues Brothers,44.714264,1980-06-17
1246,Rocky Balboa,30.445257,2006-12-20
2642,Two Weeks Notice,24.153567000000002,2002-12-19
10744,The Cooler,9.976428,2003-01-17
200505,Draft Day,14.17009,2014-04-11
9823,Mortal Kombat: Annihilation,11.916389,1997-11-21
18947,The Boat That Rocked,31.02233,2009-04-01
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",67.391328,2005-12-07
12437,Underworld: Rise of the Lycans,51.927471000000004,2009-01-22
4464,Seabiscuit,14.824166,2003-07-22
9374,Death Becomes Her,29.498303999999997,1992-07-30
301325,#Horror,2.815228,2015-11-20
352978,Chain of Command,1.398981,2015-08-30
2105,American Pie,60.767168000000005,1999-07-09
292483,Not Cool,1.186971,2014-09-23
44092,Reign of Assassins,4.930129,2010-09-01
834,Underworld: Evolution,49.020045,2006-01-12
9384,Starsky & Hutch,28.848841999999998,2004-03-05
16643,Life or Something Like It,8.980846000000001,2002-04-26
9766,Gridiron Gang,9.278361,2006-09-15
32274,Cradle Will Rock,4.901553,1999-12-10
821,Judgment at Nuremberg,13.338539,1961-12-01
12211,Highlander: Endgame,11.782725,2000-09-01
43933,Monsters,26.406001,2010-06-18
2289,Cold Mountain,24.598479,2003-12-24
92182,Silent House,11.666319999999999,2011-01-21
38356,Transformers: Dark of the Moon,28.529607000000002,2011-06-28
170687,The Boxtrolls,30.656345,2014-09-10
12763,Take the Lead,8.999675,2006-03-17
21074,Brick Lane,0.262135,2007-11-16
41216,Legend of the Guardians: The Owls of Ga'Hoole,37.321847999999996,2010-07-10
239678,This Is Where I Leave You,20.311684,2014-09-10
97370,Under the Skin,29.782161,2014-03-14
37080,Mother and Child,5.517597,2009-11-07
1734,The Mummy Returns,41.862983,2001-04-28
10895,Pinocchio,46.007991,1940-02-23
12246,Mongol: The Rise of Genghis Khan,10.1449,2007-09-20
1577,Resident Evil: Apocalypse,29.880121999999997,2004-09-10
64690,Drive,49.294864000000004,2011-08-06
76285,Percy Jackson: Sea of Monsters,40.262260999999995,2013-08-07
10186,The Rocker,13.832376000000002,2008-08-20
15256,200 Cigarettes,3.5611980000000005,1999-02-26
40807,50/50,33.372828000000005,2011-09-30
24684,An Education,16.990308,2009-10-29
252,Willy Wonka & the Chocolate Factory,23.981601,1971-06-29
140300,Kung Fu Panda 3,56.747978,2016-01-23
33217,Diary of a Wimpy Kid,21.095489,2010-03-19
14438,Fireproof,6.093989,2008-09-26
11033,Dressed to Kill,11.208769,1980-06-25
27845,Trees Lounge,3.443916,1996-10-11
712,Four Weddings and a Funeral,29.834065000000002,1994-03-09
274479,Joy,29.876507,2015-12-24
17339,Force 10 from Navarone,5.348446,1978-11-01
10383,Lost Souls,3.312385,2000-10-13
6479,I Am Legend,70.867401,2007-12-14
479,Shaft,19.643365,2000-06-15
6968,The Baader Meinhof Complex,7.727035000000001,2008-09-24
244786,Whiplash,192.528841,2014-10-10
22894,Legion,30.981603999999997,2010-01-21
4970,Gothika,27.303608,2003-11-21
6978,Big Trouble in Little China,29.796394,1986-05-30
673,Harry Potter and the Prisoner of Azkaban,79.679601,2004-05-31
13411,Malibu's Most Wanted,7.314796,2003-04-10
20391,Paint Your Wagon,7.9025360000000004,1969-10-15
8999,Derailed,17.7091,2005-11-11
37137,The Naked Gun 2½: The Smell of Fear,27.332559999999997,1991-06-28
36955,True Lies,38.729418,1994-07-14
20352,Despicable Me,113.858273,2010-07-08
304410,The Bélier Family,25.302978,2014-12-17
13812,Quarantine,8.083995,2008-10-10
602,Independence Day,60.442593,1996-06-25
3482,The Train,4.49029,1964-09-21
22479,Kansas City,5.380733,1996-08-16
71469,The Darkest Hour,23.328823,2011-12-22
8847,Standard Operating Procedure,0.888986,2008-02-12
9899,The Producers,6.803965,2005-12-25
24034,Teacher's Pet,1.374409,2004-01-16
18925,Facing the Giants,4.5636980000000005,2006-09-29
174,Star Trek VI: The Undiscovered Country,16.188572,1991-12-05
1865,Pirates of the Caribbean: On Stranger Tides,135.413856,2011-05-14
331,Jurassic Park III,1.859364,2001-07-18
278348,The Maid's Room,1.501688,2014-08-08
11308,The Hotel New Hampshire,2.226412,1984-03-09
287524,Fear Clinic,1.859965,2014-10-31
361159,Navy Seals vs. Zombies,2.394613,2015-10-08
102899,Ant-Man,120.09361000000001,2015-07-14
4257,Scary Movie 4,32.549282,2006-04-13
46252,Rust,0.399491,2010-10-07
19901,Daybreakers,28.019226,2009-01-06
159770,The Dirties,0.833937,2013-10-04
14353,Repo! The Genetic Opera,5.897479,2008-07-18
10185,The Midnight Meat Train,19.913960999999997,2008-08-07
3682,54,11.880899000000001,1998-08-28
10833,Heartbreakers,13.932203,2001-03-23
215918,1982,0.17588499999999999,2013-12-31
9928,Robots,29.558157,2005-03-10
242512,Ouija,56.30466,2014-10-24
9588,Quigley Down Under,11.360997,1990-10-17
1257,Because I Said So,18.678415,2007-02-02
14834,Not Easily Broken,5.1299,2009-01-09
1995,Lara Croft: Tomb Raider,41.498631,2001-06-11
43213,Chicago Overcoat,1.034844,2009-10-10
10944,In the Cut,10.536092,2003-09-09
344466,The World Is Mine,0.32762199999999997,2015-06-05
96534,My Last Day Without You,0.153625,2011-06-11
25763,Damnation Alley,2.215261,1977-09-10
10135,Road House,6.216203,1989-05-19
1273,TMNT,18.39217,2007-03-23
16784,Welcome to Mooseport,3.3140940000000003,2004-02-24
9729,Where the Truth Lies,4.051221,2005-10-07
13515,Mirrors,19.774542999999998,2008-08-15
576,The Wild Bunch,14.970654000000001,1969-06-17
294254,Maze Runner: The Scorch Trials,113.161483,2015-09-09
326284,Pound of Flesh,4.943588,2015-05-07
55831,Boynton Beach Club,0.18887,2005-08-05
533,The Curse of the Were-Rabbit,30.380746999999996,2005-09-04
87943,Sisters in Law,0.025211,2005-09-03
10096,13 Going on 30,41.569541,2004-04-13
45324,Casino Jack,6.546037,2010-09-16
3040,Night Watch,12.540624000000001,2004-06-27
50035,Lovely & Amazing,1.45917,2001-08-31
11817,Bulletproof Monk,15.207070000000002,2003-03-28
75656,Now You See Me,71.124686,2013-05-29
10195,Thor,86.493424,2011-04-21
302156,Criminal,27.891012,2016-04-14
27936,Micmacs,7.663514999999999,2009-10-28
354624,Heroes of Dirt,0.076647,2015-09-04
9833,The Phantom of the Opera,18.927463,2004-12-08
948,Halloween,30.301307,1978-10-25
8834,Conspiracy Theory,22.179658,1997-08-07
228161,Home,63.473086,2015-03-18
11635,Old School,24.70166,2003-02-21
318040,Bizarre,0.583446,2015-02-07
211954,Instructions Not Included,9.59729,2013-07-20
11194,Touching the Void,14.045886999999999,2003-09-05
46989,Blue Car,0.6726949999999999,2002-01-11
921,Cinderella Man,24.100863,2005-06-02
17182,Eye for an Eye,3.9963919999999997,1996-01-12
3131,Gangs of New York,46.160047999999996,2002-12-14
10220,Rounders,18.422007999999998,1998-09-11
20829,Funny People,20.199057,2009-07-31
10955,Ripley's Game,2.9810470000000002,2002-09-02
50647,Wanderlust,20.908494,2012-02-23
2977,Becoming Jane,18.236284,2007-03-02
14165,Ta Ra Rum Pum,0.553752,2007-04-27
290864,Kung Fu Jungle,6.895866000000001,2014-10-31
38319,Your Highness,21.408222,2011-04-08
46332,Of Gods and Men,4.992475,2010-05-18
1934,Shakespeare in Love,31.792964,1998-12-11
2493,The Princess Bride,44.533612,1987-09-18
136797,Need for Speed,54.814890000000005,2014-03-13
18570,"Food, Inc.",15.017161999999999,2008-09-07
37165,The Truman Show,56.488027,1998-06-04
222936,Aloha,29.652535999999998,2015-05-27
36355,Flipper,4.475007,1996-05-17
9689,Hollywood Ending,8.711782000000001,2002-05-03
1781,An Inconvenient Truth,14.139004000000002,2006-01-24
68812,The Iceman,19.494703,2012-09-01
379532,Rodeo Girl,0.087574,2016-01-05
181940,Carousel of Revenge,0.006069,2007-07-20
50646,"Crazy, Stupid, Love.",37.990705,2011-07-29
70981,Prometheus,68.889395,2012-05-30
336004,Heist,15.079993,2015-11-13
562,Die Hard,66.169628,1988-07-15
86331,Desire,20.422245999999998,2011-09-14
10179,The Ice Pirates,3.8106970000000002,1984-03-16
3989,Team America: World Police,26.509175,2004-10-10
5852,Angel Eyes,6.4546339999999995,2001-05-15
3021,1408,35.169779,2007-07-12
8741,The Thin Red Line,40.072583,1998-12-25
23706,All About Steve,13.237835,2009-09-04
70006,Never Back Down 2: The Beatdown,9.249229,2011-09-13
10982,Hoodwinked!,23.980329,2005-12-16
20981,The Call of Cthulhu,1.777148,2005-01-01
16406,Dick,4.7425370000000004,1999-08-04
3083,Mr. Smith Goes to Washington,12.2624,1939-10-19
205,Hotel Rwanda,28.605420000000002,2004-09-11
57943,The Love Letter,0.116873,1998-02-01
755,From Dusk Till Dawn,64.181668,1996-01-19
245916,Kill the Messenger,21.343093,2014-10-09
9334,The Scorpion King,37.537093,2002-04-16
11129,Human Traffic,4.859873,1999-06-04
9787,Lords of Dogtown,8.127728,2005-06-03
13689,Peaceful Warrior,8.326131,2006-03-30
75033,Winnie Mandela,1.897761,2011-09-16
9544,FearDotCom,6.756886,2002-08-09
1537,Changing Lanes,17.270539000000003,2002-04-07
37694,Proud,0.023681,2004-07-02
162903,The Fifth Estate,20.267062,2013-10-11
38093,Just Wright,10.409253,2010-05-14
9360,Anaconda,27.684779,1997-04-11
82696,Hope Springs,12.967137,2012-08-07
82533,Damsels in Distress,3.7503379999999997,2012-04-06
293644,Top Cat Begins,0.719996,2015-10-30
38357,Morning Glory,22.491388,2010-01-12
293646,The 33,10.699952,2015-08-06
168027,Freaky Deaky,4.448353,2012-04-22
298,Ocean's Thirteen,42.069993,2007-06-07
269057,Bang Bang Baby,0.9733229999999999,2014-09-08
