,time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count
7588,471703,0,C5808,N39925,C26871,N9730,6,1,60
7589,471703,0,C5808,N39938,C26871,444,6,1,60
7590,471703,0,C5808,N39957,C26871,N4590,6,1,60
7591,471703,0,C5808,N40014,C26871,19,6,1,60
7592,471703,0,C5808,N40138,C26871,N20465,6,1,60
7593,471703,0,C5808,N4014,C26871,N5217,6,1,60
7594,471703,0,C5808,N40396,C26871,N18987,6,1,60
7595,471703,0,C5808,N40540,C26871,N1930,6,1,60
7596,471703,0,C5808,N40727,C26871,N7045,6,1,60
7597,471703,0,C5808,N40885,C26871,N6591,6,1,60
7598,471703,0,C5808,N40906,C26871,N3241,6,1,60
7599,471703,0,C5808,N40921,C26871,N17320,6,1,60
7600,471703,0,C5808,N40958,C26871,538,6,1,60
7601,471703,0,C5808,N40967,C26871,N12305,6,1,60
7602,471703,0,C5808,N41058,C26871,N9255,6,1,60
7603,471703,0,C5808,N41769,C26871,N17123,6,1,60
7604,471703,0,C5808,N41823,C26871,N799,6,1,60
7605,471703,0,C5808,N42049,C26871,N19365,6,1,60
7606,471703,0,C5808,N42183,C26871,N8524,6,1,60
7607,471703,0,C5808,N42262,C26871,N10963,6,1,60
7608,471703,0,C5808,N42284,C26871,N17827,6,1,60
7609,471703,0,C5808,N42342,C26871,N10982,6,1,60
7610,471703,0,C5808,N42348,C26871,N21104,6,1,60
7611,471703,0,C5808,N42374,C26871,N19816,6,1,60
7612,471703,0,C5808,N42396,C26871,N17435,6,1,60
7613,471703,0,C5808,N42414,C26871,N10256,6,1,60
7614,471703,0,C5808,N42711,C26871,611,6,1,60
7615,471703,0,C5808,N42713,C26871,N7916,6,1,60
7616,471703,0,C5808,N42737,C26871,N18502,6,1,60
7617,471703,0,C5808,N42843,C26871,N21176,6,1,60
7618,471703,0,C5808,N42855,C26871,N6002,6,1,60
7619,471703,0,C5808,N42939,C26871,N667,6,1,60
7620,471703,0,C5808,N43061,C26871,6346,6,1,60
7621,471703,0,C5808,N4314,C26871,2988,6,1,60
7622,471703,0,C5808,N43903,C26871,N20281,6,1,60
7623,471703,0,C5808,N44067,C26871,N21498,6,1,60
7624,471703,0,C5808,N44091,C26871,N3328,6,1,60
7625,471703,0,C5808,N4464,C26871,N3911,6,1,60
7626,471703,0,C5808,N44862,C26871,N10253,6,1,60
7627,471703,0,C5808,N45129,C26871,N17820,6,1,60
7628,471703,0,C5808,N45162,C26871,N18986,6,1,60
7629,471703,0,C5808,N45230,C26871,N21269,6,1,60
7630,471703,0,C5808,N47537,C26871,N11362,6,1,60
7631,471703,0,C5808,N47540,C26871,204,6,1,60
7632,471703,0,C5808,N47620,C26871,N17395,6,1,60
7633,471703,0,C5808,N47676,C26871,N1880,6,1,60
7634,471703,0,C5808,N47721,C26871,N20795,6,1,60
7635,471703,0,C5808,N47827,C26871,N10477,6,1,60
7636,471703,0,C5808,N47930,C26871,N6172,6,1,60
7637,471703,0,C5808,N48010,C26871,N6706,6,1,60
7638,471703,0,C5808,N48045,C26871,N3248,6,1,60
7639,471703,0,C5808,N48088,C26871,N5741,6,1,60
7640,471703,0,C5808,N48118,C26871,N21224,6,1,60
7641,471703,0,C5808,N48256,C26871,N19143,6,1,60
7642,471703,0,C5808,N48258,C26871,N20334,6,1,60
7643,471703,0,C5808,N48259,C26871,N17879,6,1,60
7644,471703,0,C5808,N48260,C26871,N19778,6,1,60
7645,471703,0,C5808,N48261,C26871,N18252,6,1,60
7646,471703,0,C5808,N48262,C26871,N17613,6,1,60
7647,471703,0,C5808,N48263,C26871,N16945,6,1,60
7648,471703,0,C5808,N48264,C26871,N21038,6,1,60
7649,471703,0,C5808,N48265,C26871,N12701,6,1,60
7650,471703,0,C5808,N48266,C26871,N18953,6,1,60
7651,471703,0,C5808,N48267,C26871,N20483,6,1,60
7652,471703,0,C5808,N48268,C26871,N18991,6,1,60
7653,471703,0,C5808,N48269,C26871,N19477,6,1,60
7654,471703,0,C5808,N48270,C26871,N19520,6,1,60
7655,471703,0,C5808,N48275,C26871,N4953,6,1,60
7656,471703,0,C5808,N48276,C26871,102,6,1,60
7657,471703,0,C5808,N48277,C26871,N18572,6,1,60
7658,471703,0,C5808,N4845,C26871,N2777,6,1,60
7659,471703,0,C5808,N5474,C26871,N4965,6,1,60
7660,471703,0,C5808,N5518,C26871,N21061,6,1,60
7661,471703,0,C5808,N5865,C26871,N10611,6,1,60
7662,471703,0,C5808,N5901,C26871,N17696,6,1,60
7663,471703,0,C5808,N6005,C26871,N6686,6,1,60
7664,471703,0,C5808,N6134,C26871,N12988,6,1,60
7665,471703,0,C5808,N62,C26871,N20362,6,1,60
7666,471703,0,C5808,N683,C26871,N15854,6,1,60
7667,471703,0,C5808,N7138,C26871,N21277,6,1,60
7668,471703,0,C5808,N7234,C26871,N18574,6,1,60
7669,471703,0,C5808,N7273,C26871,57,6,1,60
7670,471703,0,C5808,N7382,C26871,N10515,6,1,60
7671,471703,0,C5808,N7620,C26871,N18151,6,1,60
7672,471703,0,C5808,N766,C26871,N129,6,1,60
7673,471703,0,C5808,N7997,C26871,N21468,6,1,60
7674,471703,0,C5808,N8002,C26871,N17141,6,1,60
7675,471703,0,C5808,N8466,C26871,N13758,6,1,60
7676,471703,0,C5808,N8485,C26871,N19501,6,1,60
7677,471703,0,C5808,N8522,C26871,N19793,6,1,60
7678,471703,0,C5808,N8656,C26871,N11387,6,1,60
7679,471703,0,C5808,N8864,C26871,N2357,6,1,60
7680,471703,0,C5808,N8872,C26871,N17118,6,1,60
7681,471703,0,C5808,N8995,C26871,2101,6,1,60
7682,471703,0,C5808,N9284,C26871,N17417,6,1,60
7683,471703,0,C5808,N9387,C26871,N6891,6,1,60
7684,471703,0,C5808,N9422,C26871,N21039,6,1,60
7685,471703,0,C5808,N9478,C26871,N15324,6,4,210
7686,471703,0,C5808,N9699,C26871,N19423,6,1,60
7687,471703,0,C5808,N9956,C26871,N21138,6,1,60
7688,471703,0,C586,389,C12399,N48257,17,1,193
7689,471703,0,C586,88,C16262,N28256,6,4,417
7690,471703,0,C586,88,C16262,N31098,6,6,2716
7691,471703,0,C586,88,C16262,N9877,6,5,2673
7692,471703,0,C5924,N12855,C1065,389,17,1,193
7693,471703,0,C5924,N26710,C457,88,6,6,2106
7694,471703,0,C5924,N26711,C457,88,6,6,2106
7695,471703,0,C5924,N48252,C625,389,17,1,193
7696,471703,0,C5924,N48253,C457,389,17,1,192
7697,471703,0,C5924,N9800,C457,88,6,6,2098
7698,471703,0,C625,389,C5924,N48252,17,1,195
7699,471703,0,C625,88,C2095,N1021,6,6,2958
7700,471703,0,C625,88,C2095,N31036,6,7,3148
7701,471703,0,C625,88,C2095,N36419,6,7,3148
7702,471703,0,C625,N36,C4459,N36,1,2,120
7703,471703,0,C706,80,C902,N1831,6,4,515
7704,471703,0,C8388,N9583,C1707,N143,6,5,843
7705,471703,0,C8388,N9812,C1707,N143,6,5,843
7706,471703,0,C9148,N22755,C529,389,6,12,3624
7707,471703,0,C9148,N9704,C467,389,17,1,236
7708,471703,0,C9835,N14072,C5030,443,6,5,1548
7709,471703,1,C2633,N3782,C5721,445,6,4,699
7710,471703,1,C5030,443,C9835,N14072,6,4,317
7711,471703,1,C902,N1831,C706,80,6,7,2959
7712,471703,10,C1065,445,C2095,N31038,6,163,32657
7713,471703,10,C2095,N31038,C1065,445,6,168,50663
7714,471703,10,C5030,443,C9835,N7047,6,3,1089
7715,471703,10,C9835,N7047,C5030,443,6,3,138
7716,471703,11,C10297,N24376,C1707,N143,6,9,2938
7717,471703,11,C4459,N15720,C625,445,6,30,8889
7718,471703,11,C625,445,C4459,N15720,6,28,4717
7719,471703,12,C12399,N2869,C586,139,6,12,1507
7720,471703,12,C12399,N39296,C586,139,6,14,4279
7721,471703,12,C12399,N5442,C586,139,6,13,1531
7722,471703,12,C195,N9797,C585,445,6,12,3383
7723,471703,12,C586,139,C12399,N2869,6,10,1562
7724,471703,12,C586,139,C12399,N39296,6,11,1365
7725,471703,12,C586,139,C12399,N5442,6,11,1667
7726,471703,15,C11665,N586,C2109,135,6,7,644
7727,471703,15,C12391,N11940,C467,N200,6,9,1403
7728,471703,15,C12391,N12030,C467,135,6,8,1300
7729,471703,15,C2109,135,C11665,N586,6,5,504
7730,471703,15,C467,135,C12391,N12030,6,6,884
7731,471703,15,C467,N200,C12391,N11940,6,7,1688
7732,471703,20,C15124,N11980,C5721,445,6,1235,1018804
7733,471703,22,C8893,N10712,C5720,445,6,55,7527
7734,471703,26,C5736,445,C5026,N350,6,2,92
7735,471703,34,C12714,N1459,C5721,445,6,4,278
7736,471703,34,C13849,N7065,C5721,445,6,4,278
7737,471703,34,C5721,445,C12714,N1459,6,2,186
7738,471703,34,C5721,445,C13849,N7065,6,2,186
7739,471703,35,C11665,N6112,C2109,N204,6,11,3060
7740,471703,35,C2109,N204,C11665,N6112,6,9,1568
7741,471703,55,C2588,N7,C10131,N5979,6,4,348
7742,471703,6,C1707,N143,C10297,N24376,6,6,2983
7743,471703,60,C17424,N5069,C2588,N7,6,3,158
7744,471703,60,C18731,N1030,C5721,445,6,43,16658
7745,471703,60,C2588,N7,C11474,N5071,6,4,856
7746,471703,60,C2588,N7,C17424,N5069,6,3,157
7747,471703,62,C19246,N4709,C5720,445,6,95,19794
7748,471703,66,C8084,N1688,C5720,445,6,4531,271852
7749,471703,9,C6177,N259,C15348,N439,6,3,152
7750,471704,0,C1065,445,C645,N3206,6,1,46
7751,471704,0,C11665,N1380,C457,88,6,6,1788
7752,471704,0,C11665,N13876,C625,389,6,10,3074
7753,471704,0,C11665,N1440,C625,389,6,12,3511
7754,471704,0,C11665,N48271,C625,389,17,1,188
7755,471704,0,C11665,N4977,C625,389,6,10,3074
7756,471704,0,C11665,N6184,C457,88,6,4,1526
7757,471704,0,C11665,N6185,C457,88,6,5,2570
7758,471704,0,C11665,N6189,C457,88,6,6,1788
7759,471704,0,C11665,N6201,C625,389,6,11,2830
7760,471704,0,C11665,N7080,C612,389,6,14,3698
7761,471704,0,C11893,N3641,C5720,139,6,2,94
7762,471704,0,C11915,N12136,C625,88,6,6,2513
7763,471704,0,C11915,N12905,C529,389,6,12,3835
7764,471704,0,C12367,N7890,C585,445,6,1,46
7765,471704,0,C12587,N273,C5720,445,6,2,148
7766,471704,0,C14551,123,C2109,123,17,1,96
7767,471704,0,C14858,N8415,C291,N114,6,1,46
7768,471704,0,C15843,N17678,C706,80,6,1,46
7769,471704,0,C1685,N143,C18420,N29990,6,5,2693
7770,471704,0,C1685,N143,C23559,N16156,6,4,373
7771,471704,0,C1685,N143,C23559,N7859,6,4,445
7772,471704,0,C18420,N29990,C1685,N143,6,7,1294
7773,471704,0,C18684,N14141,C743,139,6,1,46
7774,471704,0,C20102,N11832,C706,80,6,1,46
7775,471704,0,C2109,123,C14551,123,17,1,96
7776,471704,0,C23559,N16156,C1685,N143,6,6,1590
7777,471704,0,C23559,N7859,C1685,N143,6,7,974
7778,471704,0,C291,N114,C14858,N8415,6,1,52
7779,471704,0,C3173,N389,C3921,445,6,1,52
7780,471704,0,C366,445,C868,N418,6,1,46
7781,471704,0,C457,389,C11915,N31020,17,1,193
7782,471704,0,C457,88,C11665,N1380,6,6,1742
7783,471704,0,C457,88,C11665,N6184,6,4,1532
7784,471704,0,C457,88,C11665,N6185,6,5,356
7785,471704,0,C457,88,C11665,N6189,6,6,1742
7786,471704,0,C5030,443,C8952,N31201,6,4,329
7787,471704,0,C529,389,C11915,N12905,6,11,7443
7788,471704,0,C5720,139,C11893,N3641,6,1,48
7789,471704,0,C5720,445,C12587,N273,6,1,91
7790,471704,0,C5721,445,C2633,N3782,6,3,628
7791,471704,0,C585,445,C12367,N7890,6,1,46
7792,471704,0,C612,389,C11665,N7080,6,12,6981
7793,471704,0,C625,389,C11665,N13876,6,8,1865
7794,471704,0,C625,389,C11665,N1440,6,11,4291
7795,471704,0,C625,389,C11665,N48271,17,1,195
7796,471704,0,C625,389,C11665,N4977,6,9,1901
7797,471704,0,C625,389,C11665,N6201,6,8,3178
7798,471704,0,C625,88,C11915,N12136,6,6,2488
7799,471704,0,C645,N3206,C1065,445,6,1,52
7800,471704,0,C743,139,C18684,N14141,6,1,46
7801,471704,0,C868,N418,C366,445,6,1,52
7802,471704,0,C8952,N31201,C5030,443,6,5,1585
7803,471704,1,C1065,389,C11665,N13970,6,26,30095
7804,471704,1,C11665,N13970,C1065,389,6,21,6250
7805,471704,10,C18969,N10976,C1707,N143,6,9,2982
7806,471704,11,C1065,445,C11665,N785,6,9,1905
7807,471704,11,C11665,N6205,C625,445,6,13,4211
7808,471704,11,C11665,N785,C1065,445,6,13,4192
7809,471704,11,C2802,N13494,C1685,N143,6,9,2936
7810,471704,11,C625,445,C11665,N6205,6,9,2359
7811,471704,11,C930,N2681,C585,445,6,18,4439
7812,471704,16,C12523,N8938,C585,445,6,11,3723
7813,471704,16,C5763,N3909,C3202,N5,6,117,8152
7814,471704,16,C909,N22960,C585,445,6,11,3291
7815,471704,18,C18957,N10289,C742,N114,6,13,674
7816,471704,18,C742,N114,C18957,N10289,6,9,429
7817,471704,35,C11665,N8645,C586,445,6,111,22481
7818,471704,35,C586,445,C11665,N8645,6,108,40602
7819,471704,4,C11893,N9030,C5720,445,6,35,5963
7820,471704,4,C12523,N7661,C5721,445,6,44,11948
7821,471704,4,C5720,445,C11893,N9030,6,33,3189
7822,471704,40,C3802,N40985,C5030,443,6,3,138
7823,471704,40,C5030,443,C3802,N40985,6,3,905
7824,471704,40,C5030,443,C590,N9033,6,3,905
7825,471704,40,C590,N9033,C5030,443,6,3,138
7826,471704,42,C14980,N25943,C5030,443,6,8,1860
7827,471704,42,C5030,443,C14980,N25943,6,6,1863
7828,471704,53,C3029,N4539,C5720,445,6,110,27457
7829,471704,53,C5720,445,C3029,N4539,6,110,14567
7830,471704,54,C909,N1016,C5721,445,6,93,26813
7831,471704,6,C1685,N143,C2802,N13494,6,6,2977
7832,471704,6,C1707,N143,C18969,N10976,6,6,2979
7833,471704,60,C2588,N7,C8723,N1406,6,4,209
7834,471704,60,C585,139,C7999,N4567,6,9,1565
7835,471704,60,C6339,N401,C5721,445,6,34,4316
7836,471704,61,C5474,N405,C1841,N385,6,4,392
7837,471704,65,C19083,N688,C5721,445,6,915,76507
7838,471704,65,C5721,445,C19083,N688,6,1627,2215056
7839,471704,72,C14506,N5,C5763,N3498,6,308,50731
7840,471704,72,C5763,N8699,C3352,N5,6,1297,78776
7841,471704,72,C5782,1241,C5787,N21713,6,676,848470
7842,471704,72,C5787,N21713,C5782,1241,6,1017,52884
7843,471704,72,C5787,N21713,C5782,1241,6,1028,53456
7844,471704,9,C1670,N20188,C4116,N10,6,3,144
7845,471704,9,C5030,443,C8952,N31200,6,3,1065
7846,471704,9,C8952,N31200,C5030,443,6,3,138
7847,471705,0,C1015,N441,C19574,445,6,1,52
7848,471705,0,C1065,389,C1095,N48274,17,1,117
7849,471705,0,C10867,N1508,C366,445,6,1,52
7850,471705,0,C1095,N48274,C1065,389,17,1,80
7851,471705,0,C11665,N13453,C612,389,17,1,232
7852,471705,0,C12904,123,C467,123,17,1,96
7853,471705,0,C13918,138,C586,138,17,1,207
7854,471705,0,C13918,N48249,C586,389,17,1,193
7855,471705,0,C14702,138,C586,138,17,1,207
7856,471705,0,C15855,N15880,C1685,N143,6,5,843
7857,471705,0,C15855,N5500,C1685,N143,6,5,843
7858,471705,0,C15953,N67,C2109,N36,1,2,120
7859,471705,0,C1685,N143,C15855,N15880,6,4,410
7860,471705,0,C1685,N143,C15855,N5500,6,4,409
7861,471705,0,C1707,N143,C3446,N1012,6,4,414
7862,471705,0,C1707,N143,C3446,N653,6,4,413
7863,471705,0,C1743,N1672,C9471,N48278,17,2,568
7864,471705,0,C20120,N67,C457,N36,1,2,120
7865,471705,0,C2095,N21930,C625,88,6,7,3150
7866,471705,0,C2095,N30842,C625,88,6,6,3104
7867,471705,0,C2095,N38099,C625,88,6,7,3149
7868,471705,0,C2095,N4754,C625,88,6,6,2946
7869,471705,0,C2095,N818,C625,88,6,6,3098
7870,471705,0,C2109,123,C5924,123,17,1,96
7871,471705,0,C2109,389,C5924,N48273,17,1,195
7872,471705,0,C2109,N36,C15953,N36,1,2,120
7873,471705,0,C2270,N15154,C5721,N1871,6,6,364
7874,471705,0,C2270,N36234,C5721,111,6,6,380
7875,471705,0,C2270,N47363,C5721,N1871,6,6,444
7876,471705,0,C3446,N1012,C1707,N143,6,5,857
7877,471705,0,C3446,N653,C1707,N143,6,5,857
7878,471705,0,C366,445,C10867,N1508,6,1,46
7879,471705,0,C457,389,C5843,N47054,17,1,193
7880,471705,0,C457,389,C5924,N6884,17,1,193
7881,471705,0,C457,88,C5924,N1784,6,5,334
7882,471705,0,C457,88,C5924,N1795,6,5,334
7883,471705,0,C457,N36,C20120,N36,1,2,120
7884,471705,0,C467,123,C12904,123,17,1,96
7885,471705,0,C4704,N15558,C3873,80,6,1,46
7886,471705,0,C529,389,C5924,N48272,17,1,193
7887,471705,0,C5721,111,C2270,N36234,6,4,252
7888,471705,0,C5721,N1871,C2270,N15154,6,4,248
7889,471705,0,C5721,N1871,C2270,N47363,6,4,248
7890,471705,0,C5843,N47054,C457,389,17,1,236
7891,471705,0,C5843,N4950,C625,389,6,12,3740
7892,471705,0,C585,445,C8458,N434,6,1,46
7893,471705,0,C585,445,C9610,N14981,6,1,46
7894,471705,0,C586,389,C13918,N48249,17,1,193
7895,471705,0,C5924,123,C2109,123,17,1,96
7896,471705,0,C5924,N1784,C457,88,6,5,2056
7897,471705,0,C5924,N1795,C457,88,6,5,2056
7898,471705,0,C5924,N48272,C529,389,17,1,236
7899,471705,0,C5924,N48273,C2109,389,17,1,193
7900,471705,0,C5924,N6884,C457,389,17,1,193
7901,471705,0,C612,389,C11665,N13453,17,1,193
7902,471705,0,C625,389,C5843,N4950,6,11,7447
7903,471705,0,C625,88,C2095,N21930,6,7,3150
7904,471705,0,C625,88,C2095,N30842,6,5,334
7905,471705,0,C625,88,C2095,N38099,6,7,3148
7906,471705,0,C625,88,C2095,N4754,6,6,2958
7907,471705,0,C625,88,C2095,N818,6,5,328
7908,471705,0,C8458,N434,C585,445,6,1,52
7909,471705,0,C8956,N17570,C585,445,6,2,94
7910,471705,0,C8956,N18213,C585,139,6,8,3303
7911,471705,0,C8956,N67,C585,N36,1,1,60
7912,471705,0,C9610,N14981,C585,445,6,1,46
7913,471705,1,C14702,137,C4920,137,17,2,156
7914,471705,1,C17693,N250,C5074,N13266,6,7,609
7915,471705,1,C18131,N12102,C5721,445,6,10,1153
7916,471705,1,C2095,N34669,C625,88,6,7,3146
7917,471705,1,C4920,137,C14702,137,17,2,180
7918,471705,1,C5721,445,C18131,N12102,6,7,860
7919,471705,1,C625,88,C2095,N34669,6,7,3116
7920,471705,10,C1065,445,C19735,N2652,6,9,1653
7921,471705,10,C19735,N2652,C1065,445,6,13,4217
7922,471705,11,C15953,N9680,C2109,445,6,17,4349
7923,471705,11,C2109,445,C15953,N9680,6,15,2417
7924,471705,11,C8165,N15621,C1685,N143,6,15,10936
7925,471705,12,C20120,N7266,C457,445,6,12,3821
7926,471705,12,C457,445,C20120,N7266,6,11,1476
7927,471705,12,C467,445,C6480,N2713,6,9,1653
7928,471705,12,C6480,N2713,C467,445,6,13,4217
7929,471705,13,C11665,N1188,C612,135,6,8,1280
7930,471705,13,C11665,N27724,C612,N511,6,7,771
7931,471705,13,C612,135,C11665,N1188,6,6,884
7932,471705,13,C612,N511,C11665,N27724,6,5,664
7933,471705,14,C1065,445,C2095,N30843,6,9,1659
7934,471705,14,C2095,N30843,C1065,445,6,13,6745
7935,471705,14,C2095,N32431,C467,445,6,19,3034
7936,471705,14,C2095,N43030,C585,445,6,13,4077
7937,471705,14,C467,445,C2095,N32431,6,16,2406
7938,471705,14,C585,445,C2095,N43030,6,10,1556
7939,471705,15,C12659,N2600,C612,135,6,7,540
7940,471705,15,C12659,N5686,C612,N511,6,7,647
7941,471705,15,C13918,N4412,C586,139,6,14,4279
7942,471705,15,C13918,N883,C586,139,6,12,1507
7943,471705,15,C13918,N887,C586,139,6,13,1531
7944,471705,15,C586,139,C13918,N4412,6,12,1411
7945,471705,15,C586,139,C13918,N883,6,10,1562
7946,471705,15,C586,139,C13918,N887,6,11,1667
7947,471705,15,C612,135,C12659,N2600,6,5,520
7948,471705,15,C612,N511,C12659,N5686,6,5,548
7949,471705,16,C3873,80,C7400,N18251,6,6,2545
7950,471705,16,C7400,N18251,C3873,80,6,8,1356
7951,471705,17,C16770,N3722,C585,445,6,21,4633
7952,471705,17,C585,445,C16770,N3722,6,18,3216
7953,471705,2,C5721,445,C803,N1111,6,118,23138
7954,471705,2,C803,N1111,C5721,445,6,160,144429
7955,471705,25,C5721,445,C9317,N4957,6,719,517756
7956,471705,26,C9317,N4957,C5721,445,6,631,116048
7957,471705,34,C10026,N2167,C5721,445,6,4,278
7958,471705,34,C5721,445,C15211,N2025,6,2,186
7959,471705,35,C15211,N2025,C5721,445,6,4,278
7960,471705,35,C23683,1127,C5720,445,6,4,278
7961,471705,35,C5720,445,C23683,1127,6,2,186
7962,471705,36,C18466,N3612,C5463,445,6,4,278
7963,471705,37,C528,445,C4750,N2653,6,108,40833
7964,471705,5,C12665,N12074,C7176,N197,6,8,4385
7965,471705,5,C7176,N197,C12665,N12074,6,7,399
7966,471705,59,C4887,N7818,C5720,445,6,37,2971
7967,471705,60,C18050,N1653,C5720,445,6,6,417
7968,471705,60,C8956,N4592,C5720,445,6,51,18222
7969,471705,7,C1685,N143,C8165,N15621,6,10,3295
7970,471705,9,C4797,N10106,C3971,N10,6,3,152
7971,471705,9,C4797,N11464,C4116,N10,6,3,152
7972,471705,9,C4797,N1341,C3371,N10,6,3,152
7973,471705,9,C4797,N14392,C4847,N10,6,3,152
7974,471705,9,C4797,N14947,C3935,N10,6,3,152
7975,471705,9,C4797,N24301,C24735,N10,6,3,152
7976,471705,9,C4797,N426,C3469,N10,6,3,152
7977,471705,9,C4797,N5704,C128,N10,6,3,152
7978,471706,0,C11639,137,C4174,137,17,2,156
7979,471706,0,C11639,138,C586,138,17,1,207
7980,471706,0,C11639,N38593,C586,389,17,1,193
7981,471706,0,C13316,N67,C612,N36,1,2,120
7982,471706,0,C14702,N48250,C586,389,17,1,193
7983,471706,0,C15785,N36439,C5736,111,6,6,440
7984,471706,0,C16262,N19561,C586,88,6,5,525
7985,471706,0,C16262,N22910,C586,88,6,4,399
7986,471706,0,C16262,N8752,C586,88,6,6,2735
7987,471706,0,C1685,N143,C18420,N21847,6,4,445
7988,471706,0,C1685,N143,C18420,N28106,6,4,373
7989,471706,0,C16996,123,C2109,123,17,1,96
7990,471706,0,C18125,N7020,C585,445,6,1,46
7991,471706,0,C18420,N21847,C1685,N143,6,6,922
7992,471706,0,C18420,N28106,C1685,N143,6,7,1674
7993,471706,0,C2095,N1526,C5721,445,6,3,742
7994,471706,0,C2095,N20442,C625,88,6,7,3148
7995,471706,0,C2109,123,C16996,123,17,1,96
7996,471706,0,C26871,105,C5808,N4411,6,1,46
7997,471706,0,C26871,1094,C5808,N23041,6,1,46
7998,471706,0,C26871,11371,C5808,N42031,6,1,46
7999,471706,0,C26871,1649,C5808,N28422,6,1,46
8000,471706,0,C26871,1677,C5808,N48286,6,1,46
8001,471706,0,C26871,2000,C5808,N36295,6,1,46
8002,471706,0,C26871,2010,C5808,N20759,6,1,46
8003,471706,0,C26871,2583,C5808,N24456,6,1,46
8004,471706,0,C26871,2601,C5808,N29475,6,1,46
8005,471706,0,C26871,4369,C5808,N24073,6,1,46
8006,471706,0,C26871,549,C5808,N6109,6,1,46
8007,471706,0,C26871,631,C5808,N35940,6,1,46
8008,471706,0,C26871,67,C5808,N4654,6,1,46
8009,471706,0,C26871,7004,C5808,N33745,6,1,46
8010,471706,0,C26871,751,C5808,N41647,6,1,46
8011,471706,0,C26871,95,C5808,N36679,6,1,46
8012,471706,0,C26871,N10060,C5808,N34277,6,1,46
8013,471706,0,C26871,N10254,C5808,N16628,6,1,46
8014,471706,0,C26871,N10396,C5808,N12043,6,1,46
8015,471706,0,C26871,N10407,C5808,N17293,6,1,46
8016,471706,0,C26871,N10442,C5808,N4066,6,1,46
8017,471706,0,C26871,N10489,C5808,N48280,6,1,46
8018,471706,0,C26871,N10517,C5808,N42585,6,1,46
8019,471706,0,C26871,N10820,C5808,N33442,6,1,46
8020,471706,0,C26871,N10861,C5808,N29857,6,1,46
8021,471706,0,C26871,N10930,C5808,N30682,6,1,46
8022,471706,0,C26871,N10953,C5808,N47661,6,1,46
8023,471706,0,C26871,N11210,C5808,N31469,6,1,46
8024,471706,0,C26871,N11297,C5808,N41968,6,1,46
8025,471706,0,C26871,N11311,C5808,N48279,6,1,46
8026,471706,0,C26871,N11872,C5808,N8286,6,1,46
8027,471706,0,C26871,N12272,C5808,N48284,6,1,46
8028,471706,0,C26871,N12371,C5808,N16896,6,1,46
8029,471706,0,C26871,N12389,C5808,N6007,6,1,46
8030,471706,0,C26871,N12477,C5808,N33735,6,1,46
8031,471706,0,C26871,N12762,C5808,N32796,6,1,46
8032,471706,0,C26871,N12772,C5808,N48289,6,1,46
8033,471706,0,C26871,N12831,C5808,N22633,6,1,46
8034,471706,0,C26871,N12963,C5808,N33813,6,1,46
8035,471706,0,C26871,N13132,C5808,N18825,6,1,46
8036,471706,0,C26871,N13158,C5808,N19540,6,1,46
8037,471706,0,C26871,N13610,C5808,N39800,6,1,46
8038,471706,0,C26871,N13684,C5808,N21635,6,1,46
8039,471706,0,C26871,N14147,C5808,N28277,6,1,46
8040,471706,0,C26871,N14199,C5808,N40103,6,1,46
8041,471706,0,C26871,N142,C5808,N48294,6,1,46
8042,471706,0,C26871,N14488,C5808,N5688,6,1,46
8043,471706,0,C26871,N14494,C5808,N16307,6,1,46
8044,471706,0,C26871,N14619,C5808,N40444,6,1,46
8045,471706,0,C26871,N14638,C5808,N13243,6,1,46
8046,471706,0,C26871,N14854,C5808,N33800,6,1,46
8047,471706,0,C26871,N14917,C5808,N19424,6,1,46
8048,471706,0,C26871,N14981,C5808,N3857,6,1,46
8049,471706,0,C26871,N15256,C5808,N47888,6,1,46
8050,471706,0,C26871,N15324,C5808,N1288,6,4,232
8051,471706,0,C26871,N15393,C5808,N46019,6,1,46
8052,471706,0,C26871,N15675,C5808,N48281,6,1,46
8053,471706,0,C26871,N16365,C5808,N32128,6,1,46
8054,471706,0,C26871,N16368,C5808,N23951,6,1,46
8055,471706,0,C26871,N16777,C5808,N42597,6,1,46
8056,471706,0,C26871,N16890,C5808,N42760,6,1,46
8057,471706,0,C26871,N16953,C5808,N17014,6,1,46
8058,471706,0,C26871,N16959,C5808,N24844,6,1,46
8059,471706,0,C26871,N16972,C5808,N48290,6,1,46
8060,471706,0,C26871,N16994,C5808,N40244,6,1,46
8061,471706,0,C26871,N1702,C5808,N21099,6,1,46
8062,471706,0,C26871,N17068,C5808,N3745,6,1,46
8063,471706,0,C26871,N17072,C5808,N21147,6,1,46
8064,471706,0,C26871,N171,C5808,N1271,6,1,46
8065,471706,0,C26871,N17137,C5808,N35914,6,1,46
8066,471706,0,C26871,N17323,C5808,N27326,6,1,46
8067,471706,0,C26871,N17328,C5808,N19605,6,1,46
8068,471706,0,C26871,N17375,C5808,N8244,6,1,46
8069,471706,0,C26871,N17393,C5808,N28778,6,1,46
8070,471706,0,C26871,N17430,C5808,N23147,6,1,46
8071,471706,0,C26871,N17488,C5808,N2986,6,1,46
8072,471706,0,C26871,N17544,C5808,N14724,6,1,46
8073,471706,0,C26871,N17545,C5808,N48292,6,1,46
8074,471706,0,C26871,N17560,C5808,N24590,6,1,46
