,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won
1726,1998,7370,8140,0,-11,1,62,61,1
1727,1998,2251,8418,0,-3,2,66,64,1
1728,1998,4277,8486,0,8,27,88,61,1
1729,1998,4988,8486,0,3,-5,46,51,0
1730,1998,1622,8588,0,-11,-10,57,67,0
1731,1998,4277,8588,0,1,1,86,85,1
1732,1998,7214,8588,0,1,-8,59,67,0
1733,1998,7302,8588,0,-5,-2,77,79,0
1734,1998,10271,8588,0,-8,-18,65,83,0
1735,1998,2353,8675,0,4,13,80,67,1
1736,1998,3899,8675,0,-7,-2,61,63,0
1737,1998,6093,8675,0,1,-10,46,56,0
1738,1998,2891,8725,0,-7,9,96,87,1
1739,1998,10481,8759,0,-3,30,82,52,1
1740,1998,3792,8793,0,-1,1,82,81,1
1741,1998,4277,9415,0,4,26,94,68,1
1742,1998,5157,9415,0,-5,-3,62,65,0
1743,1998,5225,9415,0,3,-3,82,85,0
1744,1998,7146,9642,0,7,12,69,57,1
1745,1998,301,9778,0,2,-25,51,76,0
1746,1998,423,9778,0,-3,-6,69,75,0
1747,1998,4277,9778,0,1,9,78,69,1
1748,1998,6294,9778,0,2,-6,59,65,0
1749,1998,7739,9778,0,-11,-17,68,85,0
1750,1998,10481,9778,0,-7,-3,62,65,0
1751,1998,4954,9812,0,9,14,82,68,1
1752,1998,2891,9931,0,1,-6,77,83,0
1753,1998,5327,9931,0,9,-1,69,70,0
1754,1998,7302,9931,0,5,6,74,68,1
1755,1998,1529,10271,0,5,-3,72,75,0
1756,1998,8588,10271,0,8,18,83,65,1
1757,1998,1792,10379,0,9,1,75,74,1
1758,1998,7370,10379,0,-3,-15,66,81,0
1759,1998,10799,10379,0,5,-1,68,69,0
1760,1998,1461,10481,0,8,-1,74,75,0
1761,1998,8759,10481,0,3,-30,52,82,0
1762,1998,9778,10481,0,7,3,65,62,1
1763,1998,10379,10799,0,-5,1,69,68,1
1764,1999,8589,193,0,13,12,69,57,1
1765,1999,6678,302,0,-9,1,61,60,1
1766,1999,3934,424,0,-1,10,82,72,1
1767,1999,8039,424,0,-9,-14,80,94,0
1768,1999,9779,458,0,13,22,80,58,1
1769,1999,6643,527,0,-3,8,72,64,1
1770,1999,6712,527,0,-8,-7,74,81,0
1771,1999,10644,527,0,-15,-39,41,80,0
1772,1999,6678,1360,0,-8,13,85,72,1
1773,1999,7303,1360,0,-7,-11,70,81,0
1774,1999,3112,1462,0,-11,-24,48,72,0
1775,1999,8760,1462,0,-3,10,64,54,1
1776,1999,9181,1623,0,-1,9,62,53,1
1777,1999,2354,1793,0,0,-3,74,77,0
1778,1999,3282,1793,0,-9,-5,62,67,0
1779,1999,3934,1793,0,-4,-10,68,78,0
1780,1999,6094,1793,0,-8,-22,56,78,0
1781,1999,6643,1793,0,-3,-6,58,64,0
1782,1999,9745,1793,0,-15,-25,66,91,0
1783,1999,4610,1894,0,3,-4,58,62,0
1784,1999,4955,1894,0,8,12,75,63,1
1785,1999,8794,2130,0,9,10,62,52,1
1786,1999,6643,2252,0,8,31,75,44,1
1787,1999,9416,2252,0,7,-3,53,56,0
1788,1999,1793,2354,0,0,3,77,74,1
1789,1999,2827,2354,0,-15,-41,58,99,0
1790,1999,5260,2354,0,0,-6,62,68,0
1791,1999,5459,2354,0,-11,-17,61,78,0
1792,1999,8760,2354,0,-5,-21,64,85,0
1793,1999,9181,2354,0,-8,-41,56,97,0
1794,1999,4163,2655,0,5,21,95,74,1
1795,1999,3282,2793,0,-4,1,73,72,1
1796,1999,6912,2793,0,-5,-14,61,75,0
1797,1999,10448,2793,0,-8,-8,74,82,0
1798,1999,2354,2827,0,15,41,99,58,1
1799,1999,3832,3028,0,5,20,108,88,1
1800,1999,1462,3112,0,11,24,72,48,1
1801,1999,1793,3282,0,9,5,67,62,1
1802,1999,2793,3282,0,4,-1,72,73,0
1803,1999,5294,3282,0,3,-12,63,75,0
1804,1999,8589,3282,0,8,-8,74,82,0
1805,1999,3028,3832,0,-5,-20,88,108,0
1806,1999,8419,3832,0,3,25,86,61,1
1807,1999,424,3934,0,1,-10,72,82,0
1808,1999,1793,3934,0,4,10,78,68,1
1809,1999,9283,3934,0,-7,-13,64,77,0
1810,1999,2655,4163,0,-5,-21,74,95,0
1811,1999,4278,4163,0,3,4,92,88,1
1812,1999,8760,4244,0,5,7,61,54,1
1813,1999,4163,4278,0,-3,-4,88,92,0
1814,1999,5192,4278,0,-7,-15,43,58,0
1815,1999,5260,4278,0,2,7,73,66,1
1816,1999,6128,4278,0,-11,-22,60,82,0
1817,1999,5158,4346,0,13,21,75,54,1
1818,1999,1894,4610,0,-3,4,62,58,1
1819,1999,1894,4955,0,-8,-12,63,75,0
1820,1999,8419,4955,0,-1,14,76,62,1
1821,1999,9932,4955,0,-13,-22,60,82,0
1822,1999,4346,5158,0,-13,-21,54,75,0
1823,1999,7215,5158,0,-8,10,73,63,1
1824,1999,4278,5192,0,7,15,58,43,1
1825,1999,9779,5192,0,8,-8,58,66,0
1826,1999,10380,5192,0,3,-1,58,59,0
1827,1999,2354,5260,0,0,6,68,62,1
1828,1999,4278,5260,0,-2,-7,66,73,0
1829,1999,5328,5260,0,-8,-8,66,74,0
1830,1999,5695,5260,0,-15,-23,53,76,0
1831,1999,6678,5260,0,-12,-8,46,54,0
1832,1999,3282,5294,0,-3,12,75,63,1
1833,1999,5260,5328,0,8,8,74,66,1
1834,1999,10034,5328,0,1,-2,70,72,0
1835,1999,6094,5396,0,-1,2,61,59,1
1836,1999,2354,5459,0,11,17,78,61,1
1837,1999,8794,5459,0,8,-30,51,81,0
1838,1999,10678,5459,0,7,-11,32,43,0
1839,1999,5260,5695,0,15,23,76,53,1
1840,1999,6643,5763,0,9,14,72,58,1
1841,1999,1793,6094,0,8,22,78,56,1
1842,1999,5396,6094,0,1,-2,59,61,0
1843,1999,4278,6128,0,11,22,82,60,1
1844,1999,10448,6295,0,-11,2,76,74,1
1845,1999,527,6643,0,3,-8,64,72,0
1846,1999,1793,6643,0,3,6,64,58,1
1847,1999,2252,6643,0,-8,-31,44,75,0
1848,1999,5763,6643,0,-9,-14,58,72,0
1849,1999,8419,6643,0,1,-3,74,77,0
1850,1999,302,6678,0,9,-1,60,61,0
1851,1999,1360,6678,0,8,-13,72,85,0
1852,1999,5260,6678,0,12,8,54,46,1
1853,1999,527,6712,0,8,7,81,74,1
1854,1999,8676,6712,0,1,-8,61,69,0
1855,1999,2793,6912,0,5,14,75,61,1
1856,1999,5158,7215,0,8,-10,63,73,0
1857,1999,8760,7215,0,4,22,77,55,1
1858,1999,8896,7215,0,3,-4,54,58,0
1859,1999,1360,7303,0,7,11,81,70,1
1860,1999,8419,7639,0,11,26,69,43,1
1861,1999,424,8039,0,9,14,94,80,1
1862,1999,3832,8419,0,-3,-25,61,86,0
1863,1999,4955,8419,0,1,-14,62,76,0
1864,1999,6643,8419,0,-1,3,77,74,1
1865,1999,7639,8419,0,-11,-26,43,69,0
1866,1999,193,8589,0,-13,-12,57,69,0
1867,1999,3282,8589,0,-8,8,82,74,1
1868,1999,6712,8676,0,-1,8,69,61,1
1869,1999,1462,8760,0,3,-10,54,64,0
1870,1999,2354,8760,0,5,21,85,64,1
1871,1999,4244,8760,0,-5,-7,54,61,0
1872,1999,7215,8760,0,-4,-22,55,77,0
1873,1999,2130,8794,0,-9,-10,52,62,0
1874,1999,5459,8794,0,-8,30,81,51,1
1875,1999,7215,8896,0,-3,4,58,54,1
1876,1999,1623,9181,0,1,-9,53,62,0
1877,1999,2354,9181,0,8,41,97,56,1
1878,1999,3934,9283,0,7,13,77,64,1
1879,1999,2252,9416,0,-7,3,56,53,1
1880,1999,1793,9745,0,15,25,91,66,1
1881,1999,458,9779,0,-13,-22,58,80,0
1882,1999,5192,9779,0,-8,8,66,58,1
1883,1999,4955,9932,0,13,22,82,60,1
1884,1999,5328,10034,0,-1,2,72,70,1
1885,1999,5192,10380,0,-3,1,59,58,1
1886,1999,2793,10448,0,8,8,82,74,1
1887,1999,6295,10448,0,11,-2,74,76,0
1888,1999,527,10644,0,15,39,80,41,1
1889,1999,5459,10678,0,-7,11,43,32,1
1890,2000,6644,269,0,11,26,87,61,1
1891,2000,4039,303,0,-15,-24,47,71,0
1892,2000,10679,303,0,-7,7,66,59,1
1893,2000,5159,425,0,5,4,75,71,1
1894,2000,1895,528,0,-3,-3,69,72,0
1895,2000,3969,528,0,5,19,79,60,1
1896,2000,9417,603,0,5,8,65,57,1
1897,2000,2794,1028,0,7,1,69,68,1
1898,2000,3969,1293,0,13,10,88,78,1
1899,2000,9182,1463,0,-5,8,69,61,1
1900,2000,9610,1463,0,-13,-17,47,64,0
1901,2000,8795,1794,0,1,14,65,51,1
1902,2000,9814,1794,0,-7,-8,67,75,0
1903,2000,528,1895,0,3,3,72,69,1
1904,2000,7216,2097,0,5,1,62,61,1
1905,2000,4164,2219,0,1,4,81,77,1
1906,2000,2794,2355,0,-4,9,87,78,1
1907,2000,4164,2355,0,-7,-5,64,69,0
1908,2000,4381,2355,0,-15,-27,55,82,0
1909,2000,1028,2794,0,-7,-1,68,69,0
1910,2000,2355,2794,0,4,-9,78,87,0
1911,2000,3760,2794,0,1,-17,76,93,0
1912,2000,5261,2794,0,4,13,89,76,1
1913,2000,6296,2794,0,-3,-12,59,71,0
1914,2000,6713,2794,0,2,-12,65,77,0
1915,2000,10679,2961,0,1,10,66,56,1
1916,2000,4611,3283,0,3,-11,66,77,0
1917,2000,7216,3283,0,4,9,75,66,1
1918,2000,8420,3283,0,8,-6,76,82,0
1919,2000,6713,3506,0,11,20,86,66,1
1920,2000,2794,3760,0,-1,17,93,76,1
1921,2000,6913,3760,0,-9,-10,58,68,0
1922,2000,6981,3833,0,-5,20,77,57,1
1923,2000,8897,3867,0,7,16,77,61,1
1924,2000,4956,3901,0,11,15,74,59,1
1925,2000,528,3969,0,-5,-19,60,79,0
1926,2000,1293,3969,0,-13,-10,78,88,0
1927,2000,5261,3969,0,1,11,75,64,1
1928,2000,9417,3969,0,-4,-24,56,80,0
1929,2000,303,4039,0,15,24,71,47,1
1930,2000,2219,4164,0,-1,-4,77,81,0
1931,2000,2355,4164,0,7,5,69,64,1
1932,2000,8318,4279,0,-7,-5,80,85,0
1933,2000,8677,4279,0,1,2,52,50,1
1934,2000,8761,4347,0,13,26,73,47,1
1935,2000,2355,4381,0,15,27,82,55,1
1936,2000,3283,4611,0,-3,11,77,66,1
1937,2000,7930,4747,0,-9,-3,61,64,0
1938,2000,8897,4747,0,-1,-5,67,72,0
1939,2000,10679,4747,0,-4,13,61,48,1
1940,2000,3901,4956,0,-11,-15,59,74,0
1941,2000,9417,4956,0,-3,35,105,70,1
1942,2000,425,5159,0,-5,-4,71,75,0
1943,2000,6644,5159,0,3,-13,62,75,0
1944,2000,9182,5159,0,-1,9,80,71,1
1945,2000,2794,5261,0,-4,-13,76,89,0
1946,2000,3969,5261,0,-1,-11,64,75,0
1947,2000,8677,5261,0,-3,-17,58,75,0
1948,2000,9780,5261,0,-7,-12,61,73,0
1949,2000,9933,5261,0,-15,-27,38,65,0
1950,2000,10679,5261,0,-7,-12,41,53,0
1951,2000,6296,5397,0,1,14,84,70,1
1952,2000,2794,6296,0,3,12,71,59,1
1953,2000,5397,6296,0,-1,-14,70,84,0
1954,2000,8590,6296,0,7,-7,53,60,0
1955,2000,8795,6296,0,4,-5,69,74,0
1956,2000,9182,6296,0,1,-4,55,59,0
1957,2000,8420,6421,0,13,5,61,56,1
1958,2000,269,6644,0,-11,-26,61,87,0
1959,2000,5159,6644,0,-3,13,75,62,1
1960,2000,7216,6679,0,-3,4,66,62,1
1961,2000,10645,6679,0,-11,-24,50,74,0
1962,2000,2794,6713,0,-2,12,77,65,1
1963,2000,3506,6713,0,-11,-20,66,86,0
1964,2000,6981,6713,0,-8,-8,67,75,0
1965,2000,7974,6713,0,-7,-2,66,68,0
1966,2000,7974,6811,0,-3,1,72,71,1
1967,2000,3760,6913,0,9,10,68,58,1
1968,2000,3833,6981,0,5,-20,57,77,0
1969,2000,6713,6981,0,8,8,75,67,1
1970,2000,2097,7216,0,-5,-1,61,62,0
1971,2000,3283,7216,0,-4,-9,66,75,0
1972,2000,6679,7216,0,3,-4,62,66,0
1973,2000,10679,7216,0,-2,4,64,60,1
1974,2000,8590,7508,0,15,19,84,65,1
1975,2000,8677,7640,0,9,14,79,65,1
1976,2000,4747,7930,0,9,3,64,61,1
1977,2000,6713,7974,0,7,2,68,66,1
1978,2000,6811,7974,0,3,-1,71,72,0
1979,2000,8761,7974,0,8,-2,65,67,0
1980,2000,4279,8318,0,7,5,85,80,1
1981,2000,3283,8420,0,-8,6,82,76,1
1982,2000,6421,8420,0,-13,-5,56,61,0
1983,2000,9780,8488,0,1,3,48,45,1
1984,2000,6296,8590,0,-7,7,60,53,1
1985,2000,7508,8590,0,-15,-19,65,84,0
1986,2000,4279,8677,0,-1,-2,50,52,0
1987,2000,5261,8677,0,3,17,75,58,1
1988,2000,7640,8677,0,-9,-14,65,79,0
1989,2000,4347,8761,0,-13,-26,47,73,0
1990,2000,7974,8761,0,-8,2,67,65,1
1991,2000,1794,8795,0,-1,-14,51,65,0
1992,2000,6296,8795,0,-4,5,74,69,1
1993,2000,9451,8795,0,-9,-5,58,63,0
1994,2000,3867,8897,0,-7,-16,61,77,0
1995,2000,4747,8897,0,1,5,72,67,1
1996,2000,1463,9182,0,5,-8,61,69,0
1997,2000,5159,9182,0,1,-9,71,80,0
1998,2000,6296,9182,0,-1,4,59,55,1
1999,2000,9644,9182,0,-3,-27,62,89,0
2000,2000,603,9417,0,-5,-8,57,65,0
2001,2000,3969,9417,0,4,24,80,56,1
2002,2000,4956,9417,0,3,-35,70,105,0
2003,2000,8795,9451,0,9,5,63,58,1
2004,2000,1463,9610,0,13,17,64,47,1
2005,2000,9182,9644,0,3,27,89,62,1
2006,2000,5261,9780,0,7,12,73,61,1
2007,2000,8488,9780,0,-1,-3,45,48,0
2008,2000,1794,9814,0,7,8,75,67,1
2009,2000,5261,9933,0,15,27,65,38,1
2010,2000,6679,10645,0,11,24,74,50,1
2011,2000,303,10679,0,7,-7,59,66,0
2012,2000,2961,10679,0,-1,-10,56,66,0
2013,2000,4747,10679,0,4,-13,48,61,0
2014,2000,5261,10679,0,7,12,53,41,1
2015,2000,7216,10679,0,2,-4,60,64,0
2016,2001,5262,142,0,15,34,69,35,1
2017,2001,1029,304,0,-8,-21,52,73,0
2018,2001,2356,304,0,1,10,82,72,1
2019,2001,2424,304,0,-13,-25,76,101,0
2020,2001,3761,304,0,1,-6,81,87,0
2021,2001,5262,304,0,1,-19,61,80,0
2022,2001,5330,304,0,-1,-10,56,66,0
2023,2001,3148,426,0,-3,2,63,61,1
2024,2001,8285,780,0,-11,-3,65,68,0
2025,2001,9679,780,0,-3,3,74,71,1
2026,2001,304,1029,0,8,21,73,52,1
2027,2001,10348,1029,0,3,-16,63,79,0
2028,2001,1464,1063,0,7,25,84,59,1
2029,2001,2962,1155,0,-1,12,82,70,1
2030,2001,3761,1362,0,8,18,79,61,1
2031,2001,8796,1362,0,1,-7,63,70,0
2032,2001,1063,1464,0,-7,-25,59,84,0
2033,2001,4246,1464,0,-8,-23,43,66,0
2034,2001,8591,1464,0,4,13,78,65,1
2035,2001,3936,1896,0,3,13,69,56,1
2036,2001,4165,1969,0,9,24,99,75,1
2037,2001,304,2356,0,-1,-10,72,82,0
2038,2001,4957,2356,0,-2,-11,84,95,0
2039,2001,5398,2356,0,-8,-13,81,94,0
2040,2001,5495,2356,0,-15,-43,52,95,0
2041,2001,9418,2356,0,-3,-13,63,76,0
2042,2001,9679,2356,0,-5,-10,69,79,0
2043,2001,304,2424,0,13,25,101,76,1
2044,2001,8762,2795,0,-8,21,75,54,1
2045,2001,10240,2795,0,-11,-13,56,69,0
2046,2001,1155,2962,0,1,-12,70,82,0
2047,2001,5262,2962,0,8,16,81,65,1
2048,2001,4957,3114,0,11,3,83,80,1
2049,2001,426,3148,0,3,-2,61,63,0
2050,2001,3346,3148,0,-5,-19,57,76,0
2051,2001,4957,3148,0,7,10,76,66,1
2052,2001,5398,3182,0,-1,2,70,68,1
2053,2001,4957,3216,0,8,19,79,60,1
2054,2001,10680,3216,0,5,-1,49,50,0
2055,2001,8455,3250,0,-1,4,66,62,1
2056,2001,3868,3284,0,-1,-17,68,85,0
2057,2001,5262,3284,0,11,15,77,62,1
2058,2001,10070,3284,0,7,-1,85,86,0
2059,2001,3148,3346,0,5,19,76,57,1
2060,2001,3970,3346,0,13,-1,57,58,0
2061,2001,8678,3454,0,7,10,79,69,1
2062,2001,9418,3507,0,9,13,61,48,1
2063,2001,4280,3541,0,13,4,72,68,1
2064,2001,304,3761,0,-1,6,87,81,1
2065,2001,1362,3761,0,-8,-18,61,79,0
2066,2001,4165,3761,0,-3,-16,64,80,0
2067,2001,6524,3761,0,-15,-42,54,96,0
2068,2001,4246,3834,0,-9,4,77,73,1
2069,2001,3284,3868,0,1,17,85,68,1
2070,2001,6680,3868,0,9,-2,68,70,0
2071,2001,5330,3902,0,11,2,72,70,1
2072,2001,1896,3936,0,-3,-13,56,69,0
2073,2001,4280,3936,0,5,13,92,79,1
2074,2001,3346,3970,0,-13,1,58,57,1
2075,2001,1969,4165,0,-9,-24,75,99,0
2076,2001,3761,4165,0,3,16,80,64,1
2077,2001,8678,4165,0,-1,-29,58,87,0
2078,2001,1464,4246,0,8,23,66,43,1
2079,2001,3834,4246,0,9,-4,73,77,0
2080,2001,3541,4280,0,-13,-4,68,72,0
2081,2001,3936,4280,0,-5,-13,79,92,0
2082,2001,9679,4280,0,-4,4,80,76,1
2083,2001,2356,4957,0,2,11,95,84,1
2084,2001,3114,4957,0,-11,-3,80,83,0
2085,2001,3148,4957,0,-7,-10,66,76,0
2086,2001,3216,4957,0,-8,-19,60,79,0
2087,2001,8591,4957,0,2,-14,73,87,0
2088,2001,142,5262,0,-15,-34,35,69,0
2089,2001,304,5262,0,-1,19,80,61,1
2090,2001,2962,5262,0,-8,-16,65,81,0
2091,2001,3284,5262,0,-11,-15,62,77,0
2092,2001,8762,5262,0,-10,-7,62,69,0
2093,2001,304,5330,0,1,10,66,56,1
2094,2001,3902,5330,0,-11,-2,70,72,0
2095,2001,6558,5330,0,-3,-3,56,59,0
2096,2001,2356,5398,0,8,13,94,81,1
2097,2001,3182,5398,0,1,-2,68,70,0
2098,2001,2356,5495,0,15,43,95,52,1
2099,2001,6948,6297,0,-5,8,82,74,1
2100,2001,7149,6297,0,-13,-22,48,70,0
2101,2001,3761,6524,0,15,42,96,54,1
2102,2001,10646,6524,0,0,-4,67,71,0
2103,2001,5330,6558,0,3,3,59,56,1
2104,2001,10802,6558,0,-5,-12,71,83,0
2105,2001,9815,6645,0,-7,9,77,68,1
2106,2001,3868,6680,0,-9,2,70,68,1
2107,2001,9679,6714,0,5,15,69,54,1
2108,2001,6297,6948,0,5,-8,74,82,0
2109,2001,7183,6948,0,-3,-10,59,69,0
2110,2001,8762,6948,0,-4,12,84,72,1
2111,2001,6297,7149,0,13,22,70,48,1
2112,2001,6948,7183,0,3,10,69,59,1
2113,2001,780,8285,0,11,3,68,65,1
2114,2001,3250,8455,0,1,-4,62,66,0
2115,2001,8591,8455,0,8,7,90,83,1
2116,2001,1464,8591,0,-4,-13,65,78,0
2117,2001,4957,8591,0,-2,14,87,73,1
2118,2001,8455,8591,0,-8,-7,83,90,0
2119,2001,9577,8591,0,-15,-29,60,89,0
2120,2001,3454,8678,0,-7,-10,69,79,0
2121,2001,4165,8678,0,1,29,87,58,1
2122,2001,2795,8762,0,8,-21,54,75,0
2123,2001,5262,8762,0,10,7,69,62,1
2124,2001,6948,8762,0,4,-12,72,84,0
2125,2001,8898,8762,0,5,-14,65,79,0
2126,2001,1362,8796,0,-1,7,70,63,1
2127,2001,8762,8898,0,-5,14,79,65,1
2128,2001,2356,9418,0,3,13,76,63,1
2129,2001,3507,9418,0,-9,-13,48,61,0
2130,2001,9815,9418,0,-8,-25,50,75,0
2131,2001,8591,9577,0,15,29,89,60,1
2132,2001,780,9679,0,3,-3,71,74,0
2133,2001,2356,9679,0,5,10,79,69,1
2134,2001,4280,9679,0,4,-4,76,80,0
2135,2001,6714,9679,0,-5,-15,54,69,0
2136,2001,6645,9815,0,7,-9,68,77,0
2137,2001,9418,9815,0,8,25,75,50,1
2138,2001,3284,10070,0,-7,1,86,85,1
2139,2001,2795,10240,0,11,13,69,56,1
2140,2001,1029,10348,0,-3,16,79,63,1
2141,2001,6524,10646,0,0,4,71,67,1
2142,2001,3216,10680,0,-5,1,50,49,1
2143,2001,6558,10802,0,5,12,83,71,1
2144,2002,2751,90,0,-13,-8,78,86,0
2145,2002,4247,90,0,-8,13,71,58,1
2146,2002,8042,196,0,0,4,81,77,1
2147,2002,6681,305,0,1,21,88,67,1
2148,2002,7811,305,0,-11,-5,81,86,0
2149,2002,10769,305,0,-8,-8,60,68,0
2150,2002,8899,781,0,5,13,70,57,1
2151,2002,1465,815,0,15,38,90,52,1
2152,2002,6915,1156,0,-5,-7,75,82,0
2153,2002,7017,1156,0,3,13,63,50,1
2154,2002,7017,1295,0,11,17,71,54,1
2155,2002,6559,1363,0,1,19,82,63,1
2156,2002,815,1465,0,-15,-38,52,90,0
2157,2002,9419,1465,0,-7,4,105,101,1
2158,2002,3347,1796,0,-13,-11,67,78,0
2159,2002,4958,1796,0,1,8,90,82,1
2160,2002,5946,1796,0,-5,-3,74,77,0
2161,2002,7557,1796,0,-9,-12,59,71,0
2162,2002,2796,1897,0,7,-1,82,83,0
2163,2002,3762,1897,0,8,12,72,60,1
2164,2002,6646,2065,0,9,5,69,64,1
2165,2002,3835,2357,0,-4,1,74,73,1
2166,2002,6559,2357,0,-7,-7,77,84,0
2167,2002,10647,2357,0,-15,-47,37,84,0
2168,2002,90,2751,0,13,8,86,78,1
2169,2002,1897,2796,0,-7,1,83,82,1
2170,2002,5766,3183,0,-11,-17,68,85,0
2171,2002,7557,3183,0,-8,2,77,75,1
2172,2002,10769,3285,0,-5,7,73,66,1
2173,2002,1796,3347,0,13,11,78,67,1
2174,2002,10803,3455,0,3,12,70,58,1
2175,2002,4166,3542,0,15,11,70,59,1
2176,2002,6681,3728,0,13,8,71,63,1
2177,2002,1897,3762,0,-8,-12,60,72,0
2178,2002,4166,3762,0,3,4,73,69,1
2179,2002,7710,3762,0,-9,-29,64,93,0
2180,2002,2357,3835,0,4,-1,73,74,0
2181,2002,4247,3835,0,-5,-12,69,81,0
2182,2002,4958,3835,0,4,12,64,52,1
2183,2002,6681,3835,0,3,-9,64,73,0
2184,2002,9612,3835,0,-8,-9,67,76,0
2185,2002,9782,3835,0,-7,-19,56,75,0
2186,2002,3542,4166,0,-15,-11,59,70,0
2187,2002,3762,4166,0,-3,-4,69,73,0
2188,2002,4958,4166,0,0,9,97,88,1
2189,2002,6813,4166,0,-1,-18,86,104,0
2190,2002,8592,4166,0,-7,-23,63,86,0
2191,2002,90,4247,0,8,-13,58,71,0
2192,2002,3835,4247,0,5,12,81,69,1
2193,2002,6715,4247,0,3,-8,61,69,0
2194,2002,7017,4247,0,7,-5,73,78,0
2195,2002,4958,4281,0,3,10,78,68,1
2196,2002,9184,4281,0,-8,-5,82,87,0
2197,2002,9935,4281,0,-9,-15,68,83,0
2198,2002,9184,4890,0,-7,2,71,69,1
2199,2002,1796,4958,0,-1,-8,82,90,0
2200,2002,3835,4958,0,-4,-12,52,64,0
2201,2002,4166,4958,0,0,-9,88,97,0
2202,2002,4281,4958,0,-3,-10,68,78,0
2203,2002,8042,4958,0,-15,-15,70,85,0
2204,2002,10681,4958,0,-7,-30,57,87,0
2205,2002,5365,5026,0,11,12,70,58,1
2206,2002,5399,5161,0,-7,13,93,80,1
2207,2002,5946,5263,0,3,11,69,58,1
2208,2002,9419,5331,0,1,22,80,58,1
2209,2002,5026,5365,0,-11,-12,58,70,0
2210,2002,8899,5365,0,-3,4,68,64,1
2211,2002,5161,5399,0,7,-13,80,93,0
2212,2002,6646,5399,0,8,-16,67,83,0
2213,2002,6681,5399,0,10,6,81,75,1
2214,2002,9419,5399,0,4,-9,73,82,0
2215,2002,6813,5530,0,13,19,81,62,1
2216,2002,3183,5766,0,11,17,85,68,1
2217,2002,1796,5946,0,5,3,77,74,1
2218,2002,5263,5946,0,-3,-11,58,69,0
2219,2002,1363,6559,0,-1,-19,63,82,0
2220,2002,2357,6559,0,7,7,84,77,1
2221,2002,2065,6646,0,-9,-5,64,69,0
2222,2002,5399,6646,0,-8,16,83,67,1
2223,2002,305,6681,0,-1,-21,67,88,0
2224,2002,3728,6681,0,-13,-8,63,71,0
2225,2002,3835,6681,0,-3,9,73,64,1
2226,2002,5399,6681,0,-10,-6,75,81,0
2227,2002,10803,6681,0,-5,-13,65,78,0
2228,2002,4247,6715,0,-3,8,69,61,1
2229,2002,4166,6813,0,1,18,104,86,1
2230,2002,5530,6813,0,-13,-19,62,81,0
2231,2002,8899,6813,0,-4,-2,70,72,0
2232,2002,10349,6813,0,-5,-5,87,92,0
2233,2002,1156,6915,0,5,7,82,75,1
2234,2002,10349,6983,0,3,9,83,74,1
2235,2002,1156,7017,0,-3,-13,50,63,0
2236,2002,1295,7017,0,-11,-17,54,71,0
2237,2002,4247,7017,0,-7,5,78,73,1
2238,2002,1796,7557,0,9,12,71,59,1
2239,2002,3183,7557,0,8,-2,75,77,0
2240,2002,9001,7557,0,5,-8,68,76,0
2241,2002,3762,7710,0,9,29,93,64,1
2242,2002,305,7811,0,11,5,86,81,1
2243,2002,196,8042,0,0,-4,77,81,0
2244,2002,4958,8042,0,15,15,85,70,1
2245,2002,10681,8422,0,1,10,80,70,1
2246,2002,4166,8592,0,7,23,86,63,1
2247,2002,10241,8592,0,-1,-16,68,84,0
2248,2002,781,8899,0,-5,-13,57,70,0
2249,2002,5365,8899,0,3,-4,64,68,0
2250,2002,6813,8899,0,4,2,72,70,1
2251,2002,7557,9001,0,-5,8,76,68,1
2252,2002,4281,9184,0,8,5,87,82,1
2253,2002,4890,9184,0,7,-2,69,71,0
2254,2002,1465,9419,0,7,-4,101,105,0
2255,2002,5331,9419,0,-1,-22,58,80,0
2256,2002,5399,9419,0,-4,9,82,73,1
2257,2002,3835,9612,0,8,9,76,67,1
2258,2002,9680,9612,0,9,-4,89,93,0
2259,2002,9612,9680,0,-9,4,93,89,1
2260,2002,3835,9782,0,7,19,75,56,1
2261,2002,4281,9935,0,9,15,83,68,1
2262,2002,8592,10241,0,1,16,84,68,1
2263,2002,6813,10349,0,5,5,92,87,1
2264,2002,6983,10349,0,-3,-9,74,83,0
2265,2002,2357,10647,0,15,47,84,37,1
2266,2002,4958,10681,0,7,30,87,57,1
2267,2002,8422,10681,0,-1,-10,70,80,0
2268,2002,305,10769,0,8,8,68,60,1
2269,2002,3285,10769,0,5,-7,66,73,0
2270,2002,3455,10803,0,-3,-12,58,70,0
2271,2002,6681,10803,0,5,13,78,65,1
2272,2003,3836,91,0,3,5,67,62,1
2273,2003,3286,306,0,-8,-1,95,96,0
2274,2003,4167,306,0,-1,3,78,75,1
2275,2003,6560,306,0,-4,-17,71,88,0
2276,2003,10004,306,0,-15,-29,51,80,0
2277,2003,4167,340,0,8,32,108,76,1
2278,2003,5095,340,0,3,-13,71,84,0
2279,2003,8457,531,0,3,-2,63,65,0
2280,2003,8680,531,0,7,1,79,78,1
2281,2003,10350,531,0,8,-6,62,68,0
2282,2003,4614,572,0,9,22,86,64,1
2283,2003,4614,1031,0,8,-8,71,79,0
2284,2003,5366,1031,0,7,-1,46,47,0
2285,2003,6682,1031,0,11,11,65,54,1
2286,2003,1797,1065,0,7,5,58,53,1
2287,2003,1898,1099,0,5,-6,73,79,0
