,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
1392,1996,3245,565,0,11,11,90,79,1,18.64959
1393,1996,3245,775,0,8,14,103,89,1,2.4245813
1394,1996,3829,775,0,5,-13,51,64,0,1.6580865
1395,1996,8586,877,0,-1,8,66,58,1,-1.11607
1396,1996,3965,1150,0,7,10,74,64,1,-2.5815375
1397,1996,9776,1218,0,9,29,72,43,1,11.664199
1398,1996,3245,1459,0,-1,-17,70,87,0,-2.344393
1399,1996,5359,1459,0,-3,10,73,63,1,-11.784957
1400,1996,8757,1459,0,-5,-13,65,78,0,-14.953871
1401,1996,9572,1459,0,-13,-5,61,66,0,-21.234095
1402,1996,3177,1527,0,1,7,81,74,1,2.1281736
1403,1996,1790,1654,0,15,9,68,59,1,28.48528
1404,1996,1654,1790,0,-15,-9,59,68,0,-32.029316
1405,1996,2487,1790,0,-8,-14,81,95,0,-15.599107
1406,1996,5359,1790,0,-4,5,60,55,1,-16.75148
1407,1996,5088,2317,0,7,-12,63,75,0,0.6154898
1408,1996,8673,2317,0,8,11,69,58,1,3.6730678
1409,1996,2487,2351,0,-1,15,75,60,1,-5.7567263
1410,1996,1790,2487,0,8,14,95,81,1,11.8956995
1411,1996,2351,2487,0,1,-15,60,75,0,2.1478708
1412,1996,3931,3025,0,5,2,81,79,1,9.93059
1413,1996,4986,3143,0,1,24,86,62,1,-5.4430103
1414,1996,5662,3143,0,-13,-37,56,93,0,-29.31717
1415,1996,6091,3143,0,-5,-11,62,73,0,-15.154252
1416,1996,8995,3143,0,-1,-8,90,98,0,-9.365113
1417,1996,1527,3177,0,-1,-7,74,81,0,-5.809231
1418,1996,7212,3177,0,7,-7,69,76,0,-4.7933416
1419,1996,8673,3177,0,4,2,83,81,1,-4.301857
1420,1996,565,3245,0,-11,-11,79,90,0,-22.183996
1421,1996,775,3245,0,-8,-14,89,103,0,-6.1148596
1422,1996,1459,3245,0,1,17,87,70,1,-1.3916991
1423,1996,775,3829,0,-5,13,64,51,1,-5.34093
1424,1996,299,3931,0,3,14,87,73,1,-5.566231
1425,1996,3025,3931,0,-5,-2,79,81,0,-13.52461
1426,1996,1150,3965,0,-7,-10,64,74,0,-0.9702465
1427,1996,9776,3965,0,1,6,73,67,1,4.8997126
1428,1996,299,4160,0,-1,-3,80,83,0,-8.065111
1429,1996,7504,4160,0,-13,-38,54,92,0,-25.28772
1430,1996,7839,4160,0,-8,-25,51,76,0,-11.754673
1431,1996,8673,4160,0,-2,3,60,57,1,-6.1688995
1432,1996,6091,4194,0,3,21,69,48,1,-0.19833204
1433,1996,4986,4275,0,0,-7,74,81,0,-13.155474
1434,1996,7771,4275,0,-15,-38,72,110,0,-36.01132
1435,1996,8673,4275,0,-3,-9,67,76,0,-15.236921
1436,1996,9776,4275,0,-3,-31,70,101,0,-15.162197
1437,1996,10099,4275,0,-8,-24,60,84,0,-21.57369
1438,1996,10343,4275,0,-1,-20,63,83,0,-12.155691
1439,1996,9178,4607,0,-5,-2,80,82,0,-2.4522564
1440,1996,10031,4607,0,3,-4,64,68,0,4.828923
1441,1996,10343,4607,0,4,1,60,59,1,5.873994
1442,1996,421,4884,0,-8,9,65,56,1,-8.373377
1443,1996,5490,4884,0,-9,-24,44,68,0,-17.54275
1444,1996,7839,4952,0,-3,12,91,79,1,-6.5088673
1445,1996,421,4986,0,-11,-16,63,79,0,-12.462723
1446,1996,3143,4986,0,-1,-24,62,86,0,1.696182
1447,1996,4275,4986,0,0,7,81,74,1,9.334551
1448,1996,8586,4986,0,-8,-5,74,79,0,-7.254986
1449,1996,9379,4986,0,-15,-22,70,92,0,-29.191532
1450,1996,2317,5088,0,-7,12,75,63,1,-4.204893
1451,1996,8893,5223,0,-3,4,80,76,1,-2.1157315
1452,1996,1459,5359,0,3,-10,63,73,0,8.14044
1453,1996,1790,5359,0,4,-5,55,60,0,13.059252
1454,1996,7144,5359,0,-8,-22,41,63,0,-8.296573
1455,1996,8673,5359,0,1,8,77,69,1,4.5991306
1456,1996,9895,5359,0,-7,-7,51,58,0,-6.4033923
1457,1996,4884,5490,0,9,24,68,44,1,14.061494
1458,1996,8673,5558,0,9,33,88,55,1,9.67841
1459,1996,3143,5662,0,13,37,93,56,1,25.801924
1460,1996,8995,5821,0,11,1,74,73,1,10.460889
1461,1996,3143,6091,0,5,11,73,62,1,11.501625
1462,1996,4194,6091,0,-3,-21,48,69,0,-3.3106167
1463,1996,6292,6159,0,5,21,83,62,1,11.331173
1464,1996,6159,6292,0,-5,-21,62,83,0,-14.932639
1465,1996,8995,6292,0,3,19,92,73,1,-6.603854
1466,1996,8757,6675,0,3,18,61,43,1,-6.1041784
1467,1996,421,6943,0,-7,6,86,80,1,-10.511574
1468,1996,10031,7045,0,11,34,92,58,1,12.812977
1469,1996,5359,7144,0,8,22,63,41,1,4.811494
1470,1996,9413,7144,0,9,-2,41,43,0,8.281865
1471,1996,3177,7212,0,-7,7,76,69,1,1.102432
1472,1996,10167,7212,0,-15,-2,71,73,0,-21.51463
1473,1996,4160,7504,0,13,38,92,54,1,21.759558
1474,1996,4275,7771,0,15,38,110,72,1,32.412098
1475,1996,4160,7839,0,8,25,76,51,1,8.095241
1476,1996,4952,7839,0,3,-12,79,91,0,2.8998325
1477,1996,877,8586,0,1,-8,58,66,0,-2.484957
1478,1996,4986,8586,0,8,5,79,74,1,3.5949829
1479,1996,2317,8673,0,-8,-11,58,69,0,-7.2921314
1480,1996,3177,8673,0,-4,-2,81,83,0,0.6061781
1481,1996,4160,8673,0,2,-3,57,60,0,2.4552839
1482,1996,4275,8673,0,3,9,76,67,1,11.43619
1483,1996,5359,8673,0,-1,-8,69,77,0,-8.209298
1484,1996,5558,8673,0,-9,-33,55,88,0,-13.239782
1485,1996,1459,8757,0,5,13,78,65,1,11.340092
1486,1996,6675,8757,0,-3,-18,43,61,0,2.5754144
1487,1996,5223,8893,0,3,-4,76,80,0,-1.5026209
1488,1996,10343,8893,0,8,3,65,62,1,4.1909113
1489,1996,3143,8995,0,1,8,98,90,1,5.656332
1490,1996,5821,8995,0,-11,-1,73,74,0,-13.979205
1491,1996,6292,8995,0,-3,-19,73,92,0,2.9215982
1492,1996,4607,9178,0,5,2,82,80,1,-1.124388
1493,1996,4986,9379,0,15,22,92,70,1,25.744316
1494,1996,7144,9413,0,-9,2,43,41,1,-11.800607
1495,1996,10343,9481,0,13,12,62,50,1,19.369923
1496,1996,1459,9572,0,13,5,66,61,1,17.681234
1497,1996,1218,9776,0,-9,-29,43,72,0,-15.207935
1498,1996,3965,9776,0,-1,-6,67,73,0,-8.508434
1499,1996,4275,9776,0,3,31,101,70,1,11.360741
1500,1996,5359,9895,0,7,7,58,51,1,2.8999493
1501,1996,299,9929,0,11,39,90,51,1,15.363631
1502,1996,4607,10031,0,-3,4,68,64,1,-8.476194
1503,1996,7045,10031,0,-11,-34,58,92,0,-16.383547
1504,1996,4275,10099,0,8,24,84,60,1,17.834427
1505,1996,10513,10099,0,1,-13,48,61,0,-3.4155734
1506,1996,7212,10167,0,15,2,73,71,1,18.043108
1507,1996,4275,10343,0,1,20,83,63,1,8.325073
1508,1996,4607,10343,0,-4,-1,59,60,0,-9.531401
1509,1996,8893,10343,0,-8,-3,62,65,0,-7.8644886
1510,1996,9481,10343,0,-13,-12,50,62,0,-22.897676
1511,1996,10099,10513,0,-1,13,61,48,1,-0.11756346
1512,1997,1621,300,0,-8,-4,69,73,0,-14.214497
1513,1997,4161,300,0,3,-3,82,85,0,9.331703
1514,1997,4276,300,0,3,-5,79,84,0,12.276056
1515,1997,6293,300,0,3,-8,58,66,0,6.567999
1516,1997,7179,300,0,-6,-4,92,96,0,-7.188361
1517,1997,8105,300,0,-9,-8,57,65,0,-11.551126
1518,1997,8451,776,0,1,4,81,77,1,0.59853536
1519,1997,9930,776,0,-7,-7,66,73,0,-6.3726163
1520,1997,9179,810,0,7,29,81,52,1,4.212822
1521,1997,1460,1025,0,11,17,86,69,1,12.652752
1522,1997,6293,1151,0,4,6,63,57,1,5.2719955
1523,1997,7145,1151,0,-7,-3,52,55,0,-10.149641
1524,1997,10032,1151,0,1,-7,68,75,0,0.5139902
1525,1997,9414,1324,0,13,34,109,75,1,16.171608
1526,1997,3144,1358,0,-3,-12,67,79,0,1.293616
1527,1997,9777,1358,0,5,19,77,58,1,6.348201
1528,1997,3178,1392,0,11,-3,70,73,0,6.2223644
1529,1997,3757,1392,0,8,-12,63,75,0,12.604759
1530,1997,7179,1392,0,4,6,71,65,1,5.2845545
1531,1997,1025,1460,0,-11,-17,69,86,0,-16.278854
1532,1997,3966,1460,0,-3,1,67,66,1,-12.287144
1533,1997,5190,1528,0,-9,-12,56,68,0,-5.7911425
1534,1997,5292,1528,0,3,6,90,84,1,2.356283
1535,1997,9179,1528,0,-1,-6,59,65,0,-4.180107
1536,1997,300,1621,0,8,4,73,69,1,10.687874
1537,1997,4953,1621,0,7,-9,66,75,0,13.159912
1538,1997,3830,1689,0,1,-18,62,80,0,2.2221448
1539,1997,6293,1689,0,8,17,73,56,1,13.218548
1540,1997,8139,1824,0,13,-13,65,78,0,14.209406
1541,1997,8894,1824,0,5,1,82,81,1,10.475952
1542,1997,5761,2352,0,-13,-3,68,71,0,-28.802124
1543,1997,7179,2352,0,-8,11,98,87,1,-16.73243
1544,1997,6293,2721,0,15,8,82,74,1,28.803078
1545,1997,1358,3144,0,3,12,79,67,1,-4.8522453
1546,1997,1392,3178,0,-11,3,73,70,1,-9.70641
1547,1997,1392,3757,0,-8,12,75,63,1,-16.150715
1548,1997,9675,3757,0,-5,-13,77,90,0,-8.312448
1549,1997,3966,3791,0,5,12,69,57,1,-3.8428252
1550,1997,1689,3830,0,-1,18,80,62,1,-5.7798033
1551,1997,4276,3932,0,7,6,75,69,1,11.128645
1552,1997,10066,3932,0,-1,-13,60,73,0,-7.258381
1553,1997,1460,3966,0,3,-1,66,67,0,8.622322
1554,1997,3791,3966,0,-5,-12,57,69,0,0.25912645
1555,1997,9414,3966,0,4,1,74,73,1,-0.3224289
1556,1997,4161,4036,0,15,14,78,64,1,36.29736
1557,1997,300,4161,0,-3,3,85,82,1,-13.086723
1558,1997,4036,4161,0,-15,-14,64,78,0,-39.793324
1559,1997,7213,4161,0,-7,-14,61,75,0,-15.888475
1560,1997,300,4276,0,-3,5,84,79,1,-16.059637
1561,1997,3932,4276,0,-7,-6,69,75,0,-14.923247
1562,1997,5292,4276,0,0,-9,69,78,0,-12.3319435
1563,1997,5525,4276,0,-15,-38,54,92,0,-30.772
1564,1997,8451,4276,0,-3,-15,68,83,0,-19.169357
1565,1997,9777,4276,0,-1,-13,59,72,0,-14.021734
1566,1997,10032,4526,0,9,10,101,91,1,10.908538
1567,1997,4987,4608,0,-5,-8,57,65,0,-1.2386668
1568,1997,6092,4608,0,3,-1,63,64,0,3.3574207
1569,1997,6293,4608,0,5,23,97,74,1,11.933076
1570,1997,8894,4608,0,-4,-15,63,78,0,-2.4663384
1571,1997,7179,4885,0,-3,22,81,59,1,-6.778571
1572,1997,1621,4953,0,-7,9,75,66,1,-16.710512
1573,1997,4608,4987,0,5,8,65,57,1,-2.310239
1574,1997,1528,5190,0,9,12,68,56,1,2.1915405
1575,1997,1528,5292,0,-3,-6,84,90,0,-6.034914
1576,1997,4276,5292,0,0,9,78,69,1,8.512205
1577,1997,8758,5292,0,-8,-19,57,76,0,-7.9450054
1578,1997,8962,5292,0,-15,-32,46,78,0,-25.940434
1579,1997,9414,5292,0,-1,-8,72,80,0,-8.40175
1580,1997,8758,5326,0,-1,22,62,40,1,1.2851942
1581,1997,4276,5525,0,15,38,92,54,1,27.13113
1582,1997,2352,5761,0,13,3,71,68,1,25.232738
1583,1997,9777,5862,0,13,14,75,61,1,21.322487
1584,1997,4608,6092,0,-3,1,64,63,1,-6.9509087
1585,1997,6744,6092,0,-11,-4,55,59,0,-12.1173725
1586,1997,300,6293,0,-3,8,66,58,1,-10.296211
1587,1997,1151,6293,0,-4,-6,57,63,0,-9.012657
1588,1997,1689,6293,0,-8,-17,56,73,0,-16.88287
1589,1997,2721,6293,0,-15,-8,74,82,0,-32.31768
1590,1997,4608,6293,0,-5,-23,74,97,0,-15.609747
1591,1997,8587,6676,0,5,13,80,67,1,1.0072324
1592,1997,6092,6744,0,11,4,59,55,1,8.573999
1593,1997,8451,6876,0,9,10,75,65,1,2.0669248
1594,1997,1151,7145,0,7,3,55,52,1,6.558569
1595,1997,300,7179,0,6,4,96,92,1,3.5935848
1596,1997,1392,7179,0,-4,-6,65,71,0,-8.759504
1597,1997,2352,7179,0,8,-11,87,98,0,13.045966
1598,1997,4885,7179,0,3,-22,59,81,0,3.1877315
1599,1997,4161,7213,0,7,14,75,61,1,12.160632
1600,1997,7301,7213,0,-1,-7,76,83,0,0.008661065
1601,1997,7213,7301,0,1,7,83,76,1,-3.6186306
1602,1997,300,8105,0,9,8,65,57,1,7.9986687
1603,1997,1824,8139,0,-13,13,78,65,1,-17.658281
1604,1997,776,8451,0,-1,-4,77,81,0,-4.1620455
1605,1997,4276,8451,0,3,15,83,68,1,15.415942
1606,1997,6876,8451,0,-9,-10,65,75,0,-5.616328
1607,1997,10344,8519,0,11,22,68,46,1,15.60534
1608,1997,6676,8587,0,-5,-13,67,80,0,-4.677389
1609,1997,9777,8587,0,4,5,82,77,1,-2.428282
1610,1997,10344,8587,0,3,-6,66,72,0,-0.67061824
1611,1997,5292,8758,0,8,19,76,57,1,4.2849016
1612,1997,5326,8758,0,1,-22,40,62,0,-4.8566265
1613,1997,1824,8894,0,-5,-1,81,82,0,-13.888615
1614,1997,4608,8894,0,4,15,78,63,1,-1.0706599
1615,1997,10676,8894,0,3,-13,58,71,0,0.06148604
1616,1997,5292,8962,0,15,32,78,46,1,22.454887
1617,1997,810,9179,0,-7,-29,52,81,0,-7.7474227
1618,1997,1528,9179,0,1,6,65,59,1,0.56487733
1619,1997,1324,9414,0,-13,-34,75,109,0,-19.59121
1620,1997,3966,9414,0,-4,-1,73,74,0,-3.2556288
1621,1997,5292,9414,0,1,8,80,72,1,4.7460766
1622,1997,10798,9414,0,-5,-13,83,96,0,1.6125886
1623,1997,3757,9675,0,5,13,90,77,1,4.69046
1624,1997,1358,9777,0,-5,-19,58,77,0,-9.955859
1625,1997,4276,9777,0,1,13,72,59,1,10.218386
1626,1997,5862,9777,0,-13,-14,61,75,0,-24.78629
1627,1997,8587,9777,0,-4,-5,77,82,0,-1.2636912
1628,1997,776,9930,0,7,7,73,66,1,2.8767264
1629,1997,10798,9964,0,3,12,80,68,1,3.6509435
1630,1997,1151,10032,0,-1,7,75,68,1,-4.2085
1631,1997,4526,10032,0,-9,-10,91,101,0,-14.50319
1632,1997,3932,10066,0,1,13,73,60,1,3.6421316
1633,1997,8519,10344,0,-11,-22,46,68,0,-19.158
1634,1997,8587,10344,0,-3,6,72,66,1,-3.0384047
1635,1997,8894,10676,0,-3,13,71,58,1,-3.6094658
1636,1997,9414,10798,0,5,13,96,83,1,-5.23787
1637,1997,9964,10798,0,-3,-12,68,80,0,-7.2566423
1638,1998,3792,301,0,-8,-33,49,82,0,-13.647578
1639,1998,4954,301,0,-3,-8,79,87,0,-5.5221786
1640,1998,6227,301,0,-15,-39,60,99,0,-29.132881
1641,1998,9778,301,0,-2,25,76,51,1,-9.409488
1642,1998,5991,423,0,-5,-9,65,74,0,-10.536787
1643,1998,9778,423,0,3,6,75,69,1,-6.195527
1644,1998,6093,1026,0,9,17,79,62,1,6.8158326
1645,1998,3724,1359,0,-1,-15,62,77,0,-5.8146334
1646,1998,6294,1359,0,7,10,93,83,1,10.764167
1647,1998,6419,1461,0,-13,-3,62,65,0,-15.675166
1648,1998,10481,1461,0,-8,1,75,74,1,-4.9932756
1649,1998,10271,1529,0,-5,3,75,72,1,-11.425101
1650,1998,8588,1622,0,11,10,67,57,1,9.076441
1651,1998,2688,1792,0,-13,-8,85,93,0,-19.25375
1652,1998,3831,1792,0,-5,-10,68,78,0,-5.761403
1653,1998,6294,1792,0,1,11,75,64,1,3.9162214
1654,1998,10379,1792,0,-9,-1,74,75,0,-15.331129
1655,1998,5225,2061,0,11,19,80,61,1,12.452126
1656,1998,7214,2129,0,13,39,95,56,1,18.9726
1657,1998,7214,2251,0,8,15,80,65,1,8.810481
1658,1998,8418,2251,0,3,-2,64,66,0,-2.189253
1659,1998,4277,2353,0,-1,2,86,84,1,-7.8664684
1660,1998,6711,2353,0,-7,-6,73,79,0,-18.807682
1661,1998,7268,2353,0,-15,-36,63,99,0,-35.195755
1662,1998,8675,2353,0,-4,-13,67,80,0,-19.791813
1663,1998,5259,2489,0,9,12,83,71,1,8.538925
1664,1998,1792,2688,0,13,8,93,85,1,15.678913
1665,1998,8725,2891,0,7,-9,87,96,0,3.1894586
1666,1998,9931,2891,0,-1,6,83,77,1,-14.60803
1667,1998,6711,3027,0,1,15,74,59,1,-0.4860098
1668,1998,1359,3724,0,1,15,77,62,1,2.2416494
1669,1998,4954,3758,0,1,6,67,61,1,2.3265407
1670,1998,8106,3758,0,-7,-13,51,64,0,-4.155734
1671,1998,301,3792,0,8,33,82,49,1,9.996494
1672,1998,8793,3792,0,1,-1,81,82,0,-0.9934322
1673,1998,1792,3831,0,5,10,78,68,1,2.0556905
1674,1998,6677,3831,0,-3,-7,87,94,0,-10.689003
1675,1998,8675,3899,0,7,2,63,61,1,-0.45960924
1676,1998,7101,4162,0,-15,-58,52,110,0,-35.746468
1677,1998,7302,4162,0,-7,5,80,75,1,-11.512841
1678,1998,2353,4277,0,1,-2,84,86,0,3.9913995
1679,1998,7506,4277,0,-13,-15,67,82,0,-27.403994
1680,1998,8486,4277,0,-8,-27,61,88,0,-17.918945
1681,1998,8588,4277,0,-1,-1,85,86,0,-9.669367
1682,1998,9415,4277,0,-4,-26,68,94,0,-14.178079
1683,1998,9778,4277,0,-1,-9,69,78,0,-12.148969
1684,1998,301,4954,0,3,8,87,79,1,1.792278
1685,1998,3758,4954,0,-1,-6,61,67,0,-5.981038
1686,1998,9812,4954,0,-9,-14,68,82,0,-16.693338
1687,1998,8486,4988,0,-3,5,51,46,1,-6.7699714
1688,1998,9415,5157,0,5,3,65,62,1,-1.0842888
1689,1998,2061,5225,0,-11,-19,61,80,0,-15.952115
1690,1998,9415,5225,0,-3,3,85,82,1,-4.7706194
1691,1998,2489,5259,0,-9,-12,71,83,0,-12.09821
1692,1998,6294,5259,0,3,15,73,58,1,8.3167515
1693,1998,7146,5259,0,-1,-7,56,63,0,-4.3743687
1694,1998,9931,5327,0,-9,1,70,69,1,-19.155664
1695,1998,7302,5762,0,1,23,97,74,1,2.235646
1696,1998,6294,5863,0,15,36,88,52,1,24.309576
1697,1998,423,5991,0,5,9,74,65,1,6.9175825
1698,1998,1026,6093,0,-9,-17,62,79,0,-10.373524
1699,1998,8675,6093,0,-1,10,56,46,1,-4.6125774
1700,1998,301,6227,0,15,39,99,60,1,25.632006
1701,1998,1359,6294,0,-7,-10,83,93,0,-14.497963
1702,1998,1792,6294,0,-1,-11,64,75,0,-7.715805
1703,1998,5259,6294,0,-3,-15,58,73,0,-12.0740595
1704,1998,5863,6294,0,-15,-36,52,88,0,-27.913244
1705,1998,9778,6294,0,-2,6,65,59,1,-14.120984
1706,1998,1461,6419,0,13,3,65,62,1,12.137152
1707,1998,3831,6677,0,3,7,94,87,1,7.1069155
1708,1998,2353,6711,0,7,6,79,73,1,15.03874
1709,1998,3027,6711,0,-1,-15,59,74,0,-3.1069176
1710,1998,4162,7101,0,15,58,110,52,1,32.32557
1711,1998,5259,7146,0,1,7,63,56,1,0.7401636
1712,1998,9642,7146,0,-7,-12,57,69,0,-9.109112
1713,1998,2129,7214,0,-13,-39,56,95,0,-22.537262
1714,1998,2251,7214,0,-8,-15,65,80,0,-12.47277
1715,1998,8588,7214,0,-1,8,67,59,1,-6.9200497
1716,1998,2353,7268,0,15,36,99,63,1,31.58578
1717,1998,4162,7302,0,7,-5,75,80,0,7.8568754
1718,1998,5762,7302,0,-1,-23,74,97,0,-5.7595353
1719,1998,8588,7302,0,5,2,79,77,1,3.6211612
1720,1998,9931,7302,0,-5,-6,68,74,0,-13.009826
1721,1998,8140,7370,0,11,-1,61,62,0,4.4000263
1722,1998,10379,7370,0,3,15,81,66,1,-1.1602623
1723,1998,4277,7506,0,13,15,82,67,1,23.833462
1724,1998,9778,7739,0,11,17,85,68,1,3.9329174
1725,1998,3758,8106,0,7,13,64,51,1,0.56411535
1726,1998,7370,8140,0,-11,1,62,61,1,-7.93071
1727,1998,2251,8418,0,-3,2,66,64,1,-1.366338
1728,1998,4277,8486,0,8,27,88,61,1,14.256408
1729,1998,4988,8486,0,3,-5,46,51,0,3.2145364
1730,1998,1622,8588,0,-11,-10,57,67,0,-12.638915
1731,1998,4277,8588,0,1,1,86,85,1,5.9268074
1732,1998,7214,8588,0,1,-8,59,67,0,3.2038991
1733,1998,7302,8588,0,-5,-2,77,79,0,-7.236043
1734,1998,10271,8588,0,-8,-18,65,83,0,-9.561965
1735,1998,2353,8675,0,4,13,80,67,1,16.032417
1736,1998,3899,8675,0,-7,-2,61,63,0,-3.1140664
1737,1998,6093,8675,0,1,-10,46,56,0,0.99900514
1738,1998,2891,8725,0,-7,9,96,87,1,-6.83101
1739,1998,10481,8759,0,-3,30,82,52,1,-1.7900841
1740,1998,3792,8793,0,-1,1,82,81,1,-2.5510466
1741,1998,4277,9415,0,4,26,94,68,1,10.479255
1742,1998,5157,9415,0,-5,-3,62,65,0,-2.4887478
1743,1998,5225,9415,0,3,-3,82,85,0,1.1621692
1744,1998,7146,9642,0,7,12,69,57,1,5.570445
1745,1998,301,9778,0,2,-25,51,76,0,5.7172937
1746,1998,423,9778,0,-3,-6,69,75,0,2.534211
1747,1998,4277,9778,0,1,9,78,69,1,8.430461
1748,1998,6294,9778,0,2,-6,59,65,0,10.383531
1749,1998,7739,9778,0,-11,-17,68,85,0,-7.4969325
1750,1998,10481,9778,0,-7,-3,62,65,0,-2.2310793
1751,1998,4954,9812,0,9,14,82,68,1,13.142751
1752,1998,2891,9931,0,1,-6,77,83,0,11.139117
1753,1998,5327,9931,0,9,-1,69,70,0,15.643061
1754,1998,7302,9931,0,5,6,74,68,1,9.556266
1755,1998,1529,10271,0,5,-3,72,75,0,7.8148823
1756,1998,8588,10271,0,8,18,83,65,1,5.9696445
1757,1998,1792,10379,0,9,1,75,74,1,11.718244
1758,1998,7370,10379,0,-3,-15,66,81,0,-2.3164866
1759,1998,10799,10379,0,5,-1,68,69,0,11.851094
1760,1998,1461,10481,0,8,-1,74,75,0,1.3516462
1761,1998,8759,10481,0,3,-30,52,82,0,-1.8207724
1762,1998,9778,10481,0,7,3,65,62,1,-1.3840153
1763,1998,10379,10799,0,-5,1,69,68,1,-15.465269
1764,1999,8589,193,0,13,12,69,57,1,21.01922
1765,1999,6678,302,0,-9,1,61,60,1,-4.775341
1766,1999,3934,424,0,-1,10,82,72,1,3.4420555
1767,1999,8039,424,0,-9,-14,80,94,0,-6.928063
1768,1999,9779,458,0,13,22,80,58,1,13.920061
1769,1999,6643,527,0,-3,8,72,64,1,-8.798536
1770,1999,6712,527,0,-8,-7,74,81,0,-14.282751
1771,1999,10644,527,0,-15,-39,41,80,0,-30.228737
1772,1999,6678,1360,0,-8,13,85,72,1,-0.18162748
1773,1999,7303,1360,0,-7,-11,70,81,0,-0.21927568
1774,1999,3112,1462,0,-11,-24,48,72,0,-17.2221
1775,1999,8760,1462,0,-3,10,64,54,1,-6.2588787
1776,1999,9181,1623,0,-1,9,62,53,1,-0.01778623
1777,1999,2354,1793,0,0,-3,74,77,0,7.765951
1778,1999,3282,1793,0,-9,-5,62,67,0,-13.208311
1779,1999,3934,1793,0,-4,-10,68,78,0,-10.788152
1780,1999,6094,1793,0,-8,-22,56,78,0,-18.478333
1781,1999,6643,1793,0,-3,-6,58,64,0,-8.899618
1782,1999,9745,1793,0,-15,-25,66,91,0,-30.917519
1783,1999,4610,1894,0,3,-4,58,62,0,-0.58066005
1784,1999,4955,1894,0,8,12,75,63,1,12.049932
1785,1999,8794,2130,0,9,10,62,52,1,8.960212
1786,1999,6643,2252,0,8,31,75,44,1,2.9070804
1787,1999,9416,2252,0,7,-3,53,56,0,-0.9269106
1788,1999,1793,2354,0,0,3,77,74,1,-11.664711
1789,1999,2827,2354,0,-15,-41,58,99,0,-49.802456
1790,1999,5260,2354,0,0,-6,62,68,0,-12.786125
1791,1999,5459,2354,0,-11,-17,61,78,0,-25.303158
1792,1999,8760,2354,0,-5,-21,64,85,0,-19.669346
1793,1999,9181,2354,0,-8,-41,56,97,0,-25.620977
1794,1999,4163,2655,0,5,21,95,74,1,3.0037086
1795,1999,3282,2793,0,-4,1,73,72,1,-6.7273445
1796,1999,6912,2793,0,-5,-14,61,75,0,-13.213021
1797,1999,10448,2793,0,-8,-8,74,82,0,-11.366203
1798,1999,2354,2827,0,15,41,99,58,1,46.273636
1799,1999,3832,3028,0,5,20,108,88,1,-0.7785122
1800,1999,1462,3112,0,11,24,72,48,1,13.636156
1801,1999,1793,3282,0,9,5,67,62,1,9.512997
1802,1999,2793,3282,0,4,-1,72,73,0,3.0942934
1803,1999,5294,3282,0,3,-12,63,75,0,0.35886934
1804,1999,8589,3282,0,8,-8,74,82,0,7.9460487
1805,1999,3028,3832,0,-5,-20,88,108,0,-2.8203995
1806,1999,8419,3832,0,3,25,86,61,1,4.6098337
1807,1999,424,3934,0,1,-10,72,82,0,-7.0241375
1808,1999,1793,3934,0,4,10,78,68,1,7.0693626
1809,1999,9283,3934,0,-7,-13,64,77,0,-6.58792
1810,1999,2655,4163,0,-5,-21,74,95,0,-6.59385
1811,1999,4278,4163,0,3,4,92,88,1,5.509062
1812,1999,8760,4244,0,5,7,61,54,1,6.6926603
1813,1999,4163,4278,0,-3,-4,88,92,0,-9.2166
1814,1999,5192,4278,0,-7,-15,43,58,0,-11.663158
1815,1999,5260,4278,0,2,7,73,66,1,-1.6517088
1816,1999,6128,4278,0,-11,-22,60,82,0,-22.730621
1817,1999,5158,4346,0,13,21,75,54,1,14.272576
1818,1999,1894,4610,0,-3,4,62,58,1,-3.0136206
1819,1999,1894,4955,0,-8,-12,63,75,0,-15.766726
1820,1999,8419,4955,0,-1,14,76,62,1,-8.000422
1821,1999,9932,4955,0,-13,-22,60,82,0,-21.613623
1822,1999,4346,5158,0,-13,-21,54,75,0,-17.768356
1823,1999,7215,5158,0,-8,10,73,63,1,-4.8563204
1824,1999,4278,5192,0,7,15,58,43,1,7.979352
1825,1999,9779,5192,0,8,-8,58,66,0,3.4584606
1826,1999,10380,5192,0,3,-1,58,59,0,-1.0342762
1827,1999,2354,5260,0,0,6,68,62,1,8.898243
1828,1999,4278,5260,0,-2,-7,66,73,0,-2.1292098
1829,1999,5328,5260,0,-8,-8,66,74,0,-10.106662
1830,1999,5695,5260,0,-15,-23,53,76,0,-29.25483
1831,1999,6678,5260,0,-12,-8,46,54,0,-14.492849
1832,1999,3282,5294,0,-3,12,75,63,1,-3.9653876
1833,1999,5260,5328,0,8,8,74,66,1,6.403122
1834,1999,10034,5328,0,1,-2,70,72,0,-4.313917
1835,1999,6094,5396,0,-1,2,61,59,1,-7.9168615
1836,1999,2354,5459,0,11,17,78,61,1,21.536692
1837,1999,8794,5459,0,8,-30,51,81,0,2.5678766
1838,1999,10678,5459,0,7,-11,32,43,0,5.9800205
1839,1999,5260,5695,0,15,23,76,53,1,25.737028
1840,1999,6643,5763,0,9,14,72,58,1,5.6442633
1841,1999,1793,6094,0,8,22,78,56,1,14.834139
1842,1999,5396,6094,0,1,-2,59,61,0,4.374131
1843,1999,4278,6128,0,11,22,82,60,1,19.154171
1844,1999,10448,6295,0,-11,2,76,74,1,-9.091246
